Scene number,Start,End,Keywords,Description
194,00:30:58.200,00:31:02.960,"thành phố Hồ Chí Minh,ngành Công Thương,sản phẩm công nghiệp,nhiệm vụ năm 2023",Thành phố kỳ vọng những giải pháp đồng bộ sẽ giúp thương mại mạnh mẽ hơn trước thách thức năm 2023.
195,00:31:02.960,00:31:34.440,"Lễ phát động,Quyết định Hải quân,Hải Quân đỡ đầu,tỉnh Ba Ri Vũng Tàu,nam cháu,ý nghĩa nhân văn","Anh biết được thủ sạch rồi, sử dụng năng lượng và sách, rồi ba thì công sang."
196,00:31:34.440,00:31:42.320,Hải Quân đỡ đầu,Tất cả điều đó chúng ta
197,00:31:42.320,00:31:47.600,Hải Quân đỡ đầu,"Bên cạnh giao nhiệm vụ năm 2023, thành phố Hồ Chí Minh cũng tuyên dương doanh nghiệp có sản phẩm công nghiệp và công nghiệp hỗ trợ tiêu biểu."
198,00:31:47.600,00:31:58.800,Hải Quân đỡ đầu,"Khen thưởng các cá nhân, đơn vị có nhiều đóng góp đối với hoạt động của ngành Công Thương trong năm 2022."
199,00:31:58.800,00:32:06.200,Hải Quân đỡ đầu,"Bộ Tư lệnh Vùng 2 Hải quân phối hợp với tỉnh Ba Ri Vũng Tàu đã tổ chức Lễ phát động và công bố Quyết định Hải quân nhận đỡ đầu con ngư dân, qua đó Vùng và đơn vị sẽ phối hợp đảm nhiệm đỡ đầu đối với nam cháu là con ngư dân mồ côi, có hoàn cảnh khó khăn của 2 huyện Xuyên Mộc, Đất Đỏ."
200,00:32:06.200,00:32:12.840,Hải Quân đỡ đầu,"Đây là hoạt động mang ý nghĩa nhân văn sâu sắc và sẽ nhân rộng tại 28 tỉnh, thành phố trong cả nước trong thời gian tới."
201,00:32:12.840,00:32:19.600,Hải Quân đỡ đầu,"em với ba đó xong rồi, cái bà thì nói chung với chồng bác cũng ấy, lúc a xong thì thì một mình, mẹ em thì nói chung là cũng vừa mẹ vừa con đó, quen cũng cố gắng."
202,00:32:19.600,00:32:24.800,Hải Quân đỡ đầu,"em với ba đó xong rồi, cái bà thì nói chung với chồng bác cũng ấy, lúc a xong thì thì một mình, mẹ em thì nói chung là cũng vừa mẹ vừa con đó, quen cũng cố gắng."
203,00:32:24.800,00:32:33.400,"Lực Lượng Hải Quân,mặt vật chất,chương trình Hải Quân đỡ đầu ngư dân,sức mạnh tinh thần,quý vị,chương trình Hải quân Việt Nam đường thử,gia đình bà con ngư dân,huyện Sương Mộc,mẹ kỳ,biển đảo,Bộ Tư lệnh Vùng 2 giúp,địa phương mà Vùng,bà con ngư dân",Tôi có 2 đứa con mà kết hôn thì cũng được 15 năm rồi.
204,00:32:33.400,00:32:38.520,"Lực Lượng Hải Quân,mặt vật chất,chương trình Hải Quân đỡ đầu ngư dân,sức mạnh tinh thần,quý vị,chương trình Hải quân Việt Nam đường thử,gia đình bà con ngư dân,huyện Sương Mộc,mẹ kỳ,biển đảo,Bộ Tư lệnh Vùng 2 giúp,địa phương mà Vùng,bà con ngư dân",Mà không may chồng đi biển rất mất hơn 2 năm nay.
205,00:32:38.520,00:32:45.320,"Lực Lượng Hải Quân,mặt vật chất,chương trình Hải Quân đỡ đầu ngư dân,sức mạnh tinh thần,quý vị,chương trình Hải quân Việt Nam đường thử,gia đình bà con ngư dân,huyện Sương Mộc,mẹ kỳ,biển đảo,Bộ Tư lệnh Vùng 2 giúp,địa phương mà Vùng,bà con ngư dân","Giờ một mình thì đi làm nữa, con ở thì không có nhà cửa gì, ở nhà kẽ của nhà cậu với bà nội của Hải Quân là đỡ đầu cho cháu, để cháu nó có có được thêm động lực để đi học á."
206,00:32:45.320,00:32:55.200,"Lực Lượng Hải Quân,mặt vật chất,chương trình Hải Quân đỡ đầu ngư dân,sức mạnh tinh thần,quý vị,chương trình Hải quân Việt Nam đường thử,gia đình bà con ngư dân,huyện Sương Mộc,mẹ kỳ,biển đảo,Bộ Tư lệnh Vùng 2 giúp,địa phương mà Vùng,bà con ngư dân",Là em cũng mừng.
207,00:32:55.200,00:32:59.800,"Lực Lượng Hải Quân,mặt vật chất,chương trình Hải Quân đỡ đầu ngư dân,sức mạnh tinh thần,quý vị,chương trình Hải quân Việt Nam đường thử,gia đình bà con ngư dân,huyện Sương Mộc,mẹ kỳ,biển đảo,Bộ Tư lệnh Vùng 2 giúp,địa phương mà Vùng,bà con ngư dân",Con cố gắng học để mẹ vui.
208,00:32:59.800,00:33:07.920,"Lực Lượng Hải Quân,mặt vật chất,chương trình Hải Quân đỡ đầu ngư dân,sức mạnh tinh thần,quý vị,chương trình Hải quân Việt Nam đường thử,gia đình bà con ngư dân,huyện Sương Mộc,mẹ kỳ,biển đảo,Bộ Tư lệnh Vùng 2 giúp,địa phương mà Vùng,bà con ngư dân",Với lại để khởi động lực cho em con sau này.
209,00:33:07.920,00:33:12.640,"Lực Lượng Hải Quân,mặt vật chất,chương trình Hải Quân đỡ đầu ngư dân,sức mạnh tinh thần,quý vị,chương trình Hải quân Việt Nam đường thử,gia đình bà con ngư dân,huyện Sương Mộc,mẹ kỳ,biển đảo,Bộ Tư lệnh Vùng 2 giúp,địa phương mà Vùng,bà con ngư dân",Em có tất cả là 4 người con.
210,00:33:12.640,00:33:17.520,"Lực Lượng Hải Quân,mặt vật chất,chương trình Hải Quân đỡ đầu ngư dân,sức mạnh tinh thần,quý vị,chương trình Hải quân Việt Nam đường thử,gia đình bà con ngư dân,huyện Sương Mộc,mẹ kỳ,biển đảo,Bộ Tư lệnh Vùng 2 giúp,địa phương mà Vùng,bà con ngư dân",Hiện tại em đang làm ở hải sản là.
211,00:33:17.520,00:33:22.560,"Lực Lượng Hải Quân,mặt vật chất,chương trình Hải Quân đỡ đầu ngư dân,sức mạnh tinh thần,quý vị,chương trình Hải quân Việt Nam đường thử,gia đình bà con ngư dân,huyện Sương Mộc,mẹ kỳ,biển đảo,Bộ Tư lệnh Vùng 2 giúp,địa phương mà Vùng,bà con ngư dân","vì em cảm thấy rất là vui, một kỳ như là một cái động lực để cho em biết tiếp để mà lo cho các cháu cho tới nơi tơi chốn với sự đỡ đầu của Lực Lượng Hải Quân, mỗi năm các cháu sẽ được hỗ trợ 6 triệu đồng học phí."
212,00:33:22.560,00:33:29.560,"Lực Lượng Hải Quân,mặt vật chất,chương trình Hải Quân đỡ đầu ngư dân,sức mạnh tinh thần,quý vị,chương trình Hải quân Việt Nam đường thử,gia đình bà con ngư dân,huyện Sương Mộc,mẹ kỳ,biển đảo,Bộ Tư lệnh Vùng 2 giúp,địa phương mà Vùng,bà con ngư dân","vì em cảm thấy rất là vui, một kỳ như là một cái động lực để cho em biết tiếp để mà lo cho các cháu cho tới nơi tơi chốn với sự đỡ đầu của Lực Lượng Hải Quân, mỗi năm các cháu sẽ được hỗ trợ 6 triệu đồng học phí."
213,00:33:29.560,00:33:37.640,"Lực Lượng Hải Quân,mặt vật chất,chương trình Hải Quân đỡ đầu ngư dân,sức mạnh tinh thần,quý vị,chương trình Hải quân Việt Nam đường thử,gia đình bà con ngư dân,huyện Sương Mộc,mẹ kỳ,biển đảo,Bộ Tư lệnh Vùng 2 giúp,địa phương mà Vùng,bà con ngư dân","vì em cảm thấy rất là vui, một kỳ như là một cái động lực để cho em biết tiếp để mà lo cho các cháu cho tới nơi tơi chốn với sự đỡ đầu của Lực Lượng Hải Quân, mỗi năm các cháu sẽ được hỗ trợ 6 triệu đồng học phí."
214,00:33:37.640,00:33:42.720,"Lực Lượng Hải Quân,mặt vật chất,chương trình Hải Quân đỡ đầu ngư dân,sức mạnh tinh thần,quý vị,chương trình Hải quân Việt Nam đường thử,gia đình bà con ngư dân,huyện Sương Mộc,mẹ kỳ,biển đảo,Bộ Tư lệnh Vùng 2 giúp,địa phương mà Vùng,bà con ngư dân","vì em cảm thấy rất là vui, một kỳ như là một cái động lực để cho em biết tiếp để mà lo cho các cháu cho tới nơi tơi chốn với sự đỡ đầu của Lực Lượng Hải Quân, mỗi năm các cháu sẽ được hỗ trợ 6 triệu đồng học phí."
215,00:33:42.720,00:33:48.640,"Lực Lượng Hải Quân,mặt vật chất,chương trình Hải Quân đỡ đầu ngư dân,sức mạnh tinh thần,quý vị,chương trình Hải quân Việt Nam đường thử,gia đình bà con ngư dân,huyện Sương Mộc,mẹ kỳ,biển đảo,Bộ Tư lệnh Vùng 2 giúp,địa phương mà Vùng,bà con ngư dân","vì em cảm thấy rất là vui, một kỳ như là một cái động lực để cho em biết tiếp để mà lo cho các cháu cho tới nơi tơi chốn với sự đỡ đầu của Lực Lượng Hải Quân, mỗi năm các cháu sẽ được hỗ trợ 6 triệu đồng học phí."
216,00:33:48.640,00:33:53.320,"Mai Vàng,chặng đường,Ca khúc Cung đàn mùa xuân,giải Mai Vàng lần thứ 28,quý vị,ca cảnh,Báo Người Lao Động tổ chức,lần thứ 28,lĩnh vực văn hóa nghệ thuật,năm 2022,giải Mai Vàng hàng năm,Nhà hát thành phố,Lễ trao Giải Mai Vàng,tối mai,thành phố Hồ Chí Minh",Sự sẽ chia này phần nào giúp vơi bớt những gánh nặng trên vai những người mẹ khi kỳ học tập mới của các con lại sắp bắt đầu.
217,00:33:53.320,00:34:17.440,"Mai Vàng,chặng đường,Ca khúc Cung đàn mùa xuân,giải Mai Vàng lần thứ 28,quý vị,ca cảnh,Báo Người Lao Động tổ chức,lần thứ 28,lĩnh vực văn hóa nghệ thuật,năm 2022,giải Mai Vàng hàng năm,Nhà hát thành phố,Lễ trao Giải Mai Vàng,tối mai,thành phố Hồ Chí Minh","Là đơn vị được làm trước để dứiệmthung rồi, con chủ về cái hoạt động nhận đỡ đầu của người dân, góp phần giúp đỡ những gia đình bà con ngư dân có hoàn cảnh đặc biệt khó khăn, động viên bà con ngư dân tiếp tục vươn khơi bám biển."
218,00:34:17.440,00:34:22.120,"Mai Vàng,chặng đường,Ca khúc Cung đàn mùa xuân,giải Mai Vàng lần thứ 28,quý vị,ca cảnh,Báo Người Lao Động tổ chức,lần thứ 28,lĩnh vực văn hóa nghệ thuật,năm 2022,giải Mai Vàng hàng năm,Nhà hát thành phố,Lễ trao Giải Mai Vàng,tối mai,thành phố Hồ Chí Minh","Trong thời gian tới thì sẽ triển khai tiếp tục ở các cái địa phương mà Vùng 2 được giao nhiệm vụ là thực hiện cái chương trình Hải quân Việt Nam làm đường thử cho người dân biết, đây là một chủ trương đúng đắn và có sự quan tâm của Bộ Tư lệnh Vùng 2 giúp cho bà con có điều kiện phát triển vươn lên trong cuộc sống."
219,00:34:22.120,00:34:27.200,"Mai Vàng,chặng đường,Ca khúc Cung đàn mùa xuân,giải Mai Vàng lần thứ 28,quý vị,ca cảnh,Báo Người Lao Động tổ chức,lần thứ 28,lĩnh vực văn hóa nghệ thuật,năm 2022,giải Mai Vàng hàng năm,Nhà hát thành phố,Lễ trao Giải Mai Vàng,tối mai,thành phố Hồ Chí Minh","Trên địa bàn của huyện Sương Mộc có nhiều cái bà con ngư dân có cái phương tiện đánh bắt xa bờ, đây là một cái nghề truyền thống để tham gia bám biển."
220,00:34:27.200,00:34:33.320,"Mai Vàng,chặng đường,Ca khúc Cung đàn mùa xuân,giải Mai Vàng lần thứ 28,quý vị,ca cảnh,Báo Người Lao Động tổ chức,lần thứ 28,lĩnh vực văn hóa nghệ thuật,năm 2022,giải Mai Vàng hàng năm,Nhà hát thành phố,Lễ trao Giải Mai Vàng,tối mai,thành phố Hồ Chí Minh","Và thưa quý vị, như vậy thông qua chương trình Hải Quân nhận đỡ đầu con ngư dân không chỉ là sự hỗ trợ kịp thời về mặt vật chất mà còn là động lực, tình thương và sức mạnh tinh thần để giúp cho ngư dân yên tâm vươn khơi, bám biển, cùng góp phần để bảo vệ chủ quyền biển đảo của Tổ quốc."
221,00:34:33.320,00:34:38.440,"Mai Vàng,chặng đường,Ca khúc Cung đàn mùa xuân,giải Mai Vàng lần thứ 28,quý vị,ca cảnh,Báo Người Lao Động tổ chức,lần thứ 28,lĩnh vực văn hóa nghệ thuật,năm 2022,giải Mai Vàng hàng năm,Nhà hát thành phố,Lễ trao Giải Mai Vàng,tối mai,thành phố Hồ Chí Minh",ạ
222,00:34:38.440,00:34:46.920,"Mai Vàng,chặng đường,Ca khúc Cung đàn mùa xuân,giải Mai Vàng lần thứ 28,quý vị,ca cảnh,Báo Người Lao Động tổ chức,lần thứ 28,lĩnh vực văn hóa nghệ thuật,năm 2022,giải Mai Vàng hàng năm,Nhà hát thành phố,Lễ trao Giải Mai Vàng,tối mai,thành phố Hồ Chí Minh","thưa quý vị, vào tối mai 10/1, Lễ trao Giải Mai Vàng lần thứ 28 năm 2022 do Báo Người Lao Động tổ chức sẽ diễn ra tại Nhà hát thành phố vào lúc 20h."
223,00:34:46.920,00:35:03.920,"mùa xuân,đầu tháng Chạp,mùa sôi động,Tết,miền Trung,Bình Lợi,làng nghề truyền thống,mùng 10,Vàng Bình Lợi,miền Bắc,dáng hình,vụ thị trường hoa tết tiền,thành phố Hồ Chí Minh","Giải Mai Vàng lần thứ 28 gồm 15 hạng mục, trải đều trên nhiều lĩnh vực: giải trí, sân khấu, ca nhạc, điện ảnh, truyền hình."
224,00:35:03.920,00:35:10.000,"đầu tháng Chạp,Tết,miền Trung,Bình Lợi,mùng 10,Vàng Bình Lợi,miền Bắc,dáng hình,vụ thị trường hoa tết tiền","Bên cạnh những nội dung trong lễ trao giải Mai Vàng hàng năm, chương trình năm nay còn có thêm nhiều nội dung phong phú, ý nghĩa."
225,00:35:10.000,00:35:15.640,"đầu tháng Chạp,Tết,miền Trung,Bình Lợi,mùng 10,Vàng Bình Lợi,miền Bắc,dáng hình,vụ thị trường hoa tết tiền","Trong đó, 4 tiết mục được đầu tư kỹ càng sẽ được trình diễn trong đêm trao giải gồm: Ca khúc Cung đàn mùa xuân, ca khúc Du xuân ba miền với Mai Vàng, tiết mục hài mèo đón Tết và đặc biệt là ca cảnh tự hào cờ Tổ quốc."
226,00:35:15.640,00:35:28.000,"đầu tháng Chạp,Tết,miền Trung,Bình Lợi,mùng 10,Vàng Bình Lợi,miền Bắc,dáng hình,vụ thị trường hoa tết tiền","Lễ trao giải Mai Vàng lần thứ 28 là nơi để các văn nghệ sĩ cùng nhìn lại chặng đường đầy nỗ lực của năm 2022, đồng thời hướng đến sự tiếp tục khôi phục, phát triển mạnh mẽ đối với lĩnh vực văn hóa nghệ thuật tại thành phố Hồ Chí Minh và cả nước, trong năm mới 2023."
227,00:35:28.000,00:35:32.360,"đầu tháng Chạp,Tết,miền Trung,Bình Lợi,mùng 10,Vàng Bình Lợi,miền Bắc,dáng hình,vụ thị trường hoa tết tiền",những ngày này thì các làng nghề truyền thống tại thành phố Hồ Chí Minh đang hối hả vào mùa sôi động nhất trong năm.
228,00:35:32.360,00:35:37.200,"đầu tháng Chạp,Tết,miền Trung,Bình Lợi,mùng 10,Vàng Bình Lợi,miền Bắc,dáng hình,vụ thị trường hoa tết tiền","Không khí tất bật len lỏi vào từng mái nhà, ngõ sớm như đang kéo mùa xuân về thật gần."
229,00:35:37.200,00:35:45.920,"đầu tháng Chạp,Tết,miền Trung,Bình Lợi,mùng 10,Vàng Bình Lợi,miền Bắc,dáng hình,vụ thị trường hoa tết tiền","là tới ngày rằm lắc a là là số tới 20 công, điều này Tết thì là hôm nay là cũng khoảng 9 năm rồi, coi như là tới cái mùa thu hoạch thì coi như gia đình cũng phấn khởi bán có tiền đi về rồi quý vị."
230,00:35:45.920,00:35:50.400,"đầu tháng Chạp,Tết,miền Trung,Bình Lợi,mùng 10,Vàng Bình Lợi,miền Bắc,dáng hình,vụ thị trường hoa tết tiền","là tới ngày rằm lắc a là là số tới 20 công, điều này Tết thì là hôm nay là cũng khoảng 9 năm rồi, coi như là tới cái mùa thu hoạch thì coi như gia đình cũng phấn khởi bán có tiền đi về rồi quý vị."
231,00:35:50.400,00:35:58.200,"đầu tháng Chạp,Tết,miền Trung,Bình Lợi,mùng 10,Vàng Bình Lợi,miền Bắc,dáng hình,vụ thị trường hoa tết tiền","là tới ngày rằm lắc a là là số tới 20 công, điều này Tết thì là hôm nay là cũng khoảng 9 năm rồi, coi như là tới cái mùa thu hoạch thì coi như gia đình cũng phấn khởi bán có tiền đi về rồi quý vị."
232,00:35:58.200,00:36:03.600,"đầu tháng Chạp,Tết,miền Trung,Bình Lợi,mùng 10,Vàng Bình Lợi,miền Bắc,dáng hình,vụ thị trường hoa tết tiền","là tới ngày rằm lắc a là là số tới 20 công, điều này Tết thì là hôm nay là cũng khoảng 9 năm rồi, coi như là tới cái mùa thu hoạch thì coi như gia đình cũng phấn khởi bán có tiền đi về rồi quý vị."
233,00:36:03.600,00:36:08.360,"đầu tháng Chạp,Tết,miền Trung,Bình Lợi,mùng 10,Vàng Bình Lợi,miền Bắc,dáng hình,vụ thị trường hoa tết tiền","là tới ngày rằm lắc a là là số tới 20 công, điều này Tết thì là hôm nay là cũng khoảng 9 năm rồi, coi như là tới cái mùa thu hoạch thì coi như gia đình cũng phấn khởi bán có tiền đi về rồi quý vị."
234,00:36:08.360,00:36:13.160,"vườn bưởi,sản phẩm nông nghiệp,Bình Chánh giá bưởi Tết,ruột hồng,chi phí vật tư,làng nghề truyền thống,sản phẩm bưởi da,dòng bưởi,mùa Tết,thành phố Hồ Chí Minh,bưởi da","Thời điểm này thì hợp tác xã này Vàng Bình Lợi đã bắt đầu xuất đi những chiếc hàng là những cây mai vàng để phục vụ cho thị trường miền Trung và miền Bắc, ngay từ đầu tháng Chạp thì những cây mai này đã được xuống lá để kịp phục vụ cho miễn Thị Trung ở xa."
235,00:36:13.160,00:36:19.600, ,Từ mùng 10 đến 15 tháng chạp thì công tác này tiếp tục được thực hiện với những con còn lại để kiệphục vụ thị trường hoa tết tiền cũng như hàng năm và chuẩn bị 20.000 tại phòng và ở bên.
236,00:36:19.600,00:36:25.800,"vườn bưởi,sản phẩm nông nghiệp,Bình Chánh giá bưởi Tết,ruột hồng,chi phí vật tư,làng nghề truyền thống,sản phẩm bưởi da,dòng bưởi,mùa Tết,thành phố Hồ Chí Minh,bưởi da","Cái dáng của cái mai vàng là đặc trưng, đó là cái dáng hình phong, bông thì nó nhiều cánh, màu rực rỡ, giống mai trồng ở Bình Lợi á, là nó chiếm lĩnh thị trường cả nước."
237,00:36:25.800,00:36:31.960,"vườn bưởi,sản phẩm nông nghiệp,Bình Chánh giá bưởi Tết,ruột hồng,chi phí vật tư,làng nghề truyền thống,sản phẩm bưởi da,dòng bưởi,mùa Tết,thành phố Hồ Chí Minh,bưởi da",ý vị ngoài mai vàng thì bưởi cũng là một sản phẩm nông nghiệp nổi bật của huyện Bình Chánh.
238,00:36:31.960,00:36:37.240,"vườn bưởi,sản phẩm nông nghiệp,Bình Chánh giá bưởi Tết,ruột hồng,chi phí vật tư,làng nghề truyền thống,sản phẩm bưởi da,dòng bưởi,mùa Tết,thành phố Hồ Chí Minh,bưởi da",ý vị ngoài mai vàng thì bưởi cũng là một sản phẩm nông nghiệp nổi bật của huyện Bình Chánh.
239,00:36:37.240,00:36:53.200,"vườn bưởi,sản phẩm nông nghiệp,Bình Chánh giá bưởi Tết,ruột hồng,chi phí vật tư,làng nghề truyền thống,sản phẩm bưởi da,dòng bưởi,mùa Tết,thành phố Hồ Chí Minh,bưởi da",ý vị ngoài mai vàng thì bưởi cũng là một sản phẩm nông nghiệp nổi bật của huyện Bình Chánh.
240,00:36:53.200,00:36:57.800,"vườn bưởi,sản phẩm nông nghiệp,Bình Chánh giá bưởi Tết,ruột hồng,chi phí vật tư,làng nghề truyền thống,sản phẩm bưởi da,dòng bưởi,mùa Tết,thành phố Hồ Chí Minh,bưởi da",ý vị ngoài mai vàng thì bưởi cũng là một sản phẩm nông nghiệp nổi bật của huyện Bình Chánh.
241,00:36:57.800,00:37:02.400,"vườn bưởi,sản phẩm nông nghiệp,Bình Chánh giá bưởi Tết,ruột hồng,chi phí vật tư,làng nghề truyền thống,sản phẩm bưởi da,dòng bưởi,mùa Tết,thành phố Hồ Chí Minh,bưởi da",ý vị ngoài mai vàng thì bưởi cũng là một sản phẩm nông nghiệp nổi bật của huyện Bình Chánh.
242,00:37:02.400,00:37:06.800,"vườn bưởi,sản phẩm nông nghiệp,Bình Chánh giá bưởi Tết,ruột hồng,chi phí vật tư,làng nghề truyền thống,sản phẩm bưởi da,dòng bưởi,mùa Tết,thành phố Hồ Chí Minh,bưởi da",ý vị ngoài mai vàng thì bưởi cũng là một sản phẩm nông nghiệp nổi bật của huyện Bình Chánh.
243,00:37:06.800,00:37:19.560,"vườn bưởi,sản phẩm nông nghiệp,Bình Chánh giá bưởi Tết,ruột hồng,chi phí vật tư,làng nghề truyền thống,sản phẩm bưởi da,dòng bưởi,mùa Tết,thành phố Hồ Chí Minh,bưởi da",ý vị ngoài mai vàng thì bưởi cũng là một sản phẩm nông nghiệp nổi bật của huyện Bình Chánh.
244,00:37:19.560,00:37:25.920,"vườn bưởi,sản phẩm nông nghiệp,Bình Chánh giá bưởi Tết,ruột hồng,chi phí vật tư,làng nghề truyền thống,sản phẩm bưởi da,dòng bưởi,mùa Tết,thành phố Hồ Chí Minh,bưởi da",ý vị ngoài mai vàng thì bưởi cũng là một sản phẩm nông nghiệp nổi bật của huyện Bình Chánh.
245,00:37:25.920,00:37:38.400,"vườn bưởi,sản phẩm nông nghiệp,Bình Chánh giá bưởi Tết,ruột hồng,chi phí vật tư,làng nghề truyền thống,sản phẩm bưởi da,dòng bưởi,mùa Tết,thành phố Hồ Chí Minh,bưởi da",ý vị ngoài mai vàng thì bưởi cũng là một sản phẩm nông nghiệp nổi bật của huyện Bình Chánh.
246,00:37:38.400,00:37:43.200,"vườn bưởi,sản phẩm nông nghiệp,Bình Chánh giá bưởi Tết,ruột hồng,chi phí vật tư,làng nghề truyền thống,sản phẩm bưởi da,dòng bưởi,mùa Tết,thành phố Hồ Chí Minh,bưởi da",ý vị ngoài mai vàng thì bưởi cũng là một sản phẩm nông nghiệp nổi bật của huyện Bình Chánh.
247,00:37:43.200,00:37:47.520,"vườn bưởi,sản phẩm nông nghiệp,Bình Chánh giá bưởi Tết,ruột hồng,chi phí vật tư,làng nghề truyền thống,sản phẩm bưởi da,dòng bưởi,mùa Tết,thành phố Hồ Chí Minh,bưởi da",ý vị ngoài mai vàng thì bưởi cũng là một sản phẩm nông nghiệp nổi bật của huyện Bình Chánh.
248,00:37:47.520,00:37:53.200,"chương trình Tấm vé Nghĩa tình đồng hành,trường đại học,quý vị,thành phố Hồ Chí Minh,chuyến xe","Trong thời gian gần đây thì trong mùa Tết năm nay thì vườn bưởi này dự kiến sẽ xuất ra thị trường khoảng 20 tấn bưởi, không chỉ đáp ứng được nhu cầu sử dụng nguồn bởi tết cho bà con tại thành phố Hồ Chí Minh mà còn ở tứcùnmình lân cận."
249,00:37:53.200,00:38:16.600,"Tây Nguyên,Châu Thảo,quê Quảng Ngãi,năm 3 Đại học Sư phạm Kỹ thuật thành phố Hồ Chí Minh,dịch Covid,Tết,phần hai,chuyến xe nghĩa tình,số lượng vé,trưởng xe,trường đại học,tình hình kinh tế,Thanh niên công nhân thành phố Hồ Chí Minh,bánh chợ giấc,chuyến xe","Năm nay thì có các nhật có khăn soi năm ngoái thứ nhất là cái chi phí vật tư mà để chăm sóc trổi thì nó cao hơn mọi năm, nhưng ngược lại cái giá thành mà ra thị trường lại thấp hơn khi một năm đó là một trong các trở ngại của những người xa rất là khó."
250,00:38:16.600,00:38:20.760,"Tây Nguyên,Châu Thảo,quê Quảng Ngãi,năm 3 Đại học Sư phạm Kỹ thuật thành phố Hồ Chí Minh,dịch Covid,Tết,phần hai,chuyến xe nghĩa tình,số lượng vé,trưởng xe,trường đại học,tình hình kinh tế,Thanh niên công nhân thành phố Hồ Chí Minh,bánh chợ giấc,chuyến xe",Nhiều hộ trồng bưởi da xanh tại Bình Chánh giá bưởi Tết năm nay thấp do sự nhập nhằng giữa các sản phẩm bưởi da xanh đúng chuẩn và nhiều dòng bưởi lai đang được bày bán trên thị trường.
251,00:38:20.760,00:38:24.920,"Tây Nguyên,Châu Thảo,quê Quảng Ngãi,năm 3 Đại học Sư phạm Kỹ thuật thành phố Hồ Chí Minh,dịch Covid,Tết,phần hai,chuyến xe nghĩa tình,số lượng vé,trưởng xe,trường đại học,tình hình kinh tế,Thanh niên công nhân thành phố Hồ Chí Minh,bánh chợ giấc,chuyến xe","Với mắt bưởi da xanh, giá thành rẻ gây tâm lý lúng túng cho người tiêu dùng khi tiếp cận mô với truyền thống."
252,00:38:24.920,00:38:31.800,"Tây Nguyên,Châu Thảo,quê Quảng Ngãi,năm 3 Đại học Sư phạm Kỹ thuật thành phố Hồ Chí Minh,dịch Covid,Tết,phần hai,chuyến xe nghĩa tình,số lượng vé,trưởng xe,trường đại học,tình hình kinh tế,Thanh niên công nhân thành phố Hồ Chí Minh,bánh chợ giấc,chuyến xe","Nhưng mà cái loại giống bưởi bên ngoài là cái màu xanh, là lâu lông hơi nông, tô màu trắng, khi mình lau đi cái thì thấy cái, lúc đó thì có đánh bầu bởi màu da xanh."
253,00:38:31.800,00:38:45.560,"Tây Nguyên,Châu Thảo,quê Quảng Ngãi,năm 3 Đại học Sư phạm Kỹ thuật thành phố Hồ Chí Minh,dịch Covid,Tết,phần hai,chuyến xe nghĩa tình,số lượng vé,trưởng xe,trường đại học,tình hình kinh tế,Thanh niên công nhân thành phố Hồ Chí Minh,bánh chợ giấc,chuyến xe","Nhưng đó không phải là vừa xanh, vừa sanh bé thì là thứ bưởi da xanh, ruột hồng, không hạt, đó còn là trái tròn."
254,00:38:45.560,00:38:53.040,"Tây Nguyên,Châu Thảo,quê Quảng Ngãi,năm 3 Đại học Sư phạm Kỹ thuật thành phố Hồ Chí Minh,dịch Covid,Tết,phần hai,chuyến xe nghĩa tình,số lượng vé,trưởng xe,trường đại học,tình hình kinh tế,Thanh niên công nhân thành phố Hồ Chí Minh,bánh chợ giấc,chuyến xe",Còn cái bưởi da xanh và nhập nhằng và mạo danh là cái bưởi da xanh.
255,00:38:53.040,00:38:57.400,"Tây Nguyên,Châu Thảo,quê Quảng Ngãi,năm 3 Đại học Sư phạm Kỹ thuật thành phố Hồ Chí Minh,dịch Covid,Tết,phần hai,chuyến xe nghĩa tình,số lượng vé,trưởng xe,trường đại học,tình hình kinh tế,Thanh niên công nhân thành phố Hồ Chí Minh,bánh chợ giấc,chuyến xe",Thực tế thì nó là có lông và phim bỏ ra ăn thì có hạn và nó tải không no và bị ép cái nó có bị.
256,00:38:57.400,00:39:01.640,"Tây Nguyên,Châu Thảo,quê Quảng Ngãi,năm 3 Đại học Sư phạm Kỹ thuật thành phố Hồ Chí Minh,dịch Covid,Tết,phần hai,chuyến xe nghĩa tình,số lượng vé,trưởng xe,trường đại học,tình hình kinh tế,Thanh niên công nhân thành phố Hồ Chí Minh,bánh chợ giấc,chuyến xe","Có thể thấy thời điểm này nhiều sản phẩm nông nghiệp đang được người nông dân tại các làng nghề truyền thống nỗ lực cung ứng ra thị trường với kỳ vọng được mùa, được giá, được đón một cái Tết sung túc."
