Scene number,Start,End,Keywords,Description
284,00:40:22.760,00:40:27.040,"quý vị khán giả,Hẹn,Mỹ,Phong trào thực chất,Gấu,chương trình Thế giới,trường Châu Phi,Ấn Độ,Anh tuyên bố,Niu Delhi,Anh trao trả cổ vật,quân đội Anh đi xâm lược",lợi suất trái phiếu đóng vai trò quan trọng trong nền kinh tế Nhật Bản.
285,00:40:27.040,00:40:32.560,"quý vị khán giả,Hẹn,Mỹ,Phong trào thực chất,Gấu,chương trình Thế giới,trường Châu Phi,Ấn Độ,Anh tuyên bố,Niu Delhi,Anh trao trả cổ vật,quân đội Anh đi xâm lược",Việc di truyền nhưng lại sút này ở nước Pháp đã giúp kích thích từ thiện trong nước.
286,00:40:32.560,00:40:37.840,"quý vị khán giả,Hẹn,Mỹ,Phong trào thực chất,Gấu,chương trình Thế giới,trường Châu Phi,Ấn Độ,Anh tuyên bố,Niu Delhi,Anh trao trả cổ vật,quân đội Anh đi xâm lược","Do đó, quyết định bất ngờ trên cho thấy Ngân hàng Trung ương Nhật Bản có thể sẽ có những biện pháp mạnh tay hơn."
287,00:40:37.840,00:40:44.160,"quý vị khán giả,Hẹn,Mỹ,Phong trào thực chất,Gấu,chương trình Thế giới,trường Châu Phi,Ấn Độ,Anh tuyên bố,Niu Delhi,Anh trao trả cổ vật,quân đội Anh đi xâm lược","Đầu năm 2023, Nhật Bản là nước giàu có nợ công lớn nhất, vì vậy, khi lãi suất tăng, các nhà đầu tư lo ngại Nhật Bản không thể trả nợ và bắt đầu bán trái phiếu, khiến lợi suất trái phiếu tăng, nền kinh tế mất ổn định."
288,00:40:44.160,00:40:49.880,"quý vị khán giả,Hẹn,Mỹ,Phong trào thực chất,Gấu,chương trình Thế giới,trường Châu Phi,Ấn Độ,Anh tuyên bố,Niu Delhi,Anh trao trả cổ vật,quân đội Anh đi xâm lược","Lúc đó các khoản vay của công ty và cá nhân sẽ đắt đỏ hơn, gây cản trở cho sự phát triển kinh tế hiện nay."
289,00:40:49.880,00:40:57.360,"quý vị khán giả,Hẹn,Mỹ,Phong trào thực chất,Gấu,chương trình Thế giới,trường Châu Phi,Ấn Độ,Anh tuyên bố,Niu Delhi,Anh trao trả cổ vật,quân đội Anh đi xâm lược",Do ảnh hưởng.
290,00:40:57.360,00:41:03.320,"quý vị khán giả,Hẹn,Mỹ,Phong trào thực chất,Gấu,chương trình Thế giới,trường Châu Phi,Ấn Độ,Anh tuyên bố,Niu Delhi,Anh trao trả cổ vật,quân đội Anh đi xâm lược","bên cạnh các vấn đề về kinh tế thì năm 2023 cũng được xem là năm phát triển của y học, mà cụ thể là những phát triển trong nghiên cứu đưa chất hướng thần vào việc điều trị các vấn đề về sức khỏe tâm thần."
291,00:41:03.320,00:41:08.880,"quý vị khán giả,Hẹn,Mỹ,Phong trào thực chất,Gấu,chương trình Thế giới,trường Châu Phi,Ấn Độ,Anh tuyên bố,Niu Delhi,Anh trao trả cổ vật,quân đội Anh đi xâm lược","Tại Mỹ, hiện có 3 chất hướng thần đã bước vào giai đoạn thử nghiệm 3."
292,00:41:08.880,00:41:15.120,"quý vị khán giả,Hẹn,Mỹ,Phong trào thực chất,Gấu,chương trình Thế giới,trường Châu Phi,Ấn Độ,Anh tuyên bố,Niu Delhi,Anh trao trả cổ vật,quân đội Anh đi xâm lược","Mỗi năm có khoảng 12 triệu người Mỹ vật lộn với chứng rối loạn căng thẳng sau sang chấn, PTS đi với một số người như cựu chiến binh Tôn là bên kia, nó có thể kéo dài nhiều năm."
293,00:41:15.120,00:41:19.600,"quý vị khán giả,Hẹn,Mỹ,Phong trào thực chất,Gấu,chương trình Thế giới,trường Châu Phi,Ấn Độ,Anh tuyên bố,Niu Delhi,Anh trao trả cổ vật,quân đội Anh đi xâm lược","Anh đang tham gia thử nghiệm Giai đoạn hai của tổ chức Mét Iby, nơi đã phát triển các liệu pháp sử dụng chất hướng thần từ năm 2004."
294,00:41:19.600,00:41:25.040,"quý vị khán giả,Hẹn,Mỹ,Phong trào thực chất,Gấu,chương trình Thế giới,trường Châu Phi,Ấn Độ,Anh tuyên bố,Niu Delhi,Anh trao trả cổ vật,quân đội Anh đi xâm lược","Kết quả thử nghiệm giai đoạn 3 cho thấy 67 % số người trong nhóm dùng thuốc được đánh giá là đã hết EPIS D. Theo các nhà nghiên cứu, các chất hướng thận có thể giúp quá trình điều trị tâm lý hiệu quả hơn bằng cách làm dịu hoạt động của vùng não liên quan đến sự sợ hãi."
295,00:41:25.040,00:41:33.520,"quý vị khán giả,Hẹn,Mỹ,Phong trào thực chất,Gấu,chương trình Thế giới,trường Châu Phi,Ấn Độ,Anh tuyên bố,Niu Delhi,Anh trao trả cổ vật,quân đội Anh đi xâm lược","Não sẽ tiết ra các hormone tạo cảm giác dễ chịu và các chất dẫn truyền thần kinh giúp giảm lo lắng, tăng sự đồng cảm."
296,00:41:33.520,00:41:58.920,Alibabad thân hành đồng hành,"Từ đó, bệnh nhân sẽ dễ chia sẻ về vấn đề của mình hơn."
297,00:41:58.920,00:42:03.920, ,"Tuy nhiên, có nhiều lo ngại rằng người bệnh sẽ bị lệ thuộc vào thuốc và trở nên nghiện thuốc nên quá trình nghiên cứu cần có thêm thời gian để xác thực hiệu quả và những rủi ro mà liệu pháp này mang lại."
298,00:42:03.920,00:42:08.920,"phong độ bền lâu,Mỹ",năm 2023 còn được đánh giá là một năm quan trọng của phong trào hồi hương các cổ vật.
299,00:42:08.920,00:42:13.200,"phong độ bền lâu,Mỹ","Phong trào này thực chất đã ở Mỹ trong nhiều năm qua, nhưng tốc độ thực hiện chỉ tăng nhanh trong những năm gần đây."
300,00:42:13.200,00:42:17.480,"phong độ bền lâu,Mỹ","Hồi tháng 8/2022, Bảo tàng các Cô lai của Anh tuyên bố sẽ trao trả cho Ấn Độ 7 cổ vật."
301,00:42:17.480,00:42:22.920,"phong độ bền lâu,Mỹ","Dự kiến trong năm nay, chú sẽ được gửi đến một bảo tàng tại Niu Delhi chuyên trưng bày những vật phẩm được tịch thu hoặc trao trả."
302,00:42:22.920,00:42:27.920,"chương trình Thế giới 24 h,kính chào quý vị","Nếu mọi việc diễn ra theo đúng kế hoạch thì đây sẽ là bảo tàng đầu tiên tại Anh trao trả cổ vật cho Ấn Độ, vốn từng là thuộc địa của Anh."
303,00:42:27.920,00:42:35.960, ,Các Cô la dự kiến cũng sẽ trao trả đồ đồng bên Anh cho Nigeria.
304,00:42:35.960,00:42:40.120, ,Gấu bị quân đội Anh lấy đi khi xâm lược nước này vào năm 1897.
305,00:42:40.120,00:42:44.520, ,Những đồ phẩm đó tạo nên bách khoa toàn thư về lịch sử và văn hóa của chúng tôi.
306,00:42:44.520,00:42:49.920, ,Chúng tôi không thể tiếp cận lịch sử và văn hóa của chính mình.
307,00:42:49.920,00:43:01.560,"nhãn đêm,quý vị","Nếu những vật phẩm đó nằm ở nhiều bảo tàng khác nhau trên khắp thế giới ngoài trường Châu Phi, chúng tôi muốn phát triển các mối quan hệ đối tác mạnh mẽ trên khắp thế giới."
308,00:43:01.560,00:43:17.560," nước Anh,năm 2023,cổng Ba li bớt,London ,đại lộ San Steven,Pháp,Ukraine,thủ đô Paris,Đức đón,tràng pháo hoa,biểu tượng đồng hồ Big Ben,quyền phụ nữ,Nga","Chúng tôi sẽ không làm được điều đó nếu cứ giữ trong tay những thực phẩm mà chúng tôi không sở hữu về pháp lý hay đạo đức, mà chúng tôi phải thừa nhận những sai lầm của quá khứ và sửa chữa chúng."
309,00:43:17.560,00:43:27.000," nước Anh,năm 2023,cổng Ba li bớt,London ,đại lộ San Steven,Pháp,Ukraine,thủ đô Paris,Đức đón,tràng pháo hoa,biểu tượng đồng hồ Big Ben,quyền phụ nữ,Nga",Năm 2023 sẽ là một năm quan trọng trong vấn đề này.
310,00:43:27.000,00:43:33.200," nước Anh,năm 2023,cổng Ba li bớt,London ,đại lộ San Steven,Pháp,Ukraine,thủ đô Paris,Đức đón,tràng pháo hoa,biểu tượng đồng hồ Big Ben,quyền phụ nữ,Nga",Sẽ có phong trào yêu cầu trao trả cổ vật từ Ai Cập Ga Na Quần Đảo Thái Bình Dương Đảo Phục Sinh là tin.
311,00:43:33.200,00:43:37.440," nước Anh,năm 2023,cổng Ba li bớt,London ,đại lộ San Steven,Pháp,Ukraine,thủ đô Paris,Đức đón,tràng pháo hoa,biểu tượng đồng hồ Big Ben,quyền phụ nữ,Nga","Bên cạnh các sự kiện mà chúng tôi vừa nhắc đến thì còn có rất nhiều câu chuyện, những thông tin khác được dự báo sẽ trở thành tâm điểm chú ý trên thế giới trong năm nay và chúng tôi ekip thực hiện chương trình Thế giới 24 / 7 luôn mong muốn và nỗ lực mang những câu chuyện đó đến với quý vị."
312,00:43:37.440,00:43:42.000," nước Anh,năm 2023,cổng Ba li bớt,London ,đại lộ San Steven,Pháp,Ukraine,thủ đô Paris,Đức đón,tràng pháo hoa,biểu tượng đồng hồ Big Ben,quyền phụ nữ,Nga",Cảm ơn quý vị khán giả đã quan tâm theo dõi chương trình.
313,00:43:42.000,00:43:50.720," nước Anh,năm 2023,cổng Ba li bớt,London ,đại lộ San Steven,Pháp,Ukraine,thủ đô Paris,Đức đón,tràng pháo hoa,biểu tượng đồng hồ Big Ben,quyền phụ nữ,Nga",Kính chúc quý vị một năm mới an khang thịnh dượng.
314,00:43:50.720,00:43:59.640," nước Anh,năm 2023,cổng Ba li bớt,London ,đại lộ San Steven,Pháp,Ukraine,thủ đô Paris,Đức đón,tràng pháo hoa,biểu tượng đồng hồ Big Ben,quyền phụ nữ,Nga","Còn bây giờ xin kính chào tạm biệt, Hẹn gặp lại trong chương trình tuần sau."
315,00:43:59.640,00:44:04.800," nước Anh,năm 2023,cổng Ba li bớt,London ,đại lộ San Steven,Pháp,Ukraine,thủ đô Paris,Đức đón,tràng pháo hoa,biểu tượng đồng hồ Big Ben,quyền phụ nữ,Nga",Alibabad thân hành đồng hành cùng chương trình
316,00:44:04.800,00:44:11.680,"bao gồm Dơ nét,Tổng thống Putin,dịch bệnh Covid,tháng 1/2020,mạng xã hội,Ukraine,du khách nước ngoài,quanh tháp Cairo,Ukraine ,ánh đèn,chiến dịch quân sự,tối 31/12,Ai Cập,Nga sáp nhập,Nhật Bản,tin AFP,Nga B La Mi Putin,Qatar,nhân viên nhà nước,tháp Cairo không khí trở nên,lãnh thổ nước Nga,tâm tưởng Nga,thử thách thời,đầu Điện Hybe dân Nga,Nhằm khích lệ ủng hộ,nước Nga,sự kiện then chốt, Nga,năm 2022","iPad mới này mạnh hơn, hỗ trợ đến nhanh quá trình sản sinh các suất trong nội sinh, tăng cường sinh lực, nam giới, iPad mới, Sinh lực sống mạng, phong độ bền lâu, iPad mới từ Mỹ này đã có thể lớn 60 viên, tiết kiệm hơn một trăm ngàn đồng."
317,00:44:11.680,00:44:22.720,"bao gồm Dơ nét,Tổng thống Putin,dịch bệnh Covid,mạng xã hội,du khách nước ngoài,quanh tháp Cairo,ánh đèn,chiến dịch quân sự,tối 31/12,Nga sáp nhập,Nhật Bản,tin AFP,nhân viên nhà nước,tháp Cairo không khí trở nên,đầu Điện Hybe dân Nga,Nhằm khích lệ ủng hộ,sự kiện then chốt,tháng 1/2020,Ukraine,Ukraine ,Ai Cập,Nga B La Mi Putin,Qatar,lãnh thổ nước Nga,tâm tưởng Nga,thử thách thời,nước Nga, Nga,năm 2022",kính chào quý vị đến với chương trình Thế giới 24h của Đài truyền hình thành phố Hồ Chí Minh.
318,00:44:22.720,00:44:29.720,"bao gồm Dơ nét,Tổng thống Putin,dịch bệnh Covid,mạng xã hội,du khách nước ngoài,quanh tháp Cairo,ánh đèn,chiến dịch quân sự,tối 31/12,Nga sáp nhập,Nhật Bản,tin AFP,nhân viên nhà nước,tháp Cairo không khí trở nên,đầu Điện Hybe dân Nga,Nhằm khích lệ ủng hộ,sự kiện then chốt,tháng 1/2020,Ukraine,Ukraine ,Ai Cập,Nga B La Mi Putin,Qatar,lãnh thổ nước Nga,tâm tưởng Nga,thử thách thời,nước Nga, Nga,năm 2022","thưa quý vị, không khí năm mới 2023 đang tràn ngập khắp nơi trên thế giới."
319,00:44:29.720,00:44:34.200,"bao gồm Dơ nét,Tổng thống Putin,dịch bệnh Covid,mạng xã hội,du khách nước ngoài,quanh tháp Cairo,ánh đèn,chiến dịch quân sự,tối 31/12,Nga sáp nhập,Nhật Bản,tin AFP,nhân viên nhà nước,tháp Cairo không khí trở nên,đầu Điện Hybe dân Nga,Nhằm khích lệ ủng hộ,sự kiện then chốt,tháng 1/2020,Ukraine,Ukraine ,Ai Cập,Nga B La Mi Putin,Qatar,lãnh thổ nước Nga,tâm tưởng Nga,thử thách thời,nước Nga, Nga,năm 2022","Chỉ những màn bắn pháo hoa mãn nhãn đêm qua và rạng sáng nay, người dân ở nhiều nước tưng bừng chào đón năm mới, mang theo kỳ vọng về một năm nhiều niềm vui, hạnh phúc và an lành."
320,00:44:34.200,00:44:42.320,"bao gồm Dơ nét,Tổng thống Putin,dịch bệnh Covid,mạng xã hội,du khách nước ngoài,quanh tháp Cairo,ánh đèn,chiến dịch quân sự,tối 31/12,Nga sáp nhập,Nhật Bản,tin AFP,nhân viên nhà nước,tháp Cairo không khí trở nên,đầu Điện Hybe dân Nga,Nhằm khích lệ ủng hộ,sự kiện then chốt,tháng 1/2020,Ukraine,Ukraine ,Ai Cập,Nga B La Mi Putin,Qatar,lãnh thổ nước Nga,tâm tưởng Nga,thử thách thời,nước Nga, Nga,năm 2022","không khí năm mới tại London, nước Anh đã gặp tràng pháo hoa trên sông Thao và đếm ngược bằng biểu tượng đồng hồ Big Ben, địa điểm quen thuộc lên lên AI đã chuyển sang màu xa lá và vàng để thể hiện tình đoàn kết với Ukraine, người dân Đức năm nay đón năm mới rất khác biệt vì chương trình pháo hoa tại cổng Ba li bớt đã bị hủy bỏ."
321,00:44:42.320,00:44:48.160,"bao gồm Dơ nét,Tổng thống Putin,dịch bệnh Covid,mạng xã hội,du khách nước ngoài,quanh tháp Cairo,ánh đèn,chiến dịch quân sự,tối 31/12,Nga sáp nhập,Nhật Bản,tin AFP,nhân viên nhà nước,tháp Cairo không khí trở nên,đầu Điện Hybe dân Nga,Nhằm khích lệ ủng hộ,sự kiện then chốt,tháng 1/2020,Ukraine,Ukraine ,Ai Cập,Nga B La Mi Putin,Qatar,lãnh thổ nước Nga,tâm tưởng Nga,thử thách thời,nước Nga, Nga,năm 2022",Mong muốn của nhiều người trong dịp này chỉ đơn giản là hòa bình và cuộc xung đột giữa Nga và Ukraine sẽ sớm chấm dứt.
322,00:44:48.160,00:45:13.160,"bao gồm Dơ nét,Tổng thống Putin,dịch bệnh Covid,mạng xã hội,du khách nước ngoài,quanh tháp Cairo,ánh đèn,chiến dịch quân sự,tối 31/12,Nga sáp nhập,Nhật Bản,tin AFP,nhân viên nhà nước,tháp Cairo không khí trở nên,đầu Điện Hybe dân Nga,Nhằm khích lệ ủng hộ,sự kiện then chốt,tháng 1/2020,Ukraine,Ukraine ,Ai Cập,Nga B La Mi Putin,Qatar,lãnh thổ nước Nga,tâm tưởng Nga,thử thách thời,nước Nga, Nga,năm 2022",Tôi mong muốn hòa bình.
323,00:45:13.160,00:45:21.120,"bao gồm Dơ nét,Tổng thống Putin,dịch bệnh Covid,mạng xã hội,du khách nước ngoài,quanh tháp Cairo,ánh đèn,chiến dịch quân sự,tối 31/12,Nga sáp nhập,Nhật Bản,tin AFP,nhân viên nhà nước,tháp Cairo không khí trở nên,đầu Điện Hybe dân Nga,Nhằm khích lệ ủng hộ,sự kiện then chốt,tháng 1/2020,Ukraine,Ukraine ,Ai Cập,Nga B La Mi Putin,Qatar,lãnh thổ nước Nga,tâm tưởng Nga,thử thách thời,nước Nga, Nga,năm 2022","Bên cạnh đó, bảo vệ môi trường cũng rất quan trọng và quyền phụ nữ cũng vậy."
324,00:45:21.120,00:45:55.440,"bao gồm Dơ nét,Tổng thống Putin,dịch bệnh Covid,mạng xã hội,du khách nước ngoài,quanh tháp Cairo,ánh đèn,chiến dịch quân sự,tối 31/12,Nga sáp nhập,Nhật Bản,tin AFP,nhân viên nhà nước,tháp Cairo không khí trở nên,đầu Điện Hybe dân Nga,Nhằm khích lệ ủng hộ,sự kiện then chốt,tháng 1/2020,Ukraine,Ukraine ,Ai Cập,Nga B La Mi Putin,Qatar,lãnh thổ nước Nga,tâm tưởng Nga,thử thách thời,nước Nga, Nga,năm 2022","Tại Pháp, hàng triệu người đã tập trung tại đại lộ San Steven ở thủ đô Paris để chào đón năm 2023 và chiếm ngưỡng màn pháo hoa hoành tráng trong 8 phút, người dân Pháp và du khách đã cầu mong hòa bình, hạnh phúc và thành công trong năm mới."
325,00:45:55.440,00:46:04.880,"bao gồm Dơ nét,Tổng thống Putin,dịch bệnh Covid,mạng xã hội,du khách nước ngoài,quanh tháp Cairo,ánh đèn,chiến dịch quân sự,tối 31/12,Nga sáp nhập,Nhật Bản,tin AFP,nhân viên nhà nước,tháp Cairo không khí trở nên,đầu Điện Hybe dân Nga,Nhằm khích lệ ủng hộ,sự kiện then chốt,tháng 1/2020,Ukraine,Ukraine ,Ai Cập,Nga B La Mi Putin,Qatar,lãnh thổ nước Nga,tâm tưởng Nga,thử thách thời,nước Nga, Nga,năm 2022","tại thủ đô Ai Cập, người dân chào đón năm mới bằng màn bắn pháo hoa quanh tháp Cairo trên sông, nên nhiều người tham quan bằng những chiếc thuyền nhỏ trên sông."
326,00:46:04.880,00:46:10.040,"bao gồm Dơ nét,Tổng thống Putin,dịch bệnh Covid,mạng xã hội,du khách nước ngoài,quanh tháp Cairo,ánh đèn,chiến dịch quân sự,tối 31/12,Nga sáp nhập,Nhật Bản,tin AFP,nhân viên nhà nước,tháp Cairo không khí trở nên,đầu Điện Hybe dân Nga,Nhằm khích lệ ủng hộ,sự kiện then chốt,tháng 1/2020,Ukraine,Ukraine ,Ai Cập,Nga B La Mi Putin,Qatar,lãnh thổ nước Nga,tâm tưởng Nga,thử thách thời,nước Nga, Nga,năm 2022","tại thủ đô Ai Cập, người dân chào đón năm mới bằng màn bắn pháo hoa quanh tháp Cairo trên sông, nên nhiều người tham quan bằng những chiếc thuyền nhỏ trên sông."
327,00:46:10.040,00:46:20.840,"bao gồm Dơ nét,Tổng thống Putin,dịch bệnh Covid,mạng xã hội,du khách nước ngoài,quanh tháp Cairo,ánh đèn,chiến dịch quân sự,tối 31/12,Nga sáp nhập,Nhật Bản,tin AFP,nhân viên nhà nước,tháp Cairo không khí trở nên,đầu Điện Hybe dân Nga,Nhằm khích lệ ủng hộ,sự kiện then chốt,tháng 1/2020,Ukraine,Ukraine ,Ai Cập,Nga B La Mi Putin,Qatar,lãnh thổ nước Nga,tâm tưởng Nga,thử thách thời,nước Nga, Nga,năm 2022","tại thủ đô Ai Cập, người dân chào đón năm mới bằng màn bắn pháo hoa quanh tháp Cairo trên sông, nên nhiều người tham quan bằng những chiếc thuyền nhỏ trên sông."
328,00:46:20.840,00:46:27.560,"bao gồm Dơ nét,Tổng thống Putin,dịch bệnh Covid,mạng xã hội,du khách nước ngoài,quanh tháp Cairo,ánh đèn,chiến dịch quân sự,tối 31/12,Nga sáp nhập,Nhật Bản,tin AFP,nhân viên nhà nước,tháp Cairo không khí trở nên,đầu Điện Hybe dân Nga,Nhằm khích lệ ủng hộ,sự kiện then chốt,tháng 1/2020,Ukraine,Ukraine ,Ai Cập,Nga B La Mi Putin,Qatar,lãnh thổ nước Nga,tâm tưởng Nga,thử thách thời,nước Nga, Nga,năm 2022","tại thủ đô Ai Cập, người dân chào đón năm mới bằng màn bắn pháo hoa quanh tháp Cairo trên sông, nên nhiều người tham quan bằng những chiếc thuyền nhỏ trên sông."
329,00:46:27.560,00:46:33.640,"hệ thống phòng,lãnh thổ U cai na,thủ đô Kiev,Tổng thống Vladimir ki,Ukraine,lửa hành trình,hôm nay kênh truyền hình quốc gia Triều Tiên KERT phát sóng,dân toàn quốc,Nga,U cai na,Lực lượng phòng,hình ảnh nhà lãnh đạo Triều Tiên Kim Dong hyun tham dự,Tổng thống Ukraine,dân Kiev,quảng trường Sofia,trung tâm thành phố,Re Len Sờ","Họ reo hò khi đồng hồ điểm thời khắc giao thừa cùng với ánh đèn trên tháp Cairo khiến không khí trở nên vui tươi, hào hứng."
330,00:46:33.640,00:46:46.880,"U cai na,hệ thống phòng,Lực lượng phòng,lãnh thổ U cai na,thủ đô Kiev,Tổng thống Vladimir ki,hình ảnh nhà lãnh đạo Triều Tiên Kim Dong hyun tham dự,Tổng thống Ukraine,Ukraine,lửa hành trình,dân Kiev,quảng trường Sofia,trung tâm thành phố,Re Len Sờ,hôm nay kênh truyền hình quốc gia Triều Tiên KERT phát sóng,dân toàn quốc,Nga","Vào dịp năm mới, người dân Nhật Bản thường đến các ngôi đền truyền thống cầu nguyện."
331,00:46:46.880,00:46:53.440,"U cai na,hệ thống phòng,Lực lượng phòng,lãnh thổ U cai na,thủ đô Kiev,Tổng thống Vladimir ki,hình ảnh nhà lãnh đạo Triều Tiên Kim Dong hyun tham dự,Tổng thống Ukraine,Ukraine,lửa hành trình,dân Kiev,quảng trường Sofia,trung tâm thành phố,Re Len Sờ,hôm nay kênh truyền hình quốc gia Triều Tiên KERT phát sóng,dân toàn quốc,Nga",Hoạt động này trở lại kể từ tháng 1/2020 sau khi phải tạm ngưng vì dịch bệnh Covid 19.
332,00:46:53.440,00:46:58.360,"U cai na,hệ thống phòng,Lực lượng phòng,lãnh thổ U cai na,thủ đô Kiev,Tổng thống Vladimir ki,hình ảnh nhà lãnh đạo Triều Tiên Kim Dong hyun tham dự,Tổng thống Ukraine,Ukraine,lửa hành trình,dân Kiev,quảng trường Sofia,trung tâm thành phố,Re Len Sờ,hôm nay kênh truyền hình quốc gia Triều Tiên KERT phát sóng,dân toàn quốc,Nga",Năm nay là con thỏ và tôi thật sự mong dân chúng ta sẽ có một bước tiến nhảy vọt hơn nửa.
333,00:46:58.360,00:47:07.840,"U cai na,hệ thống phòng,Lực lượng phòng,lãnh thổ U cai na,thủ đô Kiev,Tổng thống Vladimir ki,hình ảnh nhà lãnh đạo Triều Tiên Kim Dong hyun tham dự,Tổng thống Ukraine,Ukraine,lửa hành trình,dân Kiev,quảng trường Sofia,trung tâm thành phố,Re Len Sờ,hôm nay kênh truyền hình quốc gia Triều Tiên KERT phát sóng,dân toàn quốc,Nga",Số lượng người tham gia các hoạt động văn hóa truyền thống năm nay tăng lên nhiều do du khách nước ngoài đến Nhật Bản sau khi nước này mở cửa.
334,00:47:07.840,00:47:12.440,"U cai na,hệ thống phòng,Lực lượng phòng,lãnh thổ U cai na,thủ đô Kiev,Tổng thống Vladimir ki,hình ảnh nhà lãnh đạo Triều Tiên Kim Dong hyun tham dự,Tổng thống Ukraine,Ukraine,lửa hành trình,dân Kiev,quảng trường Sofia,trung tâm thành phố,Re Len Sờ,hôm nay kênh truyền hình quốc gia Triều Tiên KERT phát sóng,dân toàn quốc,Nga","trong thông điệp mừng năm mới gửi tới người dân vào tối 31/12, Tổng thống Nga B La Mi Putin đã gọi năm 2022 là năm của những quyết định khó khăn nhưng cần thiết và những bước đi lớn với những sự kiện then chốt đặt nền móng cho tương lai của nước Ngạc."
335,00:47:12.440,00:47:18.160,"U cai na,hệ thống phòng,Lực lượng phòng,lãnh thổ U cai na,thủ đô Kiev,Tổng thống Vladimir ki,hình ảnh nhà lãnh đạo Triều Tiên Kim Dong hyun tham dự,Tổng thống Ukraine,Ukraine,lửa hành trình,dân Kiev,quảng trường Sofia,trung tâm thành phố,Re Len Sờ,hôm nay kênh truyền hình quốc gia Triều Tiên KERT phát sóng,dân toàn quốc,Nga","Thông điệp kéo dài 9 phút được cho là thông điệp năm mới dài nhất trong 22 năm cầm quyền của Tổng thống Putin, người đứng đầu Điện Hybe cảm ơn người dân Nga đã vượt qua một năm đầy bất ổn, đồng thời bày tỏ tâm tưởng Nga sẽ vượt qua mọi thử thách thời các công dân nước Nga hơn những người bạn."
336,00:47:18.160,00:47:23.280,"U cai na,hệ thống phòng,Lực lượng phòng,lãnh thổ U cai na,thủ đô Kiev,Tổng thống Vladimir ki,hình ảnh nhà lãnh đạo Triều Tiên Kim Dong hyun tham dự,Tổng thống Ukraine,Ukraine,lửa hành trình,dân Kiev,quảng trường Sofia,trung tâm thành phố,Re Len Sờ,hôm nay kênh truyền hình quốc gia Triều Tiên KERT phát sóng,dân toàn quốc,Nga",Năm 2022 đang khép lại.
337,00:47:23.280,00:47:29.400,"U cai na,hệ thống phòng,Lực lượng phòng,lãnh thổ U cai na,thủ đô Kiev,Tổng thống Vladimir ki,hình ảnh nhà lãnh đạo Triều Tiên Kim Dong hyun tham dự,Tổng thống Ukraine,Ukraine,lửa hành trình,dân Kiev,quảng trường Sofia,trung tâm thành phố,Re Len Sờ,hôm nay kênh truyền hình quốc gia Triều Tiên KERT phát sóng,dân toàn quốc,Nga","Năm qua là một năm khó khăn với những quyết định cần thiết của những bước đi quan trọng hướng tới sự cân rằng lãnh thổ nước Nga và sự củng cố mạnh mạng xã hội của chúng ta, tôi thành tâm chúc tất cả một năm mới tốt đẹp, đặc biệt là những người đang tham gia chiến dịch quân sự đặc biệt."
338,00:47:29.400,00:47:35.640,"U cai na,hệ thống phòng,Lực lượng phòng,lãnh thổ U cai na,thủ đô Kiev,Tổng thống Vladimir ki,hình ảnh nhà lãnh đạo Triều Tiên Kim Dong hyun tham dự,Tổng thống Ukraine,Ukraine,lửa hành trình,dân Kiev,quảng trường Sofia,trung tâm thành phố,Re Len Sờ,hôm nay kênh truyền hình quốc gia Triều Tiên KERT phát sóng,dân toàn quốc,Nga","Giờ là thời điểm hoàn hảo để chúng ta bỏ lại sau lưng những hận thù cá nhân, những hiểu lầm."
339,00:47:35.640,00:47:40.480,"U cai na,hệ thống phòng,Lực lượng phòng,lãnh thổ U cai na,thủ đô Kiev,Tổng thống Vladimir ki,hình ảnh nhà lãnh đạo Triều Tiên Kim Dong hyun tham dự,Tổng thống Ukraine,Ukraine,lửa hành trình,dân Kiev,quảng trường Sofia,trung tâm thành phố,Re Len Sờ,hôm nay kênh truyền hình quốc gia Triều Tiên KERT phát sóng,dân toàn quốc,Nga","Cùng nhau, chúng ta sẽ vượt qua tất cả gian khó, nên giữ cho đất nước chúng ta vĩ đại và độc lập."
340,00:47:40.480,00:47:44.640,"U cai na,hệ thống phòng,Lực lượng phòng,lãnh thổ U cai na,thủ đô Kiev,Tổng thống Vladimir ki,hình ảnh nhà lãnh đạo Triều Tiên Kim Dong hyun tham dự,Tổng thống Ukraine,Ukraine,lửa hành trình,dân Kiev,quảng trường Sofia,trung tâm thành phố,Re Len Sờ,hôm nay kênh truyền hình quốc gia Triều Tiên KERT phát sóng,dân toàn quốc,Nga","Chúng ta sẽ tiến bước và giành chiến thắng vì lợi ích của gia đình chúng ta, vì lợi ích của nước nhà, vì tương lai của tổ quốc duy nhất của chúng ta."
341,00:47:44.640,00:47:49.000,"U cai na,hệ thống phòng,Lực lượng phòng,lãnh thổ U cai na,thủ đô Kiev,Tổng thống Vladimir ki,hình ảnh nhà lãnh đạo Triều Tiên Kim Dong hyun tham dự,Tổng thống Ukraine,Ukraine,lửa hành trình,dân Kiev,quảng trường Sofia,trung tâm thành phố,Re Len Sờ,hôm nay kênh truyền hình quốc gia Triều Tiên KERT phát sóng,dân toàn quốc,Nga","Nhằm khích lệ sự ủng hộ của các binh sĩ và nhân viên nhà nước được triển khai ở Ukraine, Nga đã thông báo sẽ miễn thuế thu nhập cho họ."
