Scene number,Start,End,Keywords,Description
305,00:38:48.000,00:38:52.600,"quý vị,Chương trình hôm nay,chương trình Thế giới 24 h,kính chào quý vị","Nhưng mà khi đã kiên định mục tiêu rồi thì cũng mong là người tiêu dùng hãy ủng hộ, hãy là một cách chủ động trong những cái nếp sống, trong những cái cách xử lý xử sự của mình, chứ đừng có ủng hộ những cái thực phẩm trôi nổi không rõ nguồn gốc, những thực phẩm mà khi mua chúng ta cũng biết là đấy, nó cũng chứa rất nhiều nguy cơ, Nó thực sự mà nói, tại sao mà những cái hiện tượng là đấy, mua bán không có hàng hóa, không có xuất xứ, nguồn gốc, rồi buôn bán tràn lan ở vỉa hè nó vẫn tồn tại, đó là bởi vì nó vẫn còn có khách hàng."
306,00:38:52.600,00:38:57.000, ,Đương nhiên tôi hiểu thì cái lý do lớn nhất là cũng không thể trách người tiêu dùng được.
307,00:38:57.000,00:39:05.160, ,Bởi vì sao?
308,00:39:05.160,00:39:09.440, ,"Bởi vì là cái hoàn cảnh kinh tế của chúng ta vẫn còn rất nhiều những cái khó khăn, cho nên đôi khi là cái lựa chọn số 1 vẫn là phải là thực phẩm giá rẻ, càng rẻ càng tốt."
309,00:39:09.440,00:39:14.120, ,"Thế nhưng mà cũng mong là chúng ta cân bằng lại thì chúng ta hãy cố gắng là ủng hộ những cái đơn vị mà làm cái sản phẩm tốt, phối hợp cùng với cơ quan quản lý trong cái việc bảo đảm an toàn thực phẩm nói chung và thực ra thực chất của cái bảo đảm an toàn thực phẩm chính là làm sao để cho bản thân mình và gia đình thì phải thật là mạnh khỏe, có như vậy thì mới đón được một cái Tết trọn vẹn."
310,00:39:14.120,00:39:19.800, ,"đến đây, chương trình Ăn Sạch Sống khỏe hôm nay xin khép lại."
311,00:39:19.800,00:39:35.240,Ukraine tuyên bố vụ tập kích thiệt hại,Cảm ơn Nhãn Hành Quyết và Ụti Home đã đồng hành cùng chương trình.
312,00:39:35.240,00:39:40.440,Ukraine tuyên bố vụ tập kích thiệt hại,Kính chào tạm biệt và hẹn gặp lại.
313,00:39:40.440,00:39:45.200,"tình hình dịch Covid,EU nhất trí tiếp cận phối hợp","Hệ thống Phòng khám Dinh Dưỡng Y học Vận Động Nutri Hơn hân hạnh đồng hành cùng chương trình Huế với tính chất Quyết Ra Cô Phan thiên nhiên bảo vệ nuôi dưỡng võng mạc và thủy tinh thể cho mắt sáng khỏe ý, tăng cường thị lực, giảm ờ mỏi mắt, quyết tiến."
314,00:39:45.200,00:39:50.200, ,"Uống bổ mắt từ Mỹ này đã có thai lớn 60 viên, tiết kiệm ngày bảy mươi ngàn đồng."
315,00:39:50.200,00:39:54.960,"tình hình dịch Covid,EU nhất trí tiếp cận phối hợp",à
316,00:39:54.960,00:40:00.720,"Ma cờ rông,Thủ tướng Thụy Điển UIT Son,Chu Minh Hiếu,Pháp,ngày 3/1,Ukraine,Pháp cờ rông hôm qua,quân nhân Nga,vị trí Chủ tịch luân phiên Liên minh châu Âu EU cộng,Thủ tướng Thụy Điển,ngày 1/1,Thụy Điển,kính thưa quý vị,Pháp quốc gia,sau khi quân đội Hàn Quốc phát hiện,tổ hợp pháo phản lực A M73,Bộ Tư lệnh Tác chiến miền Nam Ukraine,ga đường sắt Kết ca,chi tiết vũ khí,UAV,Ukraine mùa đông,U cai,Lãnh thổ Ukraine,tiêu diệt 2 tổ hợp pháo phản lực cơ động,Emmanuel Ma,Hàn Quốc hôm nay Tổng thống này Du,tỉnh Ha Son,sau khi Thụy Điển,bối cảnh Tốc,thỏa thuận giảm thiểu,sau khi Bộ Quốc phòng Nga thông báo 89 quân nhân,người dân Ukraine,Mỹ sản xuất,cung năng lượng,Ukraine thông báo Lực lượng Phòng vệ,Hiện thông tin,Nga","kính chào quý vị, kính mời quý vị theo dõi chương trình Thế giới 24h của Đài truyền hình thành phố Hồ Chí Minh."
317,00:40:00.720,00:40:18.160,"Ma cờ rông,Thủ tướng Thụy Điển UIT Son,Chu Minh Hiếu,Pháp,ngày 3/1,Ukraine,Pháp cờ rông hôm qua,quân nhân Nga,vị trí Chủ tịch luân phiên Liên minh châu Âu EU cộng,Thủ tướng Thụy Điển,ngày 1/1,Thụy Điển,kính thưa quý vị,Pháp quốc gia,sau khi quân đội Hàn Quốc phát hiện,tổ hợp pháo phản lực A M73,Bộ Tư lệnh Tác chiến miền Nam Ukraine,ga đường sắt Kết ca,chi tiết vũ khí,UAV,Ukraine mùa đông,U cai,Lãnh thổ Ukraine,tiêu diệt 2 tổ hợp pháo phản lực cơ động,Emmanuel Ma,Hàn Quốc hôm nay Tổng thống này Du,tỉnh Ha Son,sau khi Thụy Điển,bối cảnh Tốc,thỏa thuận giảm thiểu,sau khi Bộ Quốc phòng Nga thông báo 89 quân nhân,người dân Ukraine,Mỹ sản xuất,cung năng lượng,Ukraine thông báo Lực lượng Phòng vệ,Hiện thông tin,Nga",Chương trình hôm nay sẽ có những nội dung đáng chú ý sau đây:
318,00:40:18.160,00:40:23.520,"Ma cờ rông,Thủ tướng Thụy Điển UIT Son,Chu Minh Hiếu,Pháp,ngày 3/1,Ukraine,Pháp cờ rông hôm qua,quân nhân Nga,vị trí Chủ tịch luân phiên Liên minh châu Âu EU cộng,Thủ tướng Thụy Điển,ngày 1/1,Thụy Điển,kính thưa quý vị,Pháp quốc gia,sau khi quân đội Hàn Quốc phát hiện,tổ hợp pháo phản lực A M73,Bộ Tư lệnh Tác chiến miền Nam Ukraine,ga đường sắt Kết ca,chi tiết vũ khí,UAV,Ukraine mùa đông,U cai,Lãnh thổ Ukraine,tiêu diệt 2 tổ hợp pháo phản lực cơ động,Emmanuel Ma,Hàn Quốc hôm nay Tổng thống này Du,tỉnh Ha Son,sau khi Thụy Điển,bối cảnh Tốc,thỏa thuận giảm thiểu,sau khi Bộ Quốc phòng Nga thông báo 89 quân nhân,người dân Ukraine,Mỹ sản xuất,cung năng lượng,Ukraine thông báo Lực lượng Phòng vệ,Hiện thông tin,Nga",Ukraine tuyên bố thực hiện vụ tập kích gây thiệt hại lớn cho quân Nga ở con.
319,00:40:23.520,00:40:28.040,"Ma cờ rông,Thủ tướng Thụy Điển UIT Son,Chu Minh Hiếu,Pháp,ngày 3/1,Ukraine,Pháp cờ rông hôm qua,quân nhân Nga,vị trí Chủ tịch luân phiên Liên minh châu Âu EU cộng,Thủ tướng Thụy Điển,ngày 1/1,Thụy Điển,kính thưa quý vị,Pháp quốc gia,sau khi quân đội Hàn Quốc phát hiện,tổ hợp pháo phản lực A M73,Bộ Tư lệnh Tác chiến miền Nam Ukraine,ga đường sắt Kết ca,chi tiết vũ khí,UAV,Ukraine mùa đông,U cai,Lãnh thổ Ukraine,tiêu diệt 2 tổ hợp pháo phản lực cơ động,Emmanuel Ma,Hàn Quốc hôm nay Tổng thống này Du,tỉnh Ha Son,sau khi Thụy Điển,bối cảnh Tốc,thỏa thuận giảm thiểu,sau khi Bộ Quốc phòng Nga thông báo 89 quân nhân,người dân Ukraine,Mỹ sản xuất,cung năng lượng,Ukraine thông báo Lực lượng Phòng vệ,Hiện thông tin,Nga",Hàn Quốc cân nhắc ngừng thỏa thuận giảm thiểu căng thẳng quân sự liên Triều
320,00:40:28.040,00:40:34.360,"Ma cờ rông,Thủ tướng Thụy Điển UIT Son,Chu Minh Hiếu,Pháp,ngày 3/1,Ukraine,Pháp cờ rông hôm qua,quân nhân Nga,vị trí Chủ tịch luân phiên Liên minh châu Âu EU cộng,Thủ tướng Thụy Điển,ngày 1/1,Thụy Điển,kính thưa quý vị,Pháp quốc gia,sau khi quân đội Hàn Quốc phát hiện,tổ hợp pháo phản lực A M73,Bộ Tư lệnh Tác chiến miền Nam Ukraine,ga đường sắt Kết ca,chi tiết vũ khí,UAV,Ukraine mùa đông,U cai,Lãnh thổ Ukraine,tiêu diệt 2 tổ hợp pháo phản lực cơ động,Emmanuel Ma,Hàn Quốc hôm nay Tổng thống này Du,tỉnh Ha Son,sau khi Thụy Điển,bối cảnh Tốc,thỏa thuận giảm thiểu,sau khi Bộ Quốc phòng Nga thông báo 89 quân nhân,người dân Ukraine,Mỹ sản xuất,cung năng lượng,Ukraine thông báo Lực lượng Phòng vệ,Hiện thông tin,Nga",EU nhất trí cách tiếp cận phối hợp trước tình hình dịch Covid 19 đang thay đổi
321,00:40:34.360,00:40:42.000,"Ma cờ rông,Thủ tướng Thụy Điển UIT Son,Chu Minh Hiếu,Pháp,ngày 3/1,Ukraine,Pháp cờ rông hôm qua,quân nhân Nga,vị trí Chủ tịch luân phiên Liên minh châu Âu EU cộng,Thủ tướng Thụy Điển,ngày 1/1,Thụy Điển,kính thưa quý vị,Pháp quốc gia,sau khi quân đội Hàn Quốc phát hiện,tổ hợp pháo phản lực A M73,Bộ Tư lệnh Tác chiến miền Nam Ukraine,ga đường sắt Kết ca,chi tiết vũ khí,UAV,Ukraine mùa đông,U cai,Lãnh thổ Ukraine,tiêu diệt 2 tổ hợp pháo phản lực cơ động,Emmanuel Ma,Hàn Quốc hôm nay Tổng thống này Du,tỉnh Ha Son,sau khi Thụy Điển,bối cảnh Tốc,thỏa thuận giảm thiểu,sau khi Bộ Quốc phòng Nga thông báo 89 quân nhân,người dân Ukraine,Mỹ sản xuất,cung năng lượng,Ukraine thông báo Lực lượng Phòng vệ,Hiện thông tin,Nga","kính thưa quý vị, ngày 3/1, Ukraine thông báo Lực lượng Phòng vệ Lãnh thổ Ukraine đã thực hiện vụ tập kích nhằm vào điểm tập trung quân nhân và thiết bị của quân Nga tại một ngôi làng ở tỉnh Ha Son vào ngày 31/12/2022, vụ việc khiến 500 quân nhân Nga thương vong."
322,00:40:42.000,00:40:46.520,"Ma cờ rông,Thủ tướng Thụy Điển UIT Son,Chu Minh Hiếu,Pháp,ngày 3/1,Ukraine,Pháp cờ rông hôm qua,quân nhân Nga,vị trí Chủ tịch luân phiên Liên minh châu Âu EU cộng,Thủ tướng Thụy Điển,ngày 1/1,Thụy Điển,kính thưa quý vị,Pháp quốc gia,sau khi quân đội Hàn Quốc phát hiện,tổ hợp pháo phản lực A M73,Bộ Tư lệnh Tác chiến miền Nam Ukraine,ga đường sắt Kết ca,chi tiết vũ khí,UAV,Ukraine mùa đông,U cai,Lãnh thổ Ukraine,tiêu diệt 2 tổ hợp pháo phản lực cơ động,Emmanuel Ma,Hàn Quốc hôm nay Tổng thống này Du,tỉnh Ha Son,sau khi Thụy Điển,bối cảnh Tốc,thỏa thuận giảm thiểu,sau khi Bộ Quốc phòng Nga thông báo 89 quân nhân,người dân Ukraine,Mỹ sản xuất,cung năng lượng,Ukraine thông báo Lực lượng Phòng vệ,Hiện thông tin,Nga","kính thưa quý vị, ngày 3/1, Ukraine thông báo Lực lượng Phòng vệ Lãnh thổ Ukraine đã thực hiện vụ tập kích nhằm vào điểm tập trung quân nhân và thiết bị của quân Nga tại một ngôi làng ở tỉnh Ha Son vào ngày 31/12/2022, vụ việc khiến 500 quân nhân Nga thương vong."
323,00:40:46.520,00:40:53.120,"Ma cờ rông,Thủ tướng Thụy Điển UIT Son,Chu Minh Hiếu,Pháp,ngày 3/1,Ukraine,Pháp cờ rông hôm qua,quân nhân Nga,vị trí Chủ tịch luân phiên Liên minh châu Âu EU cộng,Thủ tướng Thụy Điển,ngày 1/1,Thụy Điển,kính thưa quý vị,Pháp quốc gia,sau khi quân đội Hàn Quốc phát hiện,tổ hợp pháo phản lực A M73,Bộ Tư lệnh Tác chiến miền Nam Ukraine,ga đường sắt Kết ca,chi tiết vũ khí,UAV,Ukraine mùa đông,U cai,Lãnh thổ Ukraine,tiêu diệt 2 tổ hợp pháo phản lực cơ động,Emmanuel Ma,Hàn Quốc hôm nay Tổng thống này Du,tỉnh Ha Son,sau khi Thụy Điển,bối cảnh Tốc,thỏa thuận giảm thiểu,sau khi Bộ Quốc phòng Nga thông báo 89 quân nhân,người dân Ukraine,Mỹ sản xuất,cung năng lượng,Ukraine thông báo Lực lượng Phòng vệ,Hiện thông tin,Nga","kính thưa quý vị, ngày 3/1, Ukraine thông báo Lực lượng Phòng vệ Lãnh thổ Ukraine đã thực hiện vụ tập kích nhằm vào điểm tập trung quân nhân và thiết bị của quân Nga tại một ngôi làng ở tỉnh Ha Son vào ngày 31/12/2022, vụ việc khiến 500 quân nhân Nga thương vong."
324,00:40:53.120,00:40:59.400,"Ma cờ rông,Thủ tướng Thụy Điển UIT Son,Chu Minh Hiếu,Pháp,ngày 3/1,Ukraine,Pháp cờ rông hôm qua,quân nhân Nga,vị trí Chủ tịch luân phiên Liên minh châu Âu EU cộng,Thủ tướng Thụy Điển,ngày 1/1,Thụy Điển,kính thưa quý vị,Pháp quốc gia,sau khi quân đội Hàn Quốc phát hiện,tổ hợp pháo phản lực A M73,Bộ Tư lệnh Tác chiến miền Nam Ukraine,ga đường sắt Kết ca,chi tiết vũ khí,UAV,Ukraine mùa đông,U cai,Lãnh thổ Ukraine,tiêu diệt 2 tổ hợp pháo phản lực cơ động,Emmanuel Ma,Hàn Quốc hôm nay Tổng thống này Du,tỉnh Ha Son,sau khi Thụy Điển,bối cảnh Tốc,thỏa thuận giảm thiểu,sau khi Bộ Quốc phòng Nga thông báo 89 quân nhân,người dân Ukraine,Mỹ sản xuất,cung năng lượng,Ukraine thông báo Lực lượng Phòng vệ,Hiện thông tin,Nga","kính thưa quý vị, ngày 3/1, Ukraine thông báo Lực lượng Phòng vệ Lãnh thổ Ukraine đã thực hiện vụ tập kích nhằm vào điểm tập trung quân nhân và thiết bị của quân Nga tại một ngôi làng ở tỉnh Ha Son vào ngày 31/12/2022, vụ việc khiến 500 quân nhân Nga thương vong."
325,00:40:59.400,00:41:05.120,"Ma cờ rông,Thủ tướng Thụy Điển UIT Son,Chu Minh Hiếu,Pháp,ngày 3/1,Ukraine,Pháp cờ rông hôm qua,quân nhân Nga,vị trí Chủ tịch luân phiên Liên minh châu Âu EU cộng,Thủ tướng Thụy Điển,ngày 1/1,Thụy Điển,kính thưa quý vị,Pháp quốc gia,sau khi quân đội Hàn Quốc phát hiện,tổ hợp pháo phản lực A M73,Bộ Tư lệnh Tác chiến miền Nam Ukraine,ga đường sắt Kết ca,chi tiết vũ khí,UAV,Ukraine mùa đông,U cai,Lãnh thổ Ukraine,tiêu diệt 2 tổ hợp pháo phản lực cơ động,Emmanuel Ma,Hàn Quốc hôm nay Tổng thống này Du,tỉnh Ha Son,sau khi Thụy Điển,bối cảnh Tốc,thỏa thuận giảm thiểu,sau khi Bộ Quốc phòng Nga thông báo 89 quân nhân,người dân Ukraine,Mỹ sản xuất,cung năng lượng,Ukraine thông báo Lực lượng Phòng vệ,Hiện thông tin,Nga","kính thưa quý vị, ngày 3/1, Ukraine thông báo Lực lượng Phòng vệ Lãnh thổ Ukraine đã thực hiện vụ tập kích nhằm vào điểm tập trung quân nhân và thiết bị của quân Nga tại một ngôi làng ở tỉnh Ha Son vào ngày 31/12/2022, vụ việc khiến 500 quân nhân Nga thương vong."
326,00:41:05.120,00:41:20.520,"Ma cờ rông,Thủ tướng Thụy Điển UIT Son,Chu Minh Hiếu,Pháp,ngày 3/1,Ukraine,Pháp cờ rông hôm qua,quân nhân Nga,vị trí Chủ tịch luân phiên Liên minh châu Âu EU cộng,Thủ tướng Thụy Điển,ngày 1/1,Thụy Điển,kính thưa quý vị,Pháp quốc gia,sau khi quân đội Hàn Quốc phát hiện,tổ hợp pháo phản lực A M73,Bộ Tư lệnh Tác chiến miền Nam Ukraine,ga đường sắt Kết ca,chi tiết vũ khí,UAV,Ukraine mùa đông,U cai,Lãnh thổ Ukraine,tiêu diệt 2 tổ hợp pháo phản lực cơ động,Emmanuel Ma,Hàn Quốc hôm nay Tổng thống này Du,tỉnh Ha Son,sau khi Thụy Điển,bối cảnh Tốc,thỏa thuận giảm thiểu,sau khi Bộ Quốc phòng Nga thông báo 89 quân nhân,người dân Ukraine,Mỹ sản xuất,cung năng lượng,Ukraine thông báo Lực lượng Phòng vệ,Hiện thông tin,Nga","kính thưa quý vị, ngày 3/1, Ukraine thông báo Lực lượng Phòng vệ Lãnh thổ Ukraine đã thực hiện vụ tập kích nhằm vào điểm tập trung quân nhân và thiết bị của quân Nga tại một ngôi làng ở tỉnh Ha Son vào ngày 31/12/2022, vụ việc khiến 500 quân nhân Nga thương vong."
327,00:41:20.520,00:41:26.320,"Ma cờ rông,Thủ tướng Thụy Điển UIT Son,Chu Minh Hiếu,Pháp,ngày 3/1,Ukraine,Pháp cờ rông hôm qua,quân nhân Nga,vị trí Chủ tịch luân phiên Liên minh châu Âu EU cộng,Thủ tướng Thụy Điển,ngày 1/1,Thụy Điển,kính thưa quý vị,Pháp quốc gia,sau khi quân đội Hàn Quốc phát hiện,tổ hợp pháo phản lực A M73,Bộ Tư lệnh Tác chiến miền Nam Ukraine,ga đường sắt Kết ca,chi tiết vũ khí,UAV,Ukraine mùa đông,U cai,Lãnh thổ Ukraine,tiêu diệt 2 tổ hợp pháo phản lực cơ động,Emmanuel Ma,Hàn Quốc hôm nay Tổng thống này Du,tỉnh Ha Son,sau khi Thụy Điển,bối cảnh Tốc,thỏa thuận giảm thiểu,sau khi Bộ Quốc phòng Nga thông báo 89 quân nhân,người dân Ukraine,Mỹ sản xuất,cung năng lượng,Ukraine thông báo Lực lượng Phòng vệ,Hiện thông tin,Nga","kính thưa quý vị, ngày 3/1, Ukraine thông báo Lực lượng Phòng vệ Lãnh thổ Ukraine đã thực hiện vụ tập kích nhằm vào điểm tập trung quân nhân và thiết bị của quân Nga tại một ngôi làng ở tỉnh Ha Son vào ngày 31/12/2022, vụ việc khiến 500 quân nhân Nga thương vong."
328,00:41:26.320,00:41:34.040,"Ma cờ rông,Thủ tướng Thụy Điển UIT Son,Chu Minh Hiếu,Pháp,ngày 3/1,Ukraine,Pháp cờ rông hôm qua,quân nhân Nga,vị trí Chủ tịch luân phiên Liên minh châu Âu EU cộng,Thủ tướng Thụy Điển,ngày 1/1,Thụy Điển,kính thưa quý vị,Pháp quốc gia,sau khi quân đội Hàn Quốc phát hiện,tổ hợp pháo phản lực A M73,Bộ Tư lệnh Tác chiến miền Nam Ukraine,ga đường sắt Kết ca,chi tiết vũ khí,UAV,Ukraine mùa đông,U cai,Lãnh thổ Ukraine,tiêu diệt 2 tổ hợp pháo phản lực cơ động,Emmanuel Ma,Hàn Quốc hôm nay Tổng thống này Du,tỉnh Ha Son,sau khi Thụy Điển,bối cảnh Tốc,thỏa thuận giảm thiểu,sau khi Bộ Quốc phòng Nga thông báo 89 quân nhân,người dân Ukraine,Mỹ sản xuất,cung năng lượng,Ukraine thông báo Lực lượng Phòng vệ,Hiện thông tin,Nga","kính thưa quý vị, ngày 3/1, Ukraine thông báo Lực lượng Phòng vệ Lãnh thổ Ukraine đã thực hiện vụ tập kích nhằm vào điểm tập trung quân nhân và thiết bị của quân Nga tại một ngôi làng ở tỉnh Ha Son vào ngày 31/12/2022, vụ việc khiến 500 quân nhân Nga thương vong."
329,00:41:34.040,00:41:41.600,"Ma cờ rông,Thủ tướng Thụy Điển UIT Son,Chu Minh Hiếu,Pháp,ngày 3/1,Ukraine,Pháp cờ rông hôm qua,quân nhân Nga,vị trí Chủ tịch luân phiên Liên minh châu Âu EU cộng,Thủ tướng Thụy Điển,ngày 1/1,Thụy Điển,kính thưa quý vị,Pháp quốc gia,sau khi quân đội Hàn Quốc phát hiện,tổ hợp pháo phản lực A M73,Bộ Tư lệnh Tác chiến miền Nam Ukraine,ga đường sắt Kết ca,chi tiết vũ khí,UAV,Ukraine mùa đông,U cai,Lãnh thổ Ukraine,tiêu diệt 2 tổ hợp pháo phản lực cơ động,Emmanuel Ma,Hàn Quốc hôm nay Tổng thống này Du,tỉnh Ha Son,sau khi Thụy Điển,bối cảnh Tốc,thỏa thuận giảm thiểu,sau khi Bộ Quốc phòng Nga thông báo 89 quân nhân,người dân Ukraine,Mỹ sản xuất,cung năng lượng,Ukraine thông báo Lực lượng Phòng vệ,Hiện thông tin,Nga","kính thưa quý vị, ngày 3/1, Ukraine thông báo Lực lượng Phòng vệ Lãnh thổ Ukraine đã thực hiện vụ tập kích nhằm vào điểm tập trung quân nhân và thiết bị của quân Nga tại một ngôi làng ở tỉnh Ha Son vào ngày 31/12/2022, vụ việc khiến 500 quân nhân Nga thương vong."
330,00:41:41.600,00:41:48.000,"Ma cờ rông,Thủ tướng Thụy Điển UIT Son,Chu Minh Hiếu,Pháp,ngày 3/1,Ukraine,Pháp cờ rông hôm qua,quân nhân Nga,vị trí Chủ tịch luân phiên Liên minh châu Âu EU cộng,Thủ tướng Thụy Điển,ngày 1/1,Thụy Điển,kính thưa quý vị,Pháp quốc gia,sau khi quân đội Hàn Quốc phát hiện,tổ hợp pháo phản lực A M73,Bộ Tư lệnh Tác chiến miền Nam Ukraine,ga đường sắt Kết ca,chi tiết vũ khí,UAV,Ukraine mùa đông,U cai,Lãnh thổ Ukraine,tiêu diệt 2 tổ hợp pháo phản lực cơ động,Emmanuel Ma,Hàn Quốc hôm nay Tổng thống này Du,tỉnh Ha Son,sau khi Thụy Điển,bối cảnh Tốc,thỏa thuận giảm thiểu,sau khi Bộ Quốc phòng Nga thông báo 89 quân nhân,người dân Ukraine,Mỹ sản xuất,cung năng lượng,Ukraine thông báo Lực lượng Phòng vệ,Hiện thông tin,Nga","kính thưa quý vị, ngày 3/1, Ukraine thông báo Lực lượng Phòng vệ Lãnh thổ Ukraine đã thực hiện vụ tập kích nhằm vào điểm tập trung quân nhân và thiết bị của quân Nga tại một ngôi làng ở tỉnh Ha Son vào ngày 31/12/2022, vụ việc khiến 500 quân nhân Nga thương vong."
331,00:41:48.000,00:42:02.560,"Ma cờ rông,Thủ tướng Thụy Điển UIT Son,Chu Minh Hiếu,Pháp,ngày 3/1,Ukraine,Pháp cờ rông hôm qua,quân nhân Nga,vị trí Chủ tịch luân phiên Liên minh châu Âu EU cộng,Thủ tướng Thụy Điển,ngày 1/1,Thụy Điển,kính thưa quý vị,Pháp quốc gia,sau khi quân đội Hàn Quốc phát hiện,tổ hợp pháo phản lực A M73,Bộ Tư lệnh Tác chiến miền Nam Ukraine,ga đường sắt Kết ca,chi tiết vũ khí,UAV,Ukraine mùa đông,U cai,Lãnh thổ Ukraine,tiêu diệt 2 tổ hợp pháo phản lực cơ động,Emmanuel Ma,Hàn Quốc hôm nay Tổng thống này Du,tỉnh Ha Son,sau khi Thụy Điển,bối cảnh Tốc,thỏa thuận giảm thiểu,sau khi Bộ Quốc phòng Nga thông báo 89 quân nhân,người dân Ukraine,Mỹ sản xuất,cung năng lượng,Ukraine thông báo Lực lượng Phòng vệ,Hiện thông tin,Nga","kính thưa quý vị, ngày 3/1, Ukraine thông báo Lực lượng Phòng vệ Lãnh thổ Ukraine đã thực hiện vụ tập kích nhằm vào điểm tập trung quân nhân và thiết bị của quân Nga tại một ngôi làng ở tỉnh Ha Son vào ngày 31/12/2022, vụ việc khiến 500 quân nhân Nga thương vong."
332,00:42:02.560,00:42:21.000,"cuộc điện bình,quan chức Iran,Hàn Quốc,Hà Lan,Hội đồng Bảo an,phái đoàn Palestine,Tình hình an ninh,Quốc phòng Li Thông Xuất thành lập đặc nhiệm máy bay,Tổng thống Dương Súc Jones,lĩnh vực quân sự,ngày 4/1,Trung Quốc,Bàn Môn Điếm,UAV đối phó,Hồi giáo An a sa,Palestine Ma mút A bát,chính quyền quân sự,Khu vực an ninh,Liên Hợp Quốc tìm kiếm,bán đảo Triều Tiên,Myan ,UAV,kỷ niệm ngày Quốc khánh 75,Ấn Độ,Triều Tiên,Thỏa thuận quân sự liên Triều ngày 19/9,làng đình chiến Bàn Môn Điếm,Myanmar,thủ đô Na bi,công việc nội bộ,Ri,đầu chính quyền quân sự Myanmar,Tổng thống Hàn Quốc,Kim Min Hee,lãnh thổ Hàn Quốc, Hà Lan","Natalia Chu Minh Hiếu, người phát ngôn Bộ Tư lệnh Tác chiến miền Nam Ukraine, ca ngợi vụ tập kích là một trong những thành tựu trên mặt trận và sẽ có thêm những thành công như vậy, Ukraine không nêu chi tiết loại vũ khí được dùng trong vụ tập kích."
333,00:42:21.000,00:42:26.000,"cuộc điện bình,quan chức Iran,Hàn Quốc,Hà Lan,Hội đồng Bảo an,phái đoàn Palestine,Tình hình an ninh,Quốc phòng Li Thông Xuất thành lập đặc nhiệm máy bay,Tổng thống Dương Súc Jones,lĩnh vực quân sự,ngày 4/1,Trung Quốc,Bàn Môn Điếm,UAV đối phó,Hồi giáo An a sa,Palestine Ma mút A bát,chính quyền quân sự,Khu vực an ninh,Liên Hợp Quốc tìm kiếm,bán đảo Triều Tiên,Myan ,UAV,kỷ niệm ngày Quốc khánh 75,Ấn Độ,Triều Tiên,Thỏa thuận quân sự liên Triều ngày 19/9,làng đình chiến Bàn Môn Điếm,Myanmar,thủ đô Na bi,công việc nội bộ,Ri,đầu chính quyền quân sự Myanmar,Tổng thống Hàn Quốc,Kim Min Hee,lãnh thổ Hàn Quốc, Hà Lan",Nga chưa bình luận về thông tin trên.
334,00:42:26.000,00:42:33.560,"cuộc điện bình,quan chức Iran,Hàn Quốc,Hà Lan,Hội đồng Bảo an,phái đoàn Palestine,Tình hình an ninh,Quốc phòng Li Thông Xuất thành lập đặc nhiệm máy bay,Tổng thống Dương Súc Jones,lĩnh vực quân sự,ngày 4/1,Trung Quốc,Bàn Môn Điếm,UAV đối phó,Hồi giáo An a sa,Palestine Ma mút A bát,chính quyền quân sự,Khu vực an ninh,Liên Hợp Quốc tìm kiếm,bán đảo Triều Tiên,Myan ,UAV,kỷ niệm ngày Quốc khánh 75,Ấn Độ,Triều Tiên,Thỏa thuận quân sự liên Triều ngày 19/9,làng đình chiến Bàn Môn Điếm,Myanmar,thủ đô Na bi,công việc nội bộ,Ri,đầu chính quyền quân sự Myanmar,Tổng thống Hàn Quốc,Kim Min Hee,lãnh thổ Hàn Quốc, Hà Lan",Thông tin được đưa ra sau khi Bộ Quốc phòng Nga thông báo 89 quân nhân nước này đã thiệt mạng trong vụ pháo kích bị đóng quân ở Ma ti ít ca.
335,00:42:33.560,00:42:41.760,"cuộc điện bình,quan chức Iran,Hàn Quốc,Hà Lan,Hội đồng Bảo an,phái đoàn Palestine,Tình hình an ninh,Quốc phòng Li Thông Xuất thành lập đặc nhiệm máy bay,Tổng thống Dương Súc Jones,lĩnh vực quân sự,ngày 4/1,Trung Quốc,Bàn Môn Điếm,UAV đối phó,Hồi giáo An a sa,Palestine Ma mút A bát,chính quyền quân sự,Khu vực an ninh,Liên Hợp Quốc tìm kiếm,bán đảo Triều Tiên,Myan ,UAV,kỷ niệm ngày Quốc khánh 75,Ấn Độ,Triều Tiên,Thỏa thuận quân sự liên Triều ngày 19/9,làng đình chiến Bàn Môn Điếm,Myanmar,thủ đô Na bi,công việc nội bộ,Ri,đầu chính quyền quân sự Myanmar,Tổng thống Hàn Quốc,Kim Min Hee,lãnh thổ Hàn Quốc, Hà Lan","Bố phòng Nga cùng ngày cho biết, để đáp trả vụ tập kích tại Ma ki íp a, quân đội nước này tập kích ga đường sắt Kết ca ở tỉnh Cơ nét, tiêu diệt 2 tổ hợp pháo phản lực cơ động cao Hi ma do Mỹ sản xuất, 4 tổ hợp pháo phản lực A M73 hay hơn 800 đoàn rocket, 6 xe cơ giới và 120 binh sĩ Ukraine."
