Scene number,Start,End,Keywords,Description
254,00:34:38.840,00:34:43.920,"nữ arsenal,nữ bô,Mỹ chăm sóc hàng ngàn vàng sống,tế bào thần kinh,gốc tự do,xương khớp","Hồ Xuân cuối năm với các hoạt động gây quỹ từ thiện, bộ ly sứ, thông điệp ý nghĩa về gia đình, những món quà từ tinh thần cho đến vật chất như thế này đã giúp toàn thể sinh viên trường Đại học Hoa Sen mang Tết về nhà theo một cách rất riêng, rất là ý nghĩa là có 3 cái ly."
255,00:34:43.920,00:34:51.840,"nữ arsenal,nữ bô,Mỹ chăm sóc hàng ngàn vàng sống,tế bào thần kinh,gốc tự do,xương khớp","Thứ nhất là con yêu cha, con yêu mẹ thì phần quà này em có thể tặng cho ba mẹ của em."
256,00:34:51.840,00:34:56.840,"nữ arsenal,nữ bô,Mỹ chăm sóc hàng ngàn vàng sống,tế bào thần kinh,gốc tự do,xương khớp",Mỗi năm thị trường mình cũng đều khá là tâm lý khi mà đều tặng quà cho học sinh viên của mình.
257,00:34:56.840,00:35:02.840,"ngày 9,Lâm Đồng,nhãn hàng,dải lụa,Du Ký,biển mây,dòng cuồn cuộn,cánh cổng thần đạo,trung tâm thành phố,kính chào quý vị,Bảo Lộc,cao nguyên Lâm Viên thơ mộng,khu rừng mưa nhiệt đới,xương khớp,Thời Tiết Du Ký,dông sét,chùa Linh Quy Pháp Ấn,thác Đam Ri,chiều tối ngày 8,bao quát khung cảnh núi đồi Bảo Lộc","Thông qua đây thì nhà trường cũng muốn dạy cho các em sinh viên về cái tình yêu thương đối với gia đình, đối với cộng đồng."
258,00:35:02.840,00:36:47.400,"dải lụa,Du Ký,dòng cuồn cuộn,cánh cổng thần đạo,Bảo Lộc,cao nguyên Lâm Viên thơ mộng,bao quát khung cảnh núi đồi Bảo Lộc,ngày 9,Lâm Đồng,nhãn hàng,biển mây,trung tâm thành phố,kính chào quý vị,khu rừng mưa nhiệt đới,xương khớp,Thời Tiết Du Ký,dông sét,chùa Linh Quy Pháp Ấn,chiều tối ngày 8,thác Đam Ri","mỗi năm thì nhà trường, ban giám hiệu nhà trường cùng lãnh đạo nhà trường sẽ gặp sinh viên là hai lần."
259,00:36:47.400,00:36:54.760,"tỷ lệ học sinh,mức độ nguy hại,Quý vị,Viện Đào tạo Y học,nguồn gốc xuất xứ,thuốc lá điếu,bệnh ung thư,3873 học sinh,quý vị,lưu hành thuốc lá,dung dịch thuốc lá điện tử,thuốc lá điện tử,điếu thuốc,Việt NM,năm 2022 3,sản phẩm thuốc lá,kính chào quý,000 hương vị,5","Và năm nay thì chúng tôi chọn cái ngày cuối năm để chúng tôi gặp, để thông qua đó cũng gửi gắm được cái thông điệp cho các em, để định hướng các em phát triển trong một năm mới về bản thân TT."
260,00:36:54.760,00:37:03.040, ,"Hơn nữa, các trường cũng phối hợp cùng các doanh nghiệp kêu gọi thêm nhiều tổ chức hội cựu sinh viên tham gia đóng góp và hỗ trợ với mục đích mang đến cho sinh viên một cái Tết ý nghĩa và ấm áp."
261,00:37:03.040,00:37:10.120, ,thông tin vừa rồi cũng đã khép lại chương trình thời sự tối nay của Đài truyền hình thành phố Hồ Chí Minh.
262,00:37:10.120,00:37:17.400, ,Chúng tôi xin chân thành cảm ơn sự quan tâm theo dõi của quý vị.
263,00:37:17.400,00:37:23.240, ,Xin kính chào tạm biệt và hẹn gặp lại
264,00:37:23.240,00:37:27.400, ,à
265,00:37:27.400,00:37:38.440, ,i
266,00:37:38.440,00:37:43.600, ,"công an sena gôn duy trì sức khỏe sinh lý nữ bô sung như cô tô mốt với da mềm mịn, can xa từ bên trong sân A xi la con sức khỏe, sắc đẹp và sinh lý nữ arsenal bun từ Mỹ chăm sóc hàng ngàn vàng sống trọn đời khi bạn mua 2 TẶNG 1 PIN TRƯỚC."
267,00:37:43.600,00:38:14.200,"tỷ lệ học sinh,mức độ nguy hại,lưu hành thuốc lá,dung dịch thuốc lá điện tử,thuốc lá điện tử,điếu thuốc,năm 2022 3,kính chào quý,000 hương vị,Quý vị,Viện Đào tạo Y học,nguồn gốc xuất xứ,thuốc lá điếu,bệnh ung thư,3873 học sinh,quý vị,Việt NM,sản phẩm thuốc lá,5","Các dưỡng chất xi đột quý từ thiên nhiên chống gốc tự do, bảo vệ tế bào thần kinh và mạch bán đảo ô tiếp cải thiện chúng mà đau đầu mất ngủ cô tiếp viên uống bổ não thì vụ này đã có chế lớn 60 viên tiết kiệm này bảy mươi ngàn đồng tếtế hệ mới giúp giảm rao, tái tạo xuống khớp, bảo vệ xương khớp chắc khỏe."
268,00:38:14.200,00:38:19.760,"tỷ lệ học sinh,mức độ nguy hại,lưu hành thuốc lá,dung dịch thuốc lá điện tử,thuốc lá điện tử,điếu thuốc,năm 2022 3,kính chào quý,000 hương vị,Quý vị,Viện Đào tạo Y học,nguồn gốc xuất xứ,thuốc lá điếu,bệnh ung thư,3873 học sinh,quý vị,Việt NM,sản phẩm thuốc lá,5",kính chào quý vị và các bạn đến với chương trình Thời Tiết Du Ký.
269,00:38:19.760,00:38:27.800,"tỷ lệ học sinh,mức độ nguy hại,lưu hành thuốc lá,dung dịch thuốc lá điện tử,thuốc lá điện tử,điếu thuốc,năm 2022 3,kính chào quý,000 hương vị,Quý vị,Viện Đào tạo Y học,nguồn gốc xuất xứ,thuốc lá điếu,bệnh ung thư,3873 học sinh,quý vị,Việt NM,sản phẩm thuốc lá,5","Nằm ở vùng cao nguyên Lâm Viên thơ mộng, Bảo Lộc không chỉ sở hữu cho riêng mình bầu không khí mát mẻ, dễ chịu mà còn có những địa điểm đẹp không thua kém gì Đà Lạt."
270,00:38:27.800,00:38:36.640,"tỷ lệ học sinh,mức độ nguy hại,lưu hành thuốc lá,dung dịch thuốc lá điện tử,thuốc lá điện tử,điếu thuốc,năm 2022 3,kính chào quý,000 hương vị,Quý vị,Viện Đào tạo Y học,nguồn gốc xuất xứ,thuốc lá điếu,bệnh ung thư,3873 học sinh,quý vị,Việt NM,sản phẩm thuốc lá,5",Đó là những địa điểm nào thì hãy cùng Thời Tiết Du Ký khám phá ngay sau đây nhất.
271,00:38:36.640,00:38:42.200,"tỷ lệ học sinh,mức độ nguy hại,lưu hành thuốc lá,dung dịch thuốc lá điện tử,thuốc lá điện tử,điếu thuốc,năm 2022 3,kính chào quý,000 hương vị,Quý vị,Viện Đào tạo Y học,nguồn gốc xuất xứ,thuốc lá điếu,bệnh ung thư,3873 học sinh,quý vị,Việt NM,sản phẩm thuốc lá,5","Không chỉ nổi tiếng là thủ phủ của các loại trà, Bảo Lộc cũng có chốn săn mây đẹp rụng tim ở núi Đại Bình."
272,00:38:42.200,00:38:48.640,"tỷ lệ học sinh,mức độ nguy hại,lưu hành thuốc lá,dung dịch thuốc lá điện tử,thuốc lá điện tử,điếu thuốc,năm 2022 3,kính chào quý,000 hương vị,Quý vị,Viện Đào tạo Y học,nguồn gốc xuất xứ,thuốc lá điếu,bệnh ung thư,3873 học sinh,quý vị,Việt NM,sản phẩm thuốc lá,5",Mây nơi đây như một dải lụa dày và bồng bềnh bao bọc quanh núi.
273,00:38:48.640,00:38:55.920,"tỷ lệ học sinh,mức độ nguy hại,lưu hành thuốc lá,dung dịch thuốc lá điện tử,thuốc lá điện tử,điếu thuốc,năm 2022 3,kính chào quý,000 hương vị,Quý vị,Viện Đào tạo Y học,nguồn gốc xuất xứ,thuốc lá điếu,bệnh ung thư,3873 học sinh,quý vị,Việt NM,sản phẩm thuốc lá,5","Vào mỗi sáng, đứng trên độ cao 1000 mét cho phép bạn được ngắm nhìn bao quát khung cảnh núi đồi Bảo Lộc và hòa mình vào biển mây vừa hoang sơ vừa lãng mạn lúc bình minh, cách trung tâm thành phố 18 km là thác Đam Ri, thác lớn nhất Lâm Đồng với chiều cao 60 mét tạo thành hai dòng chảy cao thấp rất hùng vĩ."
274,00:38:55.920,00:39:03.200,"tỷ lệ học sinh,mức độ nguy hại,lưu hành thuốc lá,dung dịch thuốc lá điện tử,thuốc lá điện tử,điếu thuốc,năm 2022 3,kính chào quý,000 hương vị,Quý vị,Viện Đào tạo Y học,nguồn gốc xuất xứ,thuốc lá điếu,bệnh ung thư,3873 học sinh,quý vị,Việt NM,sản phẩm thuốc lá,5",Đứng trên cầu thì bạn có thể ngắm nhìn được dòng nước cuồn cuộn đổ từ đỉnh thác tung bọt trắng xóa.
275,00:39:03.200,00:39:10.640,"tỷ lệ học sinh,mức độ nguy hại,lưu hành thuốc lá,dung dịch thuốc lá điện tử,thuốc lá điện tử,điếu thuốc,năm 2022 3,kính chào quý,000 hương vị,Quý vị,Viện Đào tạo Y học,nguồn gốc xuất xứ,thuốc lá điếu,bệnh ung thư,3873 học sinh,quý vị,Việt NM,sản phẩm thuốc lá,5",Ngoài ra nơi đây còn có những trò chơi thú vị như là xe trượt ống với đường trượt ấn tượng xuyên qua khu rừng mưa nhiệt đới rất đáng để thử.
276,00:39:10.640,00:39:15.720,"tỷ lệ học sinh,mức độ nguy hại,lưu hành thuốc lá,dung dịch thuốc lá điện tử,thuốc lá điện tử,điếu thuốc,năm 2022 3,kính chào quý,000 hương vị,Quý vị,Viện Đào tạo Y học,nguồn gốc xuất xứ,thuốc lá điếu,bệnh ung thư,3873 học sinh,quý vị,Việt NM,sản phẩm thuốc lá,5",Đi Bảo Lộc thì không thể nào bỏ qua chùa Linh Quy Pháp Ấn với cánh cổng thần đạo độc đáo.
277,00:39:15.720,00:39:22.320,"tỷ lệ học sinh,mức độ nguy hại,lưu hành thuốc lá,dung dịch thuốc lá điện tử,thuốc lá điện tử,điếu thuốc,năm 2022 3,kính chào quý,000 hương vị,Quý vị,Viện Đào tạo Y học,nguồn gốc xuất xứ,thuốc lá điếu,bệnh ung thư,3873 học sinh,quý vị,Việt NM,sản phẩm thuốc lá,5","Nơi đây được ví như chú bồng lai tiên cảnh thanh tịnh, yên bình."
278,00:39:22.320,00:39:43.000,"tỷ lệ học sinh,mức độ nguy hại,lưu hành thuốc lá,dung dịch thuốc lá điện tử,thuốc lá điện tử,điếu thuốc,năm 2022 3,kính chào quý,000 hương vị,Quý vị,Viện Đào tạo Y học,nguồn gốc xuất xứ,thuốc lá điếu,bệnh ung thư,3873 học sinh,quý vị,Việt NM,sản phẩm thuốc lá,5","Hơn nữa khí hậu nơi đây thì cũng rất hài hòa tới mát, dễ chịu cũng không kém gì so với Đà Lạt."
279,00:39:43.000,00:39:47.200,"thuốc lá điện tử,mùi cam,báo điện tử,Nicotin,Nghạnnhưmùi mùi chanh",mấy ngày nay thì tuy đang trong mùa khô nhưng lại có mưa trái mùa xuất hiện nhiều.
280,00:39:47.200,00:39:59.400,"thuốc lá điện tử,Nicotin,Nghạnnhưmùi mùi chanh,mùi cam,báo điện tử","Với những ai dự định đi Bảo Lộc thì nên cân nhắc một chút về thời tiết vì dự báo 3 ngày tới thì ngày nào cũng có mưa về chiều tối ngày 8 và ngày 9, trong cơn mưa còn có thể có dông sét, gió giật mạnh, nguy hiểm."
281,00:39:59.400,00:40:05.800,"thuốc lá điện tử,Nicotin,Nghạnnhưmùi mùi chanh,mùi cam,báo điện tử","Buổi trưa 3 ngày tới thì trời lạnh, nhiệt độ vào khoảng từ 24 cho đến 25 độ, đêm thì trời rét vào khoảng 17 độ."
282,00:40:05.800,00:40:16.360,"thuốc lá điện tử,Nicotin,Nghạnnhưmùi mùi chanh,mùi cam,báo điện tử",Thời Tiết Du Ký xin được tạm dừng tại đây.
283,00:40:16.360,00:40:21.320,"thuốc lá điện tử,Nicotin,Nghạnnhưmùi mùi chanh,mùi cam,báo điện tử","Cảm ơn nhãn hàng Chăm sóc xương khớp các thế hệ mới giúp giảm đau và tái tạo sụn khớp, bảo vệ xương khớp chắc khỏe đã đồng hành cùng chương trình."
284,00:40:21.320,00:40:26.000,"thuốc lá điện tử,Nicotin,Nghạnnhưmùi mùi chanh,mùi cam,báo điện tử",Xin kính chào và hẹn gặp lại.
285,00:40:26.000,00:40:30.200,"thuốc lá điện tử,Nicotin,Nghạnnhưmùi mùi chanh,mùi cam,báo điện tử",i
286,00:40:30.200,00:40:37.240,"thuốc lá điện tử,Nicotin,Nghạnnhưmùi mùi chanh,mùi cam,báo điện tử",ừ
287,00:40:37.240,00:40:44.240,"thuốc lá điện tử,Nicotin,Nghạnnhưmùi mùi chanh,mùi cam,báo điện tử",ờ
288,00:40:44.240,00:40:52.520,"thuốc lá điện tử,Nicotin,Nghạnnhưmùi mùi chanh,mùi cam,báo điện tử",khi
289,00:40:52.520,00:40:59.000,"thuốc lá điện tử,Nicotin,Nghạnnhưmùi mùi chanh,mùi cam,báo điện tử",ương trình ăn sạch hoàn này báo động gia tăng là từ lúc học sinh
290,00:40:59.000,00:41:04.560,"thuốc lá điện tử,Nicotin,Nghạnnhưmùi mùi chanh,mùi cam,báo điện tử",kính chào quý vị.
291,00:41:04.560,00:41:14.560,"Nutri,tinh chất quý Rô Phan thiên nhiên bảo vệ,Mỹ,nhãn hàng,Hệ thống Phòng khám,ngày bảy mươi,trên Home",Quý vị đang theo dõi chương trình Ăn sạch Sống khỏe của Đài truyền hình thành phố Hồ Chí Minh.
292,00:41:14.560,00:41:19.560,"tinh chất quý Rô Phan thiên nhiên bảo vệ,Hệ thống Phòng khám,ngày bảy mươi,Nutri,Mỹ","Thưa quý vị, Bộ Y tế cho biết tỷ lệ sử dụng thuốc lá điện tử tại Việt NM sau 7 năm đã tăng lên 18 lần, trong đó đáng báo động là tỷ lệ học sinh hút thuốc lá điện tử cũng gia tăng đáng kể."
293,00:41:19.560,00:41:24.560,"tinh chất quý Rô Phan thiên nhiên bảo vệ,Hệ thống Phòng khám,ngày bảy mươi,Nutri,Mỹ","Trước sự ảnh hưởng nghiêm trọng của thuốc lá điện tử đối với giới trẻ, các chuyên gia cho rằng, các cơ quan quản lý nhà nước khẩn trương cấm lưu hành loại thuốc lá này tại Việt Nam."
294,00:41:24.560,00:41:29.320,"tinh chất quý Rô Phan thiên nhiên bảo vệ,Hệ thống Phòng khám,ngày bảy mươi,Nutri,Mỹ","Kết quả nghiên cứu của Viện Đào tạo Y học dự phòng và Y tế công cộng năm 2022 cho thấy 3,5 % trăm học sinh từ 13 - 15 tuổi hút thuốc lá điện tử, so với tỷ lệ 3 năm trước là 2 phẩy 6 phần trăm."
295,00:41:29.320,00:41:34.520,"tinh chất quý Rô Phan thiên nhiên bảo vệ,Hệ thống Phòng khám,ngày bảy mươi,Nutri,Mỹ",Đây là kết quả điều tra tại 53 trường ở 13 tỉnh thành với 3873 học sinh từ 13 - 15 tuổi tham gia khảo sát.
296,00:41:34.520,00:41:39.160,"kính chào quý vị,quý vị theo dõi chương trình Thế giới 24 h,Chương trình tối hôm nay","Với kết quả này, các chuyên gia lo ngại tình trạng sử dụng thuốc lá điện tử đang gia tăng và sản phẩm này nhắm vào giới trẻ với thiết kế bắt mắt, nhỏ gọn."
297,00:41:39.160,00:41:43.560, ,"Thống kê cho thấy, người trẻ từ 14 - 30 tuổi đã sử dụng thuốc lá điện tử thì nguy cơ bắt đầu hút thuốc lá thông thường cao hơn 4 lần so với nhóm không dùng thuốc lá điện tử, 70 % người thưởng một điếu thuốc và trở thành người hút thuốc hằng ngày do nicotin, chất gây nghiện có trong thuốc lá."
298,00:41:43.560,00:41:51.640, ,"Hiện nay, thuốc lá điện tử được quảng bá và thu hút giới trẻ bằng nhiều hình thức, nhiều kênh thông tin."
299,00:41:51.640,00:41:55.800, ,"Trong đó có nhiều thông tin chưa kiểm chứng hoặc sai lệch về tác hại cũng như mức độ nguy hại của nó so với thuốc lá điếu, thanh thiếu niên có thể dễ dàng mua các sản phẩm thuốc lá mới, không rõ nguồn gốc xuất xứ thông qua mạng xã hội."
300,00:41:55.800,00:42:00.240, ,"Các bác sĩ cho biết, trong thuốc lá điện tử có 15.000 loại hương vị có nguy cơ bị trộm, cả ma túy, Người hút dễ phơi nhiễm các chất độc gây bệnh ung thư, tim mạch, hô hấp, ảnh hưởng đến phát triển trí não."
301,00:42:00.240,00:42:05.640, ,Các chất độc được tìm thấy trong dung dịch thuốc lá điện tử và trong khói.
302,00:42:05.640,00:42:19.000, ,"Vì vậy, thuốc lá điện tử cũng có hại cho cả những người xung quanh."
303,00:42:19.000,00:42:23.520,"Nga lễ Giáng sinh,Ukraine bác bỏ đề xuất ngừng bắn","nhiều giới trẻ hiện nay là đang có xu hướng, đặc biệt là giới thanh thiếu niên là sử dụng thuốc lá điện tử."
304,00:42:23.520,00:42:27.720,"công chủ tịch,Mỹ","Rất nhiều lý do tại sao là họ, họ nghĩ là thuốc lá điện tử là vô hại, theo như lời quảng cáo là không chứa chất kinh nghiệm."
305,00:42:27.720,00:42:31.920,"công chủ tịch,Mỹ","Tuy nhiên, hút thuốc lá điện tử có tác hại tương tự như thuốc lá truyền thống."
306,00:42:31.920,00:42:36.560,Trung Quốc di chuyển,Các thành phần trong thuốc lá điện tử bao gồm: thứ nhất là nicotin.
307,00:42:36.560,00:42:42.440,Trung Quốc di chuyển,"Nicotin là nó là một chất gây nghiện cực mạnh, khi mà người không có thuốc lá điện tử thích vào rồi thì có nguy cơ là sẽ nghiện luôn thì khó mà có thể mà bỏ đi thuốc lá một khi đã đã dùng thử."
308,00:42:42.440,00:43:14.240,"dịp lễ Giáng sinh,Đức diễn,Pháp thông báo,Nga rút,Nét Rai,h ngày 7/1 địa phương,ngày 5/1,Mi Putin,đạo Chính thống,triển vọng hòa bình,Tổng thống Nga B la D ra lệnh ngừng bắn,Thu Rai Na xe tăng hạng,phương Tây thiết kế,Ngoại trưởng Anh lơ vơ ri,Tây gia tăng sức ép, Mỹ,xung đột Nga Ukraine,Ukraine lễ Giáng sinh,Tổng thống Ukraine Rô li bi xi đi ki,bước Mỹ hệ thống lửa phòng,Ngoại giao Mỹ, cùng ngày ,ót Rai,Đức,châu Âu Sang Michel,Ukraine,h ngày 6/1,quý vị,Tổng thống Nga Vladimir Putin,xung đột ,phương Tây,Li ngừng bắn,lệnh ngừng bắn,Nga,Mỹ,Ukraine Ri Na Ki",Thành phần thứ hai trong thuốc lá điện tử là các hóa chất dễ gây ung thư.
309,00:43:14.240,00:43:25.320,"dịp lễ Giáng sinh,Đức diễn,Pháp thông báo,Nga rút,Nét Rai,h ngày 7/1 địa phương,Mi Putin,đạo Chính thống,triển vọng hòa bình,Tổng thống Nga B la D ra lệnh ngừng bắn,Thu Rai Na xe tăng hạng,phương Tây thiết kế,Ngoại trưởng Anh lơ vơ ri, Mỹ,Tổng thống Ukraine Rô li bi xi đi ki,bước Mỹ hệ thống lửa phòng,Ngoại giao Mỹ, cùng ngày ,ót Rai,Đức,châu Âu Sang Michel,Ukraine,h ngày 6/1,xung đột ,phương Tây,Li ngừng bắn,Nga,Mỹ","Cái thứ ba là các hóa chất tạo mùi, tạo tạo mùi, tạo hương vị cho hấp dẫn cái người hút."
310,00:43:25.320,00:43:41.040,"dịp lễ Giáng sinh,Đức diễn,Pháp thông báo,Nga rút,Nét Rai,h ngày 7/1 địa phương,Mi Putin,đạo Chính thống,triển vọng hòa bình,Tổng thống Nga B la D ra lệnh ngừng bắn,Thu Rai Na xe tăng hạng,phương Tây thiết kế,Ngoại trưởng Anh lơ vơ ri, Mỹ,Tổng thống Ukraine Rô li bi xi đi ki,bước Mỹ hệ thống lửa phòng,Ngoại giao Mỹ, cùng ngày ,ót Rai,Đức,châu Âu Sang Michel,Ukraine,h ngày 6/1,xung đột ,phương Tây,Li ngừng bắn,Nga,Mỹ","Nghạnnhưmùi mùi chanh, mùi cam cũng rất là gây nguy hiểm cho cái người hút thuốc lá."
311,00:43:41.040,00:43:47.800,"dịp lễ Giáng sinh,Đức diễn,Pháp thông báo,Nga rút,Nét Rai,h ngày 7/1 địa phương,Mi Putin,đạo Chính thống,triển vọng hòa bình,Tổng thống Nga B la D ra lệnh ngừng bắn,Thu Rai Na xe tăng hạng,phương Tây thiết kế,Ngoại trưởng Anh lơ vơ ri, Mỹ,Tổng thống Ukraine Rô li bi xi đi ki,bước Mỹ hệ thống lửa phòng,Ngoại giao Mỹ, cùng ngày ,ót Rai,Đức,châu Âu Sang Michel,Ukraine,h ngày 6/1,xung đột ,phương Tây,Li ngừng bắn,Nga,Mỹ","bản thân cái hóa chất nó cũng có thể gây ung thư, ngoài ra còn một số độc chất khác trong thuốc lá điện tử như là các kim loại nặng thì nếu mà người không thuốc lá vào thì có thể là ảnh hưởng tới cái hỏi ảnh hưởng đấy tiền mặt và ảnh hưởng tới các cơ quan khác."
312,00:43:47.800,00:43:59.160,"dịp lễ Giáng sinh,Đức diễn,Pháp thông báo,Nga rút,Nét Rai,h ngày 7/1 địa phương,Mi Putin,đạo Chính thống,triển vọng hòa bình,Tổng thống Nga B la D ra lệnh ngừng bắn,Thu Rai Na xe tăng hạng,phương Tây thiết kế,Ngoại trưởng Anh lơ vơ ri, Mỹ,Tổng thống Ukraine Rô li bi xi đi ki,bước Mỹ hệ thống lửa phòng,Ngoại giao Mỹ, cùng ngày ,ót Rai,Đức,châu Âu Sang Michel,Ukraine,h ngày 6/1,xung đột ,phương Tây,Li ngừng bắn,Nga,Mỹ","Cho dù người trưởng thành, 2 người vị thành niên mọi khi hút cái báo điện tử thì nó đều gây tác hại như nhau."
313,00:43:59.160,00:44:03.360,"dịp lễ Giáng sinh,Đức diễn,Pháp thông báo,Nga rút,Nét Rai,h ngày 7/1 địa phương,Mi Putin,đạo Chính thống,triển vọng hòa bình,Tổng thống Nga B la D ra lệnh ngừng bắn,Thu Rai Na xe tăng hạng,phương Tây thiết kế,Ngoại trưởng Anh lơ vơ ri, Mỹ,Tổng thống Ukraine Rô li bi xi đi ki,bước Mỹ hệ thống lửa phòng,Ngoại giao Mỹ, cùng ngày ,ót Rai,Đức,châu Âu Sang Michel,Ukraine,h ngày 6/1,xung đột ,phương Tây,Li ngừng bắn,Nga,Mỹ","Chúng ta hãy nói không với thuốc lá, cho dù là thuốc lá điện tử hay là thuốc lá truyền thống."
314,00:44:03.360,00:44:13.000,"dịp lễ Giáng sinh,Đức diễn,Pháp thông báo,Nga rút,Nét Rai,h ngày 7/1 địa phương,Mi Putin,đạo Chính thống,triển vọng hòa bình,Tổng thống Nga B la D ra lệnh ngừng bắn,Thu Rai Na xe tăng hạng,phương Tây thiết kế,Ngoại trưởng Anh lơ vơ ri, Mỹ,Tổng thống Ukraine Rô li bi xi đi ki,bước Mỹ hệ thống lửa phòng,Ngoại giao Mỹ, cùng ngày ,ót Rai,Đức,châu Âu Sang Michel,Ukraine,h ngày 6/1,xung đột ,phương Tây,Li ngừng bắn,Nga,Mỹ","đến đây, chương trình Ăn sạch Sống khỏe ngày hôm nay xin khép lại."
315,00:44:13.000,00:44:20.120,"dịp lễ Giáng sinh,Đức diễn,Pháp thông báo,Nga rút,Nét Rai,h ngày 7/1 địa phương,Mi Putin,đạo Chính thống,triển vọng hòa bình,Tổng thống Nga B la D ra lệnh ngừng bắn,Thu Rai Na xe tăng hạng,phương Tây thiết kế,Ngoại trưởng Anh lơ vơ ri, Mỹ,Tổng thống Ukraine Rô li bi xi đi ki,bước Mỹ hệ thống lửa phòng,Ngoại giao Mỹ, cùng ngày ,ót Rai,Đức,châu Âu Sang Michel,Ukraine,h ngày 6/1,xung đột ,phương Tây,Li ngừng bắn,Nga,Mỹ",Cảm ơn nhãn hàng quý và nuôi trên Home đã đồng hành cùng chương trình.
316,00:44:20.120,00:44:24.440,"dịp lễ Giáng sinh,Đức diễn,Pháp thông báo,Nga rút,Nét Rai,h ngày 7/1 địa phương,Mi Putin,đạo Chính thống,triển vọng hòa bình,Tổng thống Nga B la D ra lệnh ngừng bắn,Thu Rai Na xe tăng hạng,phương Tây thiết kế,Ngoại trưởng Anh lơ vơ ri, Mỹ,Tổng thống Ukraine Rô li bi xi đi ki,bước Mỹ hệ thống lửa phòng,Ngoại giao Mỹ, cùng ngày ,ót Rai,Đức,châu Âu Sang Michel,Ukraine,h ngày 6/1,xung đột ,phương Tây,Li ngừng bắn,Nga,Mỹ",Kính chào tạm biệt và hẹn gặp lại.
317,00:44:24.440,00:44:29.560,"phía Trung Quốc,Mỹ,Mỹ gọi hoạt động","Hệ thống Phòng khám Dinh dưỡng Y học Vận động Nutri hơn thân hành đồng hành cùng chương trình với tinh chất quý Rô cô Phan thiên nhiên bảo vệ, nuôi dưỡng võng mạc và thủy tinh thể cho mắt sáng khỏe tuýtăng cường thỷlực, giảm mờ mỏi mắt."
318,00:44:29.560,00:44:40.040,"Washington,tôn trọng hòa bình,eo biển Đài Loan thể hiện cam kết,Canada di chuyển,tàu chiến Mỹ,Đài Loan,miền Đông Trung Quốc,tàu Anh,eo biển Đài Loan,Bắc Kinh,Mỹ,đường Diuss Chung Hun,Ấn Độ Dương Thái Bình Dương,Đại sứ quán Trung Quốc,Mỹ phản đối","Quyết viên uống bổ mắt từ Mỹ này đã có thai lớn 60 viên, tiết kiệm ngày bảy mươi ngàn đồng."
319,00:44:40.040,00:44:47.640,"Washington,tôn trọng hòa bình,eo biển Đài Loan thể hiện cam kết,Canada di chuyển,tàu chiến Mỹ,Đài Loan,miền Đông Trung Quốc,tàu Anh,eo biển Đài Loan,Bắc Kinh,Mỹ,đường Diuss Chung Hun,Ấn Độ Dương Thái Bình Dương,Đại sứ quán Trung Quốc,Mỹ phản đối",à
320,00:44:47.640,00:44:53.440,"Washington,tôn trọng hòa bình,eo biển Đài Loan thể hiện cam kết,Canada di chuyển,tàu chiến Mỹ,Đài Loan,miền Đông Trung Quốc,tàu Anh,eo biển Đài Loan,Bắc Kinh,Mỹ,đường Diuss Chung Hun,Ấn Độ Dương Thái Bình Dương,Đại sứ quán Trung Quốc,Mỹ phản đối","kính chào quý vị, mời quý vị theo dõi chương trình Thế giới 24h của Đài truyền hình thành phố Hồ Chí Minh."
321,00:44:53.440,00:44:58.040,"Washington,tôn trọng hòa bình,eo biển Đài Loan thể hiện cam kết,Canada di chuyển,tàu chiến Mỹ,Đài Loan,miền Đông Trung Quốc,tàu Anh,eo biển Đài Loan,Bắc Kinh,Mỹ,đường Diuss Chung Hun,Ấn Độ Dương Thái Bình Dương,Đại sứ quán Trung Quốc,Mỹ phản đối",Chương trình tối hôm nay có những nội dung chính sau đây:
322,00:44:58.040,00:45:05.960,"Washington,tôn trọng hòa bình,eo biển Đài Loan thể hiện cam kết,Canada di chuyển,tàu chiến Mỹ,Đài Loan,miền Đông Trung Quốc,tàu Anh,eo biển Đài Loan,Bắc Kinh,Mỹ,đường Diuss Chung Hun,Ấn Độ Dương Thái Bình Dương,Đại sứ quán Trung Quốc,Mỹ phản đối",Ukraine bác bỏ đề xuất ngừng bắn của Nga nhân dịp lễ Giáng sinh của Chính thống giáo
323,00:45:05.960,00:45:11.520,"Washington,tôn trọng hòa bình,eo biển Đài Loan thể hiện cam kết,Canada di chuyển,tàu chiến Mỹ,Đài Loan,miền Đông Trung Quốc,tàu Anh,eo biển Đài Loan,Bắc Kinh,Mỹ,đường Diuss Chung Hun,Ấn Độ Dương Thái Bình Dương,Đại sứ quán Trung Quốc,Mỹ phản đối",Hạ viện Mỹ vẫn bế tắc trong việc lựa chọn công chủ tịch thay thế cho bà Nancy Persie Phú Đạt chất chủ.
324,00:45:11.520,00:45:17.640,"Washington,tôn trọng hòa bình,eo biển Đài Loan thể hiện cam kết,Canada di chuyển,tàu chiến Mỹ,Đài Loan,miền Đông Trung Quốc,tàu Anh,eo biển Đài Loan,Bắc Kinh,Mỹ,đường Diuss Chung Hun,Ấn Độ Dương Thái Bình Dương,Đại sứ quán Trung Quốc,Mỹ phản đối","ước tỉnh hơn 2 tỷ được người Trung Quốc di chuyển trong kỳ Xuân vận năm nay, bắt đầu từ ngày mai, 7/1"
