Scene number,Start,End,Keywords,Description
326,00:45:58.640,00:46:04.400,"nhiên liệu hóa thạch,liên minh cầm quyền,Thủ tướng Lắp Sơn,dòng ô tô điện,lô hàng khí đốt,Mỹ,Nga nổ xung đột,nhà máy năng lượng hạt nhân,cung năng lượng,đảng Dân chủ Xã hội,đảng Dân chủ,nhà máy điện hạt nhân,Bộ trưởng Vinhc,trường hiện,luồng ý kiến,Maria En nơ ri,Giao thông Đức phân quý,Đức","theo Bộ trưởng Giao thông Đức phân cơ quý xin, các dòng ô tô điện có lợi cho môi trường sẽ không thể hoạt động nếu thiếu nguồn điện từ năng lượng hạt nhân."
327,00:46:04.400,00:46:23.320,"châu Âu E phê,vụ bê bối,Nghị viện châu Âu,Cơ quan Tư pháp Mỹ,Qatar","Vì thế, cần phải có giải pháp đảm bảo nguồn cung năng lượng ổn định và giá cả phải chăng."
328,00:46:23.320,00:46:41.680,"sau khi chính quyền Tổng thống U sútôn nhậm chức hồi tháng 5/2022,Hàn Quốc hôm nay,hệ thống Quebec,Mắc ta,tình hình chính trị,bên Curvi,Trung Quốc kéo dài,Tổng thống Ma cót,Rai tơ,truyền thông Italia,quan chức Thống nhất,VCR,Mỹ,Tổng thống Philippines Federin Maradona,lãnh thổ Israel kiếm đóng,lô hàng,người Mĩ,Núi Đền,ngày 7/1,Ca li tuyên bố,Hàn Quốc,khu phức hợp,Triều Tiên thông qua,Trung Quốc hôm 30/12 chuyến thăm,Khu đền A na,Nghị viện châu Âu,Ca li,Qatar,Israel gọi,Trung Quốc,Israel,sau khi Hàn Quốc thắt,Đông Si ru sa lem,tọa lạc Đền thờ Hồi giáo,công dân Hàn Quốc,Hongkong,An ninh Ít N it a bên Ga Bi hôm nay,Hongkong chứng kiến gia tăng ca nhiễm,lĩnh vực nông nghiệp,KDCA,Có Chi thú nhận,Hàn Quốc KDCA,Hàn Quốc hôm nay thông báo du lịch,An,Cót sô li nô,hàng loạt lĩnh vực,quan hệ song phương,Philippines,Bắc Kinh,thứ hai,Tơ,hàng viện trợ,chiến tranh Trung Đông năm 1967,Phó Chủ tịch Nghiệp viện châu Âu và Ca,người Do Thái,Isdfrael,Tổng thống Philippines,tháng 12,Antara,Covid,khu đền,Trung Quốc Tập Trận Bình,số ca mắc Covid,Triều Tiên,nghi phạm,Trung Quốc bắt buộc kết quả xét nghiệm,Ben Bia đi dạo khu","Lời kêu gọi của Bộ trưởng Vinhc có thể sẽ lại khơi mào cho một cuộc tranh luận về việc có nên kéo dài hoạt động của các nhà máy năng lượng hạt nhân hay không hay quay trở lại phụ thuộc vào nguồn nguyên liệu than đá, vốn gây ô nhiễm nhiều hơn cho ngôi trường hiện trong liên minh cầm quyền của Thủ tướng Lắp Sơn đang có hai luồng ý kiến về vấn đề này, một bên là đảng Xanh muốn chấm dứt hoạt động của các nhà máy năng lượng hạt nhân và một bên là đảng Dân chủ Tự do, muốn duy trì hoạt động của cả ba nhà máy đến tháng 4 năm nay."
329,00:46:41.680,00:46:46.800,"sau khi chính quyền Tổng thống U sútôn nhậm chức hồi tháng 5/2022,Hongkong chứng kiến gia tăng ca nhiễm,Hàn Quốc hôm nay,hệ thống Quebec,Mắc ta,tình hình chính trị,bên Curvi,lĩnh vực nông nghiệp,Trung Quốc kéo dài,Tổng thống Ma cót,KDCA,Rai tơ,truyền thông Italia,quan chức Thống nhất,Có Chi thú nhận,Hàn Quốc KDCA,Hàn Quốc hôm nay thông báo du lịch,VCR,Mỹ,An,Cót sô li nô,hàng loạt lĩnh vực,Tổng thống Philippines Federin Maradona,lãnh thổ Israel kiếm đóng,nghi phạm,người Mĩ,quan hệ song phương,Núi Đền,Philippines,lô hàng,ngày 7/1,Ca li tuyên bố,Bắc Kinh,thứ hai,Tơ,hàng viện trợ,Hàn Quốc,chiến tranh Trung Đông năm 1967,khu phức hợp,Phó Chủ tịch Nghiệp viện châu Âu và Ca,người Do Thái,Isdfrael,Tổng thống Philippines,tháng 12,Triều Tiên thông qua,Antara,Trung Quốc hôm 30/12 chuyến thăm,Covid,khu đền,Khu đền A na,Trung Quốc Tập Trận Bình,số ca mắc Covid,Israel,công dân Hàn Quốc,Ca li,Nghị viện châu Âu,Triều Tiên,Qatar,Israel gọi,Đông Si ru sa lem,Trung Quốc,sau khi Hàn Quốc thắt,tọa lạc Đền thờ Hồi giáo,Trung Quốc bắt buộc kết quả xét nghiệm,Hongkong,An ninh Ít N it a bên Ga Bi hôm nay,Ben Bia đi dạo khu","Trong khi đó, đảng Dân chủ Xã hội, chính đảng đứng đầu trong liên minh cầm quyền, vẫn chưa đưa ra quan điểm rõ ràng."
330,00:46:46.800,00:46:54.840,"sau khi chính quyền Tổng thống U sútôn nhậm chức hồi tháng 5/2022,Hongkong chứng kiến gia tăng ca nhiễm,Hàn Quốc hôm nay,hệ thống Quebec,Mắc ta,tình hình chính trị,bên Curvi,lĩnh vực nông nghiệp,Trung Quốc kéo dài,Tổng thống Ma cót,KDCA,Rai tơ,truyền thông Italia,quan chức Thống nhất,Có Chi thú nhận,Hàn Quốc KDCA,Hàn Quốc hôm nay thông báo du lịch,VCR,Mỹ,An,Cót sô li nô,hàng loạt lĩnh vực,Tổng thống Philippines Federin Maradona,lãnh thổ Israel kiếm đóng,nghi phạm,người Mĩ,quan hệ song phương,Núi Đền,Philippines,lô hàng,ngày 7/1,Ca li tuyên bố,Bắc Kinh,thứ hai,Tơ,hàng viện trợ,Hàn Quốc,chiến tranh Trung Đông năm 1967,khu phức hợp,Phó Chủ tịch Nghiệp viện châu Âu và Ca,người Do Thái,Isdfrael,Tổng thống Philippines,tháng 12,Triều Tiên thông qua,Antara,Trung Quốc hôm 30/12 chuyến thăm,Covid,khu đền,Khu đền A na,Trung Quốc Tập Trận Bình,số ca mắc Covid,Israel,công dân Hàn Quốc,Ca li,Nghị viện châu Âu,Triều Tiên,Qatar,Israel gọi,Đông Si ru sa lem,Trung Quốc,sau khi Hàn Quốc thắt,tọa lạc Đền thờ Hồi giáo,Trung Quốc bắt buộc kết quả xét nghiệm,Hongkong,An ninh Ít N it a bên Ga Bi hôm nay,Ben Bia đi dạo khu",Đức đã quyết định độc lập với nguồn năng lượng của Nga sau khi nổ ra cuộc xung đột tại Ukraine.
331,00:46:54.840,00:47:02.520,"sau khi chính quyền Tổng thống U sútôn nhậm chức hồi tháng 5/2022,Hongkong chứng kiến gia tăng ca nhiễm,Hàn Quốc hôm nay,hệ thống Quebec,Mắc ta,tình hình chính trị,bên Curvi,lĩnh vực nông nghiệp,Trung Quốc kéo dài,Tổng thống Ma cót,KDCA,Rai tơ,truyền thông Italia,quan chức Thống nhất,Có Chi thú nhận,Hàn Quốc KDCA,Hàn Quốc hôm nay thông báo du lịch,VCR,Mỹ,An,Cót sô li nô,hàng loạt lĩnh vực,Tổng thống Philippines Federin Maradona,lãnh thổ Israel kiếm đóng,nghi phạm,người Mĩ,quan hệ song phương,Núi Đền,Philippines,lô hàng,ngày 7/1,Ca li tuyên bố,Bắc Kinh,thứ hai,Tơ,hàng viện trợ,Hàn Quốc,chiến tranh Trung Đông năm 1967,khu phức hợp,Phó Chủ tịch Nghiệp viện châu Âu và Ca,người Do Thái,Isdfrael,Tổng thống Philippines,tháng 12,Triều Tiên thông qua,Antara,Trung Quốc hôm 30/12 chuyến thăm,Covid,khu đền,Khu đền A na,Trung Quốc Tập Trận Bình,số ca mắc Covid,Israel,công dân Hàn Quốc,Ca li,Nghị viện châu Âu,Triều Tiên,Qatar,Israel gọi,Đông Si ru sa lem,Trung Quốc,sau khi Hàn Quốc thắt,tọa lạc Đền thờ Hồi giáo,Trung Quốc bắt buộc kết quả xét nghiệm,Hongkong,An ninh Ít N it a bên Ga Bi hôm nay,Ben Bia đi dạo khu","Theo kế hoạch trước đó, ba nhà máy điện hạt nhân ở Đức đáng lẽ đã phải đóng cửa từ nửa cuối năm 2022."
332,00:47:02.520,00:47:10.520,"sau khi chính quyền Tổng thống U sútôn nhậm chức hồi tháng 5/2022,Hongkong chứng kiến gia tăng ca nhiễm,Hàn Quốc hôm nay,hệ thống Quebec,Mắc ta,tình hình chính trị,bên Curvi,lĩnh vực nông nghiệp,Trung Quốc kéo dài,Tổng thống Ma cót,KDCA,Rai tơ,truyền thông Italia,quan chức Thống nhất,Có Chi thú nhận,Hàn Quốc KDCA,Hàn Quốc hôm nay thông báo du lịch,VCR,Mỹ,An,Cót sô li nô,hàng loạt lĩnh vực,Tổng thống Philippines Federin Maradona,lãnh thổ Israel kiếm đóng,nghi phạm,người Mĩ,quan hệ song phương,Núi Đền,Philippines,lô hàng,ngày 7/1,Ca li tuyên bố,Bắc Kinh,thứ hai,Tơ,hàng viện trợ,Hàn Quốc,chiến tranh Trung Đông năm 1967,khu phức hợp,Phó Chủ tịch Nghiệp viện châu Âu và Ca,người Do Thái,Isdfrael,Tổng thống Philippines,tháng 12,Triều Tiên thông qua,Antara,Trung Quốc hôm 30/12 chuyến thăm,Covid,khu đền,Khu đền A na,Trung Quốc Tập Trận Bình,số ca mắc Covid,Israel,công dân Hàn Quốc,Ca li,Nghị viện châu Âu,Triều Tiên,Qatar,Israel gọi,Đông Si ru sa lem,Trung Quốc,sau khi Hàn Quốc thắt,tọa lạc Đền thờ Hồi giáo,Trung Quốc bắt buộc kết quả xét nghiệm,Hongkong,An ninh Ít N it a bên Ga Bi hôm nay,Ben Bia đi dạo khu","Hôm nay, con tàu chở lô hàng khí đốt tự nhiên hóa lỏng đầu tiên từ Mỹ đến Đức đã cập bến."
333,00:47:10.520,00:47:16.680,"sau khi chính quyền Tổng thống U sútôn nhậm chức hồi tháng 5/2022,Hongkong chứng kiến gia tăng ca nhiễm,Hàn Quốc hôm nay,hệ thống Quebec,Mắc ta,tình hình chính trị,bên Curvi,lĩnh vực nông nghiệp,Trung Quốc kéo dài,Tổng thống Ma cót,KDCA,Rai tơ,truyền thông Italia,quan chức Thống nhất,Có Chi thú nhận,Hàn Quốc KDCA,Hàn Quốc hôm nay thông báo du lịch,VCR,Mỹ,An,Cót sô li nô,hàng loạt lĩnh vực,Tổng thống Philippines Federin Maradona,lãnh thổ Israel kiếm đóng,nghi phạm,người Mĩ,quan hệ song phương,Núi Đền,Philippines,lô hàng,ngày 7/1,Ca li tuyên bố,Bắc Kinh,thứ hai,Tơ,hàng viện trợ,Hàn Quốc,chiến tranh Trung Đông năm 1967,khu phức hợp,Phó Chủ tịch Nghiệp viện châu Âu và Ca,người Do Thái,Isdfrael,Tổng thống Philippines,tháng 12,Triều Tiên thông qua,Antara,Trung Quốc hôm 30/12 chuyến thăm,Covid,khu đền,Khu đền A na,Trung Quốc Tập Trận Bình,số ca mắc Covid,Israel,công dân Hàn Quốc,Ca li,Nghị viện châu Âu,Triều Tiên,Qatar,Israel gọi,Đông Si ru sa lem,Trung Quốc,sau khi Hàn Quốc thắt,tọa lạc Đền thờ Hồi giáo,Trung Quốc bắt buộc kết quả xét nghiệm,Hongkong,An ninh Ít N it a bên Ga Bi hôm nay,Ben Bia đi dạo khu",Đây là một phần nỗ lực nhằm giúp nước này thay thế nguồn cung cấp năng lượng từ Nga.
334,00:47:16.680,00:47:21.720,"sau khi chính quyền Tổng thống U sútôn nhậm chức hồi tháng 5/2022,Hongkong chứng kiến gia tăng ca nhiễm,Hàn Quốc hôm nay,hệ thống Quebec,Mắc ta,tình hình chính trị,bên Curvi,lĩnh vực nông nghiệp,Trung Quốc kéo dài,Tổng thống Ma cót,KDCA,Rai tơ,truyền thông Italia,quan chức Thống nhất,Có Chi thú nhận,Hàn Quốc KDCA,Hàn Quốc hôm nay thông báo du lịch,VCR,Mỹ,An,Cót sô li nô,hàng loạt lĩnh vực,Tổng thống Philippines Federin Maradona,lãnh thổ Israel kiếm đóng,nghi phạm,người Mĩ,quan hệ song phương,Núi Đền,Philippines,lô hàng,ngày 7/1,Ca li tuyên bố,Bắc Kinh,thứ hai,Tơ,hàng viện trợ,Hàn Quốc,chiến tranh Trung Đông năm 1967,khu phức hợp,Phó Chủ tịch Nghiệp viện châu Âu và Ca,người Do Thái,Isdfrael,Tổng thống Philippines,tháng 12,Triều Tiên thông qua,Antara,Trung Quốc hôm 30/12 chuyến thăm,Covid,khu đền,Khu đền A na,Trung Quốc Tập Trận Bình,số ca mắc Covid,Israel,công dân Hàn Quốc,Ca li,Nghị viện châu Âu,Triều Tiên,Qatar,Israel gọi,Đông Si ru sa lem,Trung Quốc,sau khi Hàn Quốc thắt,tọa lạc Đền thờ Hồi giáo,Trung Quốc bắt buộc kết quả xét nghiệm,Hongkong,An ninh Ít N it a bên Ga Bi hôm nay,Ben Bia đi dạo khu",Tại Maria En nơ ri đã cập cảng vừa hao sơ bên miền bắc nước Đức là Hàn.
335,00:47:21.720,00:47:29.800,"sau khi chính quyền Tổng thống U sútôn nhậm chức hồi tháng 5/2022,Hongkong chứng kiến gia tăng ca nhiễm,Hàn Quốc hôm nay,hệ thống Quebec,Mắc ta,tình hình chính trị,bên Curvi,lĩnh vực nông nghiệp,Trung Quốc kéo dài,Tổng thống Ma cót,KDCA,Rai tơ,truyền thông Italia,quan chức Thống nhất,Có Chi thú nhận,Hàn Quốc KDCA,Hàn Quốc hôm nay thông báo du lịch,VCR,Mỹ,An,Cót sô li nô,hàng loạt lĩnh vực,Tổng thống Philippines Federin Maradona,lãnh thổ Israel kiếm đóng,nghi phạm,người Mĩ,quan hệ song phương,Núi Đền,Philippines,lô hàng,ngày 7/1,Ca li tuyên bố,Bắc Kinh,thứ hai,Tơ,hàng viện trợ,Hàn Quốc,chiến tranh Trung Đông năm 1967,khu phức hợp,Phó Chủ tịch Nghiệp viện châu Âu và Ca,người Do Thái,Isdfrael,Tổng thống Philippines,tháng 12,Triều Tiên thông qua,Antara,Trung Quốc hôm 30/12 chuyến thăm,Covid,khu đền,Khu đền A na,Trung Quốc Tập Trận Bình,số ca mắc Covid,Israel,công dân Hàn Quốc,Ca li,Nghị viện châu Âu,Triều Tiên,Qatar,Israel gọi,Đông Si ru sa lem,Trung Quốc,sau khi Hàn Quốc thắt,tọa lạc Đền thờ Hồi giáo,Trung Quốc bắt buộc kết quả xét nghiệm,Hongkong,An ninh Ít N it a bên Ga Bi hôm nay,Ben Bia đi dạo khu",Khí đốt tự nhiên thả lỏng sẽ được chuyển đến chuyển đổi thành khí tại một nhà ga nổi đặc biệt.
336,00:47:29.800,00:47:36.720,"sau khi chính quyền Tổng thống U sútôn nhậm chức hồi tháng 5/2022,Hongkong chứng kiến gia tăng ca nhiễm,Hàn Quốc hôm nay,hệ thống Quebec,Mắc ta,tình hình chính trị,bên Curvi,lĩnh vực nông nghiệp,Trung Quốc kéo dài,Tổng thống Ma cót,KDCA,Rai tơ,truyền thông Italia,quan chức Thống nhất,Có Chi thú nhận,Hàn Quốc KDCA,Hàn Quốc hôm nay thông báo du lịch,VCR,Mỹ,An,Cót sô li nô,hàng loạt lĩnh vực,Tổng thống Philippines Federin Maradona,lãnh thổ Israel kiếm đóng,nghi phạm,người Mĩ,quan hệ song phương,Núi Đền,Philippines,lô hàng,ngày 7/1,Ca li tuyên bố,Bắc Kinh,thứ hai,Tơ,hàng viện trợ,Hàn Quốc,chiến tranh Trung Đông năm 1967,khu phức hợp,Phó Chủ tịch Nghiệp viện châu Âu và Ca,người Do Thái,Isdfrael,Tổng thống Philippines,tháng 12,Triều Tiên thông qua,Antara,Trung Quốc hôm 30/12 chuyến thăm,Covid,khu đền,Khu đền A na,Trung Quốc Tập Trận Bình,số ca mắc Covid,Israel,công dân Hàn Quốc,Ca li,Nghị viện châu Âu,Triều Tiên,Qatar,Israel gọi,Đông Si ru sa lem,Trung Quốc,sau khi Hàn Quốc thắt,tọa lạc Đền thờ Hồi giáo,Trung Quốc bắt buộc kết quả xét nghiệm,Hongkong,An ninh Ít N it a bên Ga Bi hôm nay,Ben Bia đi dạo khu",Nhà ga này do Thủ tướng Đức Oled Son khánh thành hồi tháng trước.
337,00:47:36.720,00:47:50.320,"sau khi chính quyền Tổng thống U sútôn nhậm chức hồi tháng 5/2022,Hongkong chứng kiến gia tăng ca nhiễm,Hàn Quốc hôm nay,hệ thống Quebec,Mắc ta,tình hình chính trị,bên Curvi,lĩnh vực nông nghiệp,Trung Quốc kéo dài,Tổng thống Ma cót,KDCA,Rai tơ,truyền thông Italia,quan chức Thống nhất,Có Chi thú nhận,Hàn Quốc KDCA,Hàn Quốc hôm nay thông báo du lịch,VCR,Mỹ,An,Cót sô li nô,hàng loạt lĩnh vực,Tổng thống Philippines Federin Maradona,lãnh thổ Israel kiếm đóng,nghi phạm,người Mĩ,quan hệ song phương,Núi Đền,Philippines,lô hàng,ngày 7/1,Ca li tuyên bố,Bắc Kinh,thứ hai,Tơ,hàng viện trợ,Hàn Quốc,chiến tranh Trung Đông năm 1967,khu phức hợp,Phó Chủ tịch Nghiệp viện châu Âu và Ca,người Do Thái,Isdfrael,Tổng thống Philippines,tháng 12,Triều Tiên thông qua,Antara,Trung Quốc hôm 30/12 chuyến thăm,Covid,khu đền,Khu đền A na,Trung Quốc Tập Trận Bình,số ca mắc Covid,Israel,công dân Hàn Quốc,Ca li,Nghị viện châu Âu,Triều Tiên,Qatar,Israel gọi,Đông Si ru sa lem,Trung Quốc,sau khi Hàn Quốc thắt,tọa lạc Đền thờ Hồi giáo,Trung Quốc bắt buộc kết quả xét nghiệm,Hongkong,An ninh Ít N it a bên Ga Bi hôm nay,Ben Bia đi dạo khu","Tuy nhiên, các nhà môi trường cho biết họ có kế hoạch phản đối sự xuất hiện của tàu Maria en nơ ri."
338,00:47:50.320,00:47:57.400,"sau khi chính quyền Tổng thống U sútôn nhậm chức hồi tháng 5/2022,Hongkong chứng kiến gia tăng ca nhiễm,Hàn Quốc hôm nay,hệ thống Quebec,Mắc ta,tình hình chính trị,bên Curvi,lĩnh vực nông nghiệp,Trung Quốc kéo dài,Tổng thống Ma cót,KDCA,Rai tơ,truyền thông Italia,quan chức Thống nhất,Có Chi thú nhận,Hàn Quốc KDCA,Hàn Quốc hôm nay thông báo du lịch,VCR,Mỹ,An,Cót sô li nô,hàng loạt lĩnh vực,Tổng thống Philippines Federin Maradona,lãnh thổ Israel kiếm đóng,nghi phạm,người Mĩ,quan hệ song phương,Núi Đền,Philippines,lô hàng,ngày 7/1,Ca li tuyên bố,Bắc Kinh,thứ hai,Tơ,hàng viện trợ,Hàn Quốc,chiến tranh Trung Đông năm 1967,khu phức hợp,Phó Chủ tịch Nghiệp viện châu Âu và Ca,người Do Thái,Isdfrael,Tổng thống Philippines,tháng 12,Triều Tiên thông qua,Antara,Trung Quốc hôm 30/12 chuyến thăm,Covid,khu đền,Khu đền A na,Trung Quốc Tập Trận Bình,số ca mắc Covid,Israel,công dân Hàn Quốc,Ca li,Nghị viện châu Âu,Triều Tiên,Qatar,Israel gọi,Đông Si ru sa lem,Trung Quốc,sau khi Hàn Quốc thắt,tọa lạc Đền thờ Hồi giáo,Trung Quốc bắt buộc kết quả xét nghiệm,Hongkong,An ninh Ít N it a bên Ga Bi hôm nay,Ben Bia đi dạo khu","Họ lập luận rằng Đức không nên nhập khẩu nhiên liệu hóa thạch, đặc biệt là khí thu được từ quá trình bẻ thủy lực."
339,00:47:57.400,00:48:05.240,"sau khi chính quyền Tổng thống U sútôn nhậm chức hồi tháng 5/2022,Hongkong chứng kiến gia tăng ca nhiễm,Hàn Quốc hôm nay,hệ thống Quebec,Mắc ta,tình hình chính trị,bên Curvi,lĩnh vực nông nghiệp,Trung Quốc kéo dài,Tổng thống Ma cót,KDCA,Rai tơ,truyền thông Italia,quan chức Thống nhất,Có Chi thú nhận,Hàn Quốc KDCA,Hàn Quốc hôm nay thông báo du lịch,VCR,Mỹ,An,Cót sô li nô,hàng loạt lĩnh vực,Tổng thống Philippines Federin Maradona,lãnh thổ Israel kiếm đóng,nghi phạm,người Mĩ,quan hệ song phương,Núi Đền,Philippines,lô hàng,ngày 7/1,Ca li tuyên bố,Bắc Kinh,thứ hai,Tơ,hàng viện trợ,Hàn Quốc,chiến tranh Trung Đông năm 1967,khu phức hợp,Phó Chủ tịch Nghiệp viện châu Âu và Ca,người Do Thái,Isdfrael,Tổng thống Philippines,tháng 12,Triều Tiên thông qua,Antara,Trung Quốc hôm 30/12 chuyến thăm,Covid,khu đền,Khu đền A na,Trung Quốc Tập Trận Bình,số ca mắc Covid,Israel,công dân Hàn Quốc,Ca li,Nghị viện châu Âu,Triều Tiên,Qatar,Israel gọi,Đông Si ru sa lem,Trung Quốc,sau khi Hàn Quốc thắt,tọa lạc Đền thờ Hồi giáo,Trung Quốc bắt buộc kết quả xét nghiệm,Hongkong,An ninh Ít N it a bên Ga Bi hôm nay,Ben Bia đi dạo khu","Nghị viện châu Âu thông báo đã tiến hành thủ tục tước bỏ quyền miễn trừ đối với hai thành viên Nghị viện châu Âu E phê theo yêu cầu từ Cơ quan Tư pháp Mỹ, cơ quan này đang điều tra cáo buộc tham nhũng giữa Liên minh châu Âu và Qatar, được đánh giá là một trong những vụ bê bối lớn nhất EU."
340,00:48:05.240,00:48:12.400,"sau khi chính quyền Tổng thống U sútôn nhậm chức hồi tháng 5/2022,Hongkong chứng kiến gia tăng ca nhiễm,Hàn Quốc hôm nay,hệ thống Quebec,Mắc ta,tình hình chính trị,bên Curvi,lĩnh vực nông nghiệp,Trung Quốc kéo dài,Tổng thống Ma cót,KDCA,Rai tơ,truyền thông Italia,quan chức Thống nhất,Có Chi thú nhận,Hàn Quốc KDCA,Hàn Quốc hôm nay thông báo du lịch,VCR,Mỹ,An,Cót sô li nô,hàng loạt lĩnh vực,Tổng thống Philippines Federin Maradona,lãnh thổ Israel kiếm đóng,nghi phạm,người Mĩ,quan hệ song phương,Núi Đền,Philippines,lô hàng,ngày 7/1,Ca li tuyên bố,Bắc Kinh,thứ hai,Tơ,hàng viện trợ,Hàn Quốc,chiến tranh Trung Đông năm 1967,khu phức hợp,Phó Chủ tịch Nghiệp viện châu Âu và Ca,người Do Thái,Isdfrael,Tổng thống Philippines,tháng 12,Triều Tiên thông qua,Antara,Trung Quốc hôm 30/12 chuyến thăm,Covid,khu đền,Khu đền A na,Trung Quốc Tập Trận Bình,số ca mắc Covid,Israel,công dân Hàn Quốc,Ca li,Nghị viện châu Âu,Triều Tiên,Qatar,Israel gọi,Đông Si ru sa lem,Trung Quốc,sau khi Hàn Quốc thắt,tọa lạc Đền thờ Hồi giáo,Trung Quốc bắt buộc kết quả xét nghiệm,Hongkong,An ninh Ít N it a bên Ga Bi hôm nay,Ben Bia đi dạo khu","Hãng tin Rai tơ dẫn hai nguồn tin thân cận với cuộc điều tra cho biết hai nghệ sĩ trong sự việc là ông Mắc ta ra ba là người Mĩ và ông Antara, có Li na, người Italia."
341,00:48:12.400,00:48:19.040,"sau khi chính quyền Tổng thống U sútôn nhậm chức hồi tháng 5/2022,Hongkong chứng kiến gia tăng ca nhiễm,Hàn Quốc hôm nay,hệ thống Quebec,Mắc ta,tình hình chính trị,bên Curvi,lĩnh vực nông nghiệp,Trung Quốc kéo dài,Tổng thống Ma cót,KDCA,Rai tơ,truyền thông Italia,quan chức Thống nhất,Có Chi thú nhận,Hàn Quốc KDCA,Hàn Quốc hôm nay thông báo du lịch,VCR,Mỹ,An,Cót sô li nô,hàng loạt lĩnh vực,Tổng thống Philippines Federin Maradona,lãnh thổ Israel kiếm đóng,nghi phạm,người Mĩ,quan hệ song phương,Núi Đền,Philippines,lô hàng,ngày 7/1,Ca li tuyên bố,Bắc Kinh,thứ hai,Tơ,hàng viện trợ,Hàn Quốc,chiến tranh Trung Đông năm 1967,khu phức hợp,Phó Chủ tịch Nghiệp viện châu Âu và Ca,người Do Thái,Isdfrael,Tổng thống Philippines,tháng 12,Triều Tiên thông qua,Antara,Trung Quốc hôm 30/12 chuyến thăm,Covid,khu đền,Khu đền A na,Trung Quốc Tập Trận Bình,số ca mắc Covid,Israel,công dân Hàn Quốc,Ca li,Nghị viện châu Âu,Triều Tiên,Qatar,Israel gọi,Đông Si ru sa lem,Trung Quốc,sau khi Hàn Quốc thắt,tọa lạc Đền thờ Hồi giáo,Trung Quốc bắt buộc kết quả xét nghiệm,Hongkong,An ninh Ít N it a bên Ga Bi hôm nay,Ben Bia đi dạo khu","Hãng tin Rai tơ dẫn hai nguồn tin thân cận với cuộc điều tra cho biết hai nghệ sĩ trong sự việc là ông Mắc ta ra ba là người Mĩ và ông Antara, có Li na, người Italia."
342,00:48:19.040,00:48:25.120,"sau khi chính quyền Tổng thống U sútôn nhậm chức hồi tháng 5/2022,Hongkong chứng kiến gia tăng ca nhiễm,Hàn Quốc hôm nay,hệ thống Quebec,Mắc ta,tình hình chính trị,bên Curvi,lĩnh vực nông nghiệp,Trung Quốc kéo dài,Tổng thống Ma cót,KDCA,Rai tơ,truyền thông Italia,quan chức Thống nhất,Có Chi thú nhận,Hàn Quốc KDCA,Hàn Quốc hôm nay thông báo du lịch,VCR,Mỹ,An,Cót sô li nô,hàng loạt lĩnh vực,Tổng thống Philippines Federin Maradona,lãnh thổ Israel kiếm đóng,nghi phạm,người Mĩ,quan hệ song phương,Núi Đền,Philippines,lô hàng,ngày 7/1,Ca li tuyên bố,Bắc Kinh,thứ hai,Tơ,hàng viện trợ,Hàn Quốc,chiến tranh Trung Đông năm 1967,khu phức hợp,Phó Chủ tịch Nghiệp viện châu Âu và Ca,người Do Thái,Isdfrael,Tổng thống Philippines,tháng 12,Triều Tiên thông qua,Antara,Trung Quốc hôm 30/12 chuyến thăm,Covid,khu đền,Khu đền A na,Trung Quốc Tập Trận Bình,số ca mắc Covid,Israel,công dân Hàn Quốc,Ca li,Nghị viện châu Âu,Triều Tiên,Qatar,Israel gọi,Đông Si ru sa lem,Trung Quốc,sau khi Hàn Quốc thắt,tọa lạc Đền thờ Hồi giáo,Trung Quốc bắt buộc kết quả xét nghiệm,Hongkong,An ninh Ít N it a bên Ga Bi hôm nay,Ben Bia đi dạo khu","Hãng tin Rai tơ dẫn hai nguồn tin thân cận với cuộc điều tra cho biết hai nghệ sĩ trong sự việc là ông Mắc ta ra ba là người Mĩ và ông Antara, có Li na, người Italia."
