Scene number,Start,End,Keywords,Description
251,00:42:04.720,00:42:11.880,"đậu nành Hoa Kỳ,hiệp hội đồng này Hoa Kỳ,sữa đầu năm Hoa Kỳ,thương hiệu sản phẩm,loại hình thực vật,đậu nành Hoa Kỳ độ,số lượng đại trà,nguồn gốc nguyên liệu,đậu nành Mỹ sản xuất,hạt đậu nành,Mỹ,Logo sản xuất,% nguyên liệu,quý vị,Việt Nam,thị trường Việt Nam,doanh nghiệp nông nghiệp Việt Nam,sản phẩm du đậu nành","Những sản phẩm chủ lực có thể thấy là bơ, sữa, thịt, các loại ngũ cốc và điểm mới ở đây là người tiêu dùng có thể tìm thấy những sản phẩm từ 100 % nguyên liệu Hoa Kỳ sản xuất tại Việt Nam."
252,00:42:11.880,00:42:16.920,"đậu nành Hoa Kỳ,hiệp hội đồng này Hoa Kỳ,sữa đầu năm Hoa Kỳ,thương hiệu sản phẩm,loại hình thực vật,đậu nành Hoa Kỳ độ,số lượng đại trà,nguồn gốc nguyên liệu,đậu nành Mỹ sản xuất,hạt đậu nành,Mỹ,Logo sản xuất,% nguyên liệu,quý vị,Việt Nam,thị trường Việt Nam,doanh nghiệp nông nghiệp Việt Nam,sản phẩm du đậu nành","24 Hiệp hội Nông nghiệp và các công ty Hoa Kỳ giới thiệu các sản phẩm nông nghiệp chất lượng cao gồm đồ uống, bánh kẹo, đồ hộp, gia vị, sản phẩm từ sữa, thịt và thịt gia cầm, sản phẩm đông lạnh."
253,00:42:16.920,00:42:21.200,"đậu nành Hoa Kỳ,hiệp hội đồng này Hoa Kỳ,sữa đầu năm Hoa Kỳ,thương hiệu sản phẩm,loại hình thực vật,đậu nành Hoa Kỳ độ,số lượng đại trà,nguồn gốc nguyên liệu,đậu nành Mỹ sản xuất,hạt đậu nành,Mỹ,Logo sản xuất,% nguyên liệu,quý vị,Việt Nam,thị trường Việt Nam,doanh nghiệp nông nghiệp Việt Nam,sản phẩm du đậu nành","Đến với các đối tác Việt Nam, chúng tôi mang thịt bò từ bang Nét Rátca, ban nông nghiệp hàng đầu nước Mỹ."
254,00:42:21.200,00:42:26.120,"nhãn hàng,tui hôm","Với địa hình bằng phẳng, đây là nơi thích hợp để trong những cánh đồng cỏ bắp khổng lồ phục vụ cho chăn nuôi đại gia súc, trong đó giá trị xuất khẩu thịt bò 1,2 tỷ đô la Mỹ."
255,00:42:26.120,00:42:36.720,"NutiFood thân hành đồng hành,Hệ thống Phòng khám,ngày bảy mươi,mắt sáng khỏe,mắt thư,Cô Phan Thiên Nhiên bảo vệ","Bò vùng nếp rất k thịt mềm, ngọt vì chất lượng thức ăn được quản lý chặt chẽ."
256,00:42:36.720,00:42:41.720,"ngày bảy mươi,mắt thư,Cô Phan Thiên Nhiên bảo vệ,NutiFood thân hành đồng hành,Hệ thống Phòng khám,mắt sáng khỏe","Chế độ hoạt động, nghỉ ngơi của đàn bò được tuân thủ theo quy chuẩn."
257,00:42:41.720,00:42:46.720,"ngày bảy mươi,mắt thư,Cô Phan Thiên Nhiên bảo vệ,NutiFood thân hành đồng hành,Hệ thống Phòng khám,mắt sáng khỏe",Ngoài đậu nành và thịt bò thì chúng tôi thấy tiềm năng xuất khẩu bắp và thức ăn chăn nuôi vào Việt Nam cũng lớn trong bối cảnh ngành chăn nuôi nước bạn đang phát triển.
258,00:42:46.720,00:42:51.080,"ngày bảy mươi,mắt thư,Cô Phan Thiên Nhiên bảo vệ,NutiFood thân hành đồng hành,Hệ thống Phòng khám,mắt sáng khỏe","thưa quý vị, trên một sản phẩm như thế này có một cái logo nhận diện có ý nghĩa là đậu nành Mỹ sản xuất và phát triển bền vững, và sắp tới đây những sản phẩm như thế này có thể tìm thấy rộng rãi với số lượng đại trà và không những là một sản phẩm có nguyên liệu từ Mỹ mà điều quan trọng hơn trong phát triển bền vững đó chính là liên kết với các hộ sản xuất, các doanh nghiệp nông nghiệp Việt Nam để sản xuất tại thị trường Việt Nam, đại diện của Hội đồng xuất khẩu đậu nành Hoa Kỳ tại Việt Nam."
259,00:42:51.080,00:42:56.680,"ngày bảy mươi,mắt thư,Cô Phan Thiên Nhiên bảo vệ,NutiFood thân hành đồng hành,Hệ thống Phòng khám,mắt sáng khỏe",Công việc của chúng tôi là xây dựng hình ảnh và phát triển các cái sản phẩm được làm từ đậu nành.
260,00:42:56.680,00:43:01.320,"kính chào quý vị,Mời quý vị theo dõi chương trình Thế giới",Cái sản phẩm du đậu nành này được làm từ hạt đậu nành nhập khẩu từ Mỹ với logo chúng tôi gọi tên là S USS.
261,00:43:01.320,00:43:05.720, ,Logo sản xuất ở Việt Nam nhưng sử dụng nguyên liệu là hạt đậu nành Mỹ.
262,00:43:05.720,00:43:14.000, ,và cái logo này là một minh chứng.
263,00:43:14.000,00:43:18.200, ,"Chúng tôi đang dần dần làm việc với các nhà sản xuất để mọi người có thể giúp khách hàng của họ nhận diện được thương hiệu sản phẩm, nhận diện được cái nguồn gốc nguyên liệu họ sản sử dụng."
264,00:43:18.200,00:43:22.440, ,Quy trình trước tiên là phải ít nhất 60 % nguyên liệu từ đậu nành các nhà sản xuất sử dụng phải được nhập khẩu từ đậu nành Mỹ.
265,00:43:22.440,00:43:28.200, ,"Bên cạnh đó, tất cả những cái quy định khác về an toàn thực phẩm của Việt Nam là như sản xuất phải tuân thù."
266,00:43:28.200,00:43:42.520,Tổng thống Brazil Luplada Silva,"Với những sản phẩm từ hiệp hội đồng này Hoa Kỳ thì mình có thể sáng tạo ra rất là nhiều món, ví dụ như nằm ra những cái loại hình thực vật nhân cho 3, hoặc là mình có thể sử dụng lá lốt để mình cộng lại để mình ăn kèm với bánh hỏi và nước sốt."
267,00:43:42.520,00:43:47.000,Tổng thống Brazil Luplada Silva,"Đặc biệt của đậu nành Hoa Kỳ là độ béo rất là nghèo, cho nên là khi mà mình sử dụng mình nấu sữa thì cái bị sứt sửa ra nó rất là nhiều và nó thơm hơn."
268,00:43:47.000,00:43:51.840,"Trung Quốc,nhập cảnh du khách,lo ngại Covid",Và ở đây thì em sử dụng sữa đầu năm Hoa Kỳ này để nấu và sáng tạo ra thành các món chè cúc bạtừ.
269,00:43:51.840,00:43:56.800,"sân nhà câu lạc bộ Santos,bóng đá Pê lê","những hoạt động kết nối, doanh nghiệp và người tiêu dùng có thể tìm hiểu lẫn nhau, tiếp cận thông tin về nguồn gốc và chất lượng, nâng cao thị hướng tiêu dùng đối với các sản phẩm nhập khẩu."
270,00:43:56.800,00:44:04.000,"sân nhà câu lạc bộ Santos,bóng đá Pê lê",đến đây thì chương trình Ăn sao sống khỏe hôm nay xin được khép lại.
271,00:44:04.000,00:44:28.800,"Luglada Silva,năm 2010,Tổng thống Rây Vân Tônarô,lần thứ 3 đảm nhiệm cương vị,Silva Thì Nội Cát,năm 2003,đa Silva,thủ đô Bờ si li,Brazil,Tổng thống Bôn,tổng thống cánh tả 77 đảng Lao động,quý vị,Na rô nắm quyền kiểm soát,đất nước vốn,Luis Incashio Lu la,Tổng thống Đa Silva,ngày 1/1",Cảm ơn nhãn hàng hết và nuôi tui hôm đã đồng hành cùng với chương trình.
272,00:44:28.800,00:44:34.520,"Luglada Silva,năm 2010,Silva Thì Nội Cát,năm 2003,Brazil,Tổng thống Bôn,tổng thống cánh tả 77 đảng Lao động,Na rô nắm quyền kiểm soát,đất nước vốn,Tổng thống Đa Silva",Xin kính chào tạm biệt và hẹn gặp lại
273,00:44:34.520,00:44:42.000,"Luglada Silva,năm 2010,Silva Thì Nội Cát,năm 2003,Brazil,Tổng thống Bôn,tổng thống cánh tả 77 đảng Lao động,Na rô nắm quyền kiểm soát,đất nước vốn,Tổng thống Đa Silva",Hệ thống Phòng khám Dinh dưỡng Y học Vận động NutiFood thân hành đồng hành cùng chương trình.
274,00:44:42.000,00:44:55.680,"Luglada Silva,năm 2010,Silva Thì Nội Cát,năm 2003,Brazil,Tổng thống Bôn,tổng thống cánh tả 77 đảng Lao động,Na rô nắm quyền kiểm soát,đất nước vốn,Tổng thống Đa Silva","Với tính chất quyết, Cô Phan Thiên Nhiên bảo vệ, nuôi dưỡng võng mạc và thủy tinh thể cho mắt sáng khỏe, quyết tăng cường thị lực, giảm mà mỏi mắt, quyết tiến."
275,00:44:55.680,00:45:02.200,"Luglada Silva,năm 2010,Silva Thì Nội Cát,năm 2003,Brazil,Tổng thống Bôn,tổng thống cánh tả 77 đảng Lao động,Na rô nắm quyền kiểm soát,đất nước vốn,Tổng thống Đa Silva","Uống bổ mắt thư mỹ này đã có thai lớn 60 viên, tiết kiệm ngày bảy mươi ngàn đồng."
276,00:45:02.200,00:45:08.080,"Luglada Silva,năm 2010,Silva Thì Nội Cát,năm 2003,Brazil,Tổng thống Bôn,tổng thống cánh tả 77 đảng Lao động,Na rô nắm quyền kiểm soát,đất nước vốn,Tổng thống Đa Silva",à
277,00:45:08.080,00:45:12.880,"Luglada Silva,năm 2010,Silva Thì Nội Cát,năm 2003,Brazil,Tổng thống Bôn,tổng thống cánh tả 77 đảng Lao động,Na rô nắm quyền kiểm soát,đất nước vốn,Tổng thống Đa Silva","kính chào quý vị, Mời quý vị theo dõi chương trình Thế giới 24h ngày 2/1/2023 với các nội dung đáng chú ý sau đây."
278,00:45:12.880,00:45:18.800,"Luglada Silva,năm 2010,Silva Thì Nội Cát,năm 2003,Brazil,Tổng thống Bôn,tổng thống cánh tả 77 đảng Lao động,Na rô nắm quyền kiểm soát,đất nước vốn,Tổng thống Đa Silva",Tổng Tổng thống Brazil Luplada Silva cùng nội các mới chính thức nhậm chức.
279,00:45:18.800,00:45:23.200,"Luglada Silva,năm 2010,Silva Thì Nội Cát,năm 2003,Brazil,Tổng thống Bôn,tổng thống cánh tả 77 đảng Lao động,Na rô nắm quyền kiểm soát,đất nước vốn,Tổng thống Đa Silva",Ma rốc là quốc gia đầu tiên cấm nhập cảnh du khách đến từ Trung Quốc do lo ngại Covid 19
280,00:45:23.200,00:45:27.520,"Luglada Silva,năm 2010,Silva Thì Nội Cát,năm 2003,Brazil,Tổng thống Bôn,tổng thống cánh tả 77 đảng Lao động,Na rô nắm quyền kiểm soát,đất nước vốn,Tổng thống Đa Silva",linh cữu Vua bóng đá Pê lê được đưa tới sân nhà câu lạc bộ Santos để gửi hành tang lễ.
281,00:45:27.520,00:45:33.200,"ngày 1/1/2023,biên giới giữa Colombia","thưa quý vị, ngày 1/1, ông Luis Incashio Lu la đa Silva đã tuyên thệ nhậm chức Tổng thống Ra gin tại thủ đô Bờ ra si li a. Ông đã khóc trong buổi lễ, dù đây đã là lần thứ 3 ông đảm nhiệm cương vị này, sau khi có chiến thắng sát sao trước cựu Tổng thống Rây Vân Tônarô trong vòng 2 cuộc bầu cử tổng thống hồi tháng 10 năm ngoái."
282,00:45:33.200,00:45:54.080,"nước Nam Mỹ,kinh tế xã hội,Tổng thống Venezuela Nicolas Maduro,đầu năm 2019 Tổng thống Colombia công nhận thủ lĩnh đối lập,Ivan Duque,Colombia đường biên giới,Caracas,L tổng thống lâm thời,Venezuela Guandow,Venezuela,quan hệ chính trị,Ba ri ta chi miền Tây Venezuela ghi nhận,sau khi Tổng thống Colombia","sau khi tuyên thệ Trung Quốc hội ra in, tân Tổng thống Đa Silva đã khẳng định ưu tiên hàng đầu của ông sau khi nhận chức sẽ là tiếp tục đấu tranh chống đói nghèo và bất bình đẳng xã hội."
283,00:45:54.080,00:46:05.800,"nước Nam Mỹ,kinh tế xã hội,Tổng thống Venezuela Nicolas Maduro,đầu năm 2019 Tổng thống Colombia công nhận thủ lĩnh đối lập,Ivan Duque,Colombia đường biên giới,Caracas,L tổng thống lâm thời,Venezuela Guandow,Venezuela,quan hệ chính trị,Ba ri ta chi miền Tây Venezuela ghi nhận,sau khi Tổng thống Colombia","Cùng với đó, ông Luglada Silva cũng chú trọng tới việc phát triển bền vững và bảo vệ môi trườnghành."
284,00:46:05.800,00:46:17.400,"nước Nam Mỹ,kinh tế xã hội,Tổng thống Venezuela Nicolas Maduro,đầu năm 2019 Tổng thống Colombia công nhận thủ lĩnh đối lập,Ivan Duque,Colombia đường biên giới,Caracas,L tổng thống lâm thời,Venezuela Guandow,Venezuela,quan hệ chính trị,Ba ri ta chi miền Tây Venezuela ghi nhận,sau khi Tổng thống Colombia","Động đầu tiên của chúng tôi là đưa 33 triệu người dân thoát khỏi cái đói và đưa hơn một trăm triệu đàn ông và phụ nữ start- nghèo, họ đã phải gánh chịu nặng nề nhất từ kế hoạch phá hoại đất nước vốn phải chấm dứt vào hôm nay."
285,00:46:17.400,00:46:21.800,"nước Nam Mỹ,kinh tế xã hội,Tổng thống Venezuela Nicolas Maduro,đầu năm 2019 Tổng thống Colombia công nhận thủ lĩnh đối lập,Ivan Duque,Colombia đường biên giới,Caracas,L tổng thống lâm thời,Venezuela Guandow,Venezuela,quan hệ chính trị,Ba ri ta chi miền Tây Venezuela ghi nhận,sau khi Tổng thống Colombia",sao?
286,00:46:21.800,00:46:26.400,"nước Nam Mỹ,kinh tế xã hội,Tổng thống Venezuela Nicolas Maduro,đầu năm 2019 Tổng thống Colombia công nhận thủ lĩnh đối lập,Ivan Duque,Colombia đường biên giới,Caracas,L tổng thống lâm thời,Venezuela Guandow,Venezuela,quan hệ chính trị,Ba ri ta chi miền Tây Venezuela ghi nhận,sau khi Tổng thống Colombia","Ông Silva Thì Nội Cát, 37 thành viên của ông cũng đã chính thức tuyên thệ nhậm chức trong nhiệm kỳ trước từ năm 2003 đến năm 2010, vì tổng thống cánh tả 77 tuổi thuộc đảng Lao động này đã giúp cho hàng triệu người Brazil thoát nghèo và làm khởi sắc nền kinh tế."
287,00:46:26.400,00:46:31.200,"nước Nam Mỹ,kinh tế xã hội,Tổng thống Venezuela Nicolas Maduro,đầu năm 2019 Tổng thống Colombia công nhận thủ lĩnh đối lập,Ivan Duque,Colombia đường biên giới,Caracas,L tổng thống lâm thời,Venezuela Guandow,Venezuela,quan hệ chính trị,Ba ri ta chi miền Tây Venezuela ghi nhận,sau khi Tổng thống Colombia","Giờ đây, ông đang phải đối mặt với thách thức lớn nhằm vực dậy nền kinh tế đang trì trệ, đồng thời tạo dựng sự đoàn kết ở một đất nước vốn đã trở nên phân cực nặng nề dưới nhiệm kỳ của cựu Tổng thống Bô sô na rô."
288,00:46:31.200,00:46:36.480,"nước Nam Mỹ,kinh tế xã hội,Tổng thống Venezuela Nicolas Maduro,đầu năm 2019 Tổng thống Colombia công nhận thủ lĩnh đối lập,Ivan Duque,Colombia đường biên giới,Caracas,L tổng thống lâm thời,Venezuela Guandow,Venezuela,quan hệ chính trị,Ba ri ta chi miền Tây Venezuela ghi nhận,sau khi Tổng thống Colombia","Mặc dù vậy, giới quan sát cho rằng chính phủ mới ở Brazil sẽ gặp nhiều khó khăn trong việc thực hiện những cải cách đã hoạch định, với việc đảng Tự do cử hữu của cựu Tổng thống Bôn do Na rô nắm quyền kiểm soát Quốc hội"
289,00:46:36.480,00:46:41.520,"nước Nam Mỹ,kinh tế xã hội,Tổng thống Venezuela Nicolas Maduro,đầu năm 2019 Tổng thống Colombia công nhận thủ lĩnh đối lập,Ivan Duque,Colombia đường biên giới,Caracas,L tổng thống lâm thời,Venezuela Guandow,Venezuela,quan hệ chính trị,Ba ri ta chi miền Tây Venezuela ghi nhận,sau khi Tổng thống Colombia","từ ngày 1/1/2023, các phương tiện cá nhân đã được phép đi qua biên giới giữa Colombia và Venezuela."
290,00:46:41.520,00:46:46.400,"nước Nam Mỹ,kinh tế xã hội,Tổng thống Venezuela Nicolas Maduro,đầu năm 2019 Tổng thống Colombia công nhận thủ lĩnh đối lập,Ivan Duque,Colombia đường biên giới,Caracas,L tổng thống lâm thời,Venezuela Guandow,Venezuela,quan hệ chính trị,Ba ri ta chi miền Tây Venezuela ghi nhận,sau khi Tổng thống Colombia",Hoạt động này đánh dấu việc mở cửa hoàn toàn biên giới chung của hai nước sau nhiều năm căng thẳng
291,00:46:46.400,00:46:59.320,"Maduro cung ứng dầu mỡ,Tổng thống Mỹ Dô Bai,Mỹ đương nhiệm,tê liệt Caracas,Mỹ ,Caracas,Mỹ,ngành dầu mỏ, Venezuela,Maduro Venezuela,Mỹ công nhận lãnh đạo phe đối lập Juan Wido tổng thống,quan hệ ngoại giao","cửa khẩu ở Ba ri ta chi ra miền Tây Venezuela ghi nhận nhiều xe du lịch từ thành phố Cu cu ta, Colombia."
292,00:46:59.320,00:47:03.600,"Maduro cung ứng dầu mỡ,Tổng thống Mỹ Dô Bai,Mỹ đương nhiệm,tê liệt Caracas,Mỹ ,Caracas,Mỹ,ngành dầu mỏ, Venezuela,Maduro Venezuela,Mỹ công nhận lãnh đạo phe đối lập Juan Wido tổng thống,quan hệ ngoại giao",Nhiều người dân đã bày tỏ sự vui mừng khi hoạt động đi lại trở nên dễ dàng hơn.
293,00:47:03.600,00:47:09.240,"Maduro cung ứng dầu mỡ,Tổng thống Mỹ Dô Bai,Mỹ đương nhiệm,tê liệt Caracas,Mỹ ,Caracas,Mỹ,ngành dầu mỏ, Venezuela,Maduro Venezuela,Mỹ công nhận lãnh đạo phe đối lập Juan Wido tổng thống,quan hệ ngoại giao",Chúng tôi đã chờ giây phút này từ lâu.
294,00:47:09.240,00:47:14.600,"Maduro cung ứng dầu mỡ,Tổng thống Mỹ Dô Bai,Mỹ đương nhiệm,tê liệt Caracas,Mỹ ,Caracas,Mỹ,ngành dầu mỏ, Venezuela,Maduro Venezuela,Mỹ công nhận lãnh đạo phe đối lập Juan Wido tổng thống,quan hệ ngoại giao","Giờ tôi có thể sang bên đây, giờ là dễ dàng để thăm nhiều nơi ở quốc gia láng giềng với Colombia."
295,00:47:14.600,00:47:20.840,"Maduro cung ứng dầu mỡ,Tổng thống Mỹ Dô Bai,Mỹ đương nhiệm,tê liệt Caracas,Mỹ ,Caracas,Mỹ,ngành dầu mỏ, Venezuela,Maduro Venezuela,Mỹ công nhận lãnh đạo phe đối lập Juan Wido tổng thống,quan hệ ngoại giao",Venezuela và Colombia có đường biên giới chung dài 2200 km.
296,00:47:20.840,00:47:26.240,"Maduro cung ứng dầu mỡ,Tổng thống Mỹ Dô Bai,Mỹ đương nhiệm,tê liệt Caracas,Mỹ ,Caracas,Mỹ,ngành dầu mỏ, Venezuela,Maduro Venezuela,Mỹ công nhận lãnh đạo phe đối lập Juan Wido tổng thống,quan hệ ngoại giao","Việc mở cửa biên giới chung cũng đánh dấu những nỗ lực của chính phủ hai nước, qua đó giúp thông thương hàng hóa đi lại, thúc đẩy phát triển kinh tế xã hội sau nhiều năm căng thẳng về chính trị."
297,00:47:26.240,00:47:32.600,"Maduro cung ứng dầu mỡ,Tổng thống Mỹ Dô Bai,Mỹ đương nhiệm,tê liệt Caracas,Mỹ ,Caracas,Mỹ,ngành dầu mỏ, Venezuela,Maduro Venezuela,Mỹ công nhận lãnh đạo phe đối lập Juan Wido tổng thống,quan hệ ngoại giao","Trước đó, hai nước đã cắt đứt quan hệ ngoại giao từ đầu năm 2019 khi Tổng thống Colombia lúc bấy giờ là ông Ivan Duque công nhận thủ lĩnh đối lập ở Venezuela Guandow sau khi ông này từ sân L tổng thống lâm thời của nước này."
298,00:47:32.600,00:47:39.040,"Maduro cung ứng dầu mỡ,Tổng thống Mỹ Dô Bai,Mỹ đương nhiệm,tê liệt Caracas,Mỹ ,Caracas,Mỹ,ngành dầu mỏ, Venezuela,Maduro Venezuela,Mỹ công nhận lãnh đạo phe đối lập Juan Wido tổng thống,quan hệ ngoại giao","Kể từ sau khi Tổng thống Colombia, ông bít tơ vô bê trô nhầm cước vào tháng 8 năm ngoái, quan hệ giữa hai nước Nam Mỹ đã cải thiện đáng kể."
299,00:47:39.040,00:47:44.880,"Hàn Quốc,Hàn Quốc nêu,sau 9,nhiên liệu rắn,hình ảnh vụ,cột mốc","Ngày 1/1, Tổng thống Venezuela Nicolas Maduro cho biết Caracas sẵn sàng thúc đẩy quá trình bình thường hóa quan hệ chính trị và ngoại giao với Washington."
300,00:47:44.880,00:47:53.800,"Hàn Quốc,sau 9,Hàn Quốc nêu,nhiên liệu rắn,cột mốc,hình ảnh vụ","ông Maduro khẳng định Venezuela đã chuẩn bị đầy đủ để thực hiện các bước đi hướng tới tiến trình bình thường hóa và điều chỉnh các mối quan hệ ngoại giao, lãnh sự và chính trị với chính phủ Mỹ đương nhiệm cũng như chính phủ sắp tới ở Mỹ, Venezuela đã cắt đứt quan hệ ngoại giao với Mỹ vào năm 2019 sau khi Mỹ công nhận lãnh đạo phe đối lập Juan Wido là tổng thống lâm thời của nước này thay cho ông Maduro tái đắc cử."
301,00:47:53.800,00:48:08.600,"Hàn Quốc,sau 9,Hàn Quốc nêu,nhiên liệu rắn,cột mốc,hình ảnh vụ",Mỹ đã đáp trả bằng cách áp đặt các biện pháp trừng phạt làm tê liệt Caracas nhằm vào ngành dầu mỏ và tài chính của nước này.
302,00:48:08.600,00:48:16.000,"Hàn Quốc,sau 9,Hàn Quốc nêu,nhiên liệu rắn,cột mốc,hình ảnh vụ","Tháng 3/2022, hai nước đã nối lại các cuộc tiếp xúc ở mức độ nhất định khi Tổng thống Mỹ Dô Bai đân cử một phái đoàn đến Caracas để đàm phán với chính phủ của ông Maduro về vấn đề cung ứng dầu mỡ trong bối cảnh cuộc khủng hoảng năng lượng gia tăng."
303,00:48:16.000,00:48:22.880,"Hàn Quốc,sau 9,Hàn Quốc nêu,nhiên liệu rắn,cột mốc,hình ảnh vụ","hôm nay, quân đội Hàn Quốc đã công bố hình ảnh vụ phóng thử nghiệm tên lửa đẩy nhiên liệu rắn thành công của nước này."
304,00:48:22.880,00:48:33.200,"Hongkong,Chính quyền Hongkong kiến nghị dân Hongkong,000 lượt,chính quyền Hongkong,cảng hiện,tình hình giai đoạn,Lập pháp Hongkong ước tính,Trung Quốc,giai đoạn đầu","Vụ phóng thử được thực hiện hôm thứ Sáu 30/12/2022, cách sơun khoảng 109 km."
305,00:48:33.200,00:48:38.880,"Hongkong,Chính quyền Hongkong kiến nghị dân Hongkong,000 lượt,chính quyền Hongkong,cảng hiện,tình hình giai đoạn,Lập pháp Hongkong ước tính,giai đoạn đầu",Vụ phóng diễn ra sau 9 tháng kể từ vụ phóng thử lần đầu tiên một tên lửa do Hàn Quốc chế tạo.
306,00:48:38.880,00:48:43.200,"Hongkong,Chính quyền Hongkong kiến nghị dân Hongkong,000 lượt,chính quyền Hongkong,cảng hiện,tình hình giai đoạn,Lập pháp Hongkong ước tính,giai đoạn đầu","Theo giới chức Hàn Quốc, các vụ phóng thử thành công đã đánh dấu một cột mốc quan trọng trong kế hoạch tăng cường khả năng do thám và giám sát trên không một cách độc lập của nước này."
307,00:48:43.200,00:48:48.600,"Hongkong,Chính quyền Hongkong kiến nghị dân Hongkong,000 lượt,chính quyền Hongkong,cảng hiện,tình hình giai đoạn,Lập pháp Hongkong ước tính,giai đoạn đầu","Bộ Quốc phòng Hàn Quốc nêu rõ, không gian được xem là lĩnh vực quan trọng, tác động đáng kể đến an ninh quốc gia."
308,00:48:48.600,00:48:55.080,"Hongkong,Chính quyền Hongkong kiến nghị dân Hongkong,000 lượt,chính quyền Hongkong,cảng hiện,tình hình giai đoạn,Lập pháp Hongkong ước tính,giai đoạn đầu",Hàn Quốc sẽ tăng cường khả năng phòng thủ không gian dựa trên sự hợp tác liên ngành ngay từ sớm.
309,00:48:55.080,00:48:59.440,"Hongkong,Chính quyền Hongkong kiến nghị dân Hongkong,000 lượt,chính quyền Hongkong,cảng hiện,tình hình giai đoạn,Lập pháp Hongkong ước tính,giai đoạn đầu","hôm qua, chính quyền Hongkong, Trung Quốc cho biết đang nỗ lực để thực hiện thông quan với Trung Quốc đại lục, sớm nhất là vào ngày 8/1."
310,00:48:59.440,00:49:07.880,"Hongkong,Chính quyền Hongkong kiến nghị dân Hongkong,000 lượt,chính quyền Hongkong,cảng hiện,tình hình giai đoạn,Lập pháp Hongkong ước tính,giai đoạn đầu","Theo đó, trong giai đoạn đầu, chính quyền Hongkong sẽ sắp xếp lượng người đi lại phù hợp giữa Trung Quốc đại lục và Hongkong."
311,00:49:07.880,00:49:16.440,"Hongkong,Chính quyền Hongkong kiến nghị dân Hongkong,000 lượt,chính quyền Hongkong,cảng hiện,tình hình giai đoạn,Lập pháp Hongkong ước tính,giai đoạn đầu","Theo đó, trong giai đoạn đầu, chính quyền Hongkong sẽ sắp xếp lượng người đi lại phù hợp giữa Trung Quốc đại lục và Hongkong."
312,00:49:16.440,00:49:29.200,"Hàn Quốc,Covid,Ấn Độ xét nghiệm Covid,Tây Ban Nha,Nhật Bản , Italia, Australia ,số ca mắc Covid,Anh, Irra, Canada ,Ngoại giao Ma rốc,Pháp,biện pháp phong tỏa,Mỹ ,Trung Quốc,Marốc quốc gia,ngày 3/1","Ngoài các cảng hiện đang mở, một số cảng đã đóng cửa trong một thời gian dài sẽ được hoạt động trở lại và tăng dần tần suất vận chuyển qua đường biển, đường bộ và đường không giữa hai bên theo nhu cầu thực tế."
313,00:49:29.200,00:49:36.000,"Hàn Quốc,Pháp,biện pháp phong tỏa,Covid,Mỹ ,Ấn Độ xét nghiệm Covid,Tây Ban Nha,Nhật Bản , Italia, Australia ,số ca mắc Covid,Trung Quốc, Irra, Canada ,Anh,Ngoại giao Ma rốc,Marốc quốc gia,ngày 3/1","Sau đó, chính quyền sẽ căn cứ vào tình hình giai đoạn thông quan đầu tiên để tiếp tục mở rộng quy mô thông quan và cuối cùng thực hiện thông quan hoàn toàn để giảm nguy cơ lây nhiễm chéo dịch bệnh, Chính quyền Hongkong kiến nghị người dân Hongkong đến Đại lục và du khách Đại lục đến Hongkong đều phải tiến hành xét nghiệm."
314,00:49:36.000,00:49:42.800,"Hàn Quốc,Pháp,biện pháp phong tỏa,Covid,Mỹ ,Ấn Độ xét nghiệm Covid,Tây Ban Nha,Nhật Bản , Italia, Australia ,số ca mắc Covid,Trung Quốc, Irra, Canada ,Anh,Ngoại giao Ma rốc,Marốc quốc gia,ngày 3/1",Hội đồng Lập pháp Hongkong ước tính trong giai đoạn đầu thông qua sẽ có khoảng 30.000 đến 50.000 lượt người trên một ngày đi lại giữa hai bên.
315,00:49:42.800,00:49:47.440,"Hàn Quốc,Pháp,biện pháp phong tỏa,Covid,Mỹ ,Ấn Độ xét nghiệm Covid,Tây Ban Nha,Nhật Bản , Italia, Australia ,số ca mắc Covid,Trung Quốc, Irra, Canada ,Anh,Ngoại giao Ma rốc,Marốc quốc gia,ngày 3/1",Marốc là quốc gia đầu tiên thông báo sẽ cấm nhập cảnh với các du khách đến từ Trung Quốc bất kể quốc tịch.
316,00:49:47.440,00:49:53.040,"Hàn Quốc,Pháp,biện pháp phong tỏa,Covid,Mỹ ,Ấn Độ xét nghiệm Covid,Tây Ban Nha,Nhật Bản , Italia, Australia ,số ca mắc Covid,Trung Quốc, Irra, Canada ,Anh,Ngoại giao Ma rốc,Marốc quốc gia,ngày 3/1",Marốc là quốc gia đầu tiên thông báo sẽ cấm nhập cảnh với các du khách đến từ Trung Quốc bất kể quốc tịch.
317,00:49:53.040,00:49:59.880,"Hàn Quốc,Pháp,biện pháp phong tỏa,Covid,Mỹ ,Ấn Độ xét nghiệm Covid,Tây Ban Nha,Nhật Bản , Italia, Australia ,số ca mắc Covid,Trung Quốc, Irra, Canada ,Anh,Ngoại giao Ma rốc,Marốc quốc gia,ngày 3/1",Marốc là quốc gia đầu tiên thông báo sẽ cấm nhập cảnh với các du khách đến từ Trung Quốc bất kể quốc tịch.
