Scene number,Start,End,Keywords,Description
290,00:44:27.360,00:44:36.240,"Chính phủ Brazil,đô la Mỹ,suy yếu khả năng,nợ công,nghệ sĩ bỏ phiếu,Hạ viện Mỹ,Bai Đừn,đảng viên Bảo thổ,gói ngân sách chính phủ,lực lượng chức năng,Mỹ,Chủ tịch mckafi,kinh tế toàn cầu,Tổng thống Rô",Cảm ơn nhãn hàng Quýt và NutiFood đã đồng hành cùng chương trình.
291,00:44:36.240,00:44:42.520,"Chính phủ Brazil,đô la Mỹ,suy yếu khả năng,nợ công,nghệ sĩ bỏ phiếu,Hạ viện Mỹ,Bai Đừn,đảng viên Bảo thổ,gói ngân sách chính phủ,lực lượng chức năng,Mỹ,Chủ tịch mckafi,kinh tế toàn cầu,Tổng thống Rô",Kính chào tạm biệt và hẹn gặp lại.
292,00:44:42.520,00:44:47.000,"Chính phủ Brazil,đô la Mỹ,suy yếu khả năng,nợ công,nghệ sĩ bỏ phiếu,Hạ viện Mỹ,Bai Đừn,đảng viên Bảo thổ,gói ngân sách chính phủ,lực lượng chức năng,Mỹ,Chủ tịch mckafi,kinh tế toàn cầu,Tổng thống Rô","tôi bảo vệ võng mạc và thủy tinh thể, tăng cường thị lực, giảm m bỏi mắt"
293,00:44:47.000,00:44:56.000,"Chính phủ Brazil,đô la Mỹ,suy yếu khả năng,nợ công,nghệ sĩ bỏ phiếu,Hạ viện Mỹ,Bai Đừn,đảng viên Bảo thổ,gói ngân sách chính phủ,lực lượng chức năng,Mỹ,Chủ tịch mckafi,kinh tế toàn cầu,Tổng thống Rô",i
294,00:44:56.000,00:45:00.240,"Chính phủ Brazil,đô la Mỹ,suy yếu khả năng,nợ công,nghệ sĩ bỏ phiếu,Hạ viện Mỹ,Bai Đừn,đảng viên Bảo thổ,gói ngân sách chính phủ,lực lượng chức năng,Mỹ,Chủ tịch mckafi,kinh tế toàn cầu,Tổng thống Rô","kính chào quý vị, kính mời quý vị theo dõi chương trình Thế giới 24h của Đài truyền hình thành phố Hồ Chí Minh."
295,00:45:00.240,00:45:06.600,"Chính phủ Brazil,đô la Mỹ,suy yếu khả năng,nợ công,nghệ sĩ bỏ phiếu,Hạ viện Mỹ,Bai Đừn,đảng viên Bảo thổ,gói ngân sách chính phủ,lực lượng chức năng,Mỹ,Chủ tịch mckafi,kinh tế toàn cầu,Tổng thống Rô",Chương trình hôm nay sẽ có những nội dung đáng chú ý sau đây:
296,00:45:06.600,00:45:12.960,"Chính phủ Brazil,đô la Mỹ,suy yếu khả năng,nợ công,nghệ sĩ bỏ phiếu,Hạ viện Mỹ,Bai Đừn,đảng viên Bảo thổ,gói ngân sách chính phủ,lực lượng chức năng,Mỹ,Chủ tịch mckafi,kinh tế toàn cầu,Tổng thống Rô",chính phủ Brazil đã hoạt động lại bình thường sau khi các lán trại bị dẹp bỏ
297,00:45:12.960,00:45:19.160,"Chính phủ Brazil,đô la Mỹ,suy yếu khả năng,nợ công,nghệ sĩ bỏ phiếu,Hạ viện Mỹ,Bai Đừn,đảng viên Bảo thổ,gói ngân sách chính phủ,lực lượng chức năng,Mỹ,Chủ tịch mckafi,kinh tế toàn cầu,Tổng thống Rô",Trung Quốc thông báo ngừng việc cấp thị thực ngắn hạn cho du khách Hàn Quốc
298,00:45:19.160,00:45:34.320,"cơ quan nhà nước,doanh trại quân đội,Phụ Tổng thống,Tư pháp Brasil Bi ô đi ô,quan chức Quốc hội,Tổng thống Vlad Vladashiv","kính thưa quý vị, ngày 9/1, hả dạ, Mỹ đã bỏ phiếu thông qua các quy tắc nội bộ cho phép những người theo đường lối cứng rắn có thêm đồng 7 để hạn chế quyền lực của Chủ tịch Hạ viện mới đắc cử Kevin Makethia, bộ quy tắc được thông qua với 220 phiếu thuận và 213 phiếu chống."
299,00:45:34.320,00:45:42.920,"doanh trại quân đội,Phụ Tổng thống,Tư pháp Brasil Bi ô đi ô,quan chức Quốc hội,cơ quan nhà nước,Tổng thống Vlad Vladashiv",Hầu hết phiếu chống là từ các nghệ sĩ đảng Dân chủ.
300,00:45:42.920,00:45:50.000,"doanh trại quân đội,Phụ Tổng thống,Tư pháp Brasil Bi ô đi ô,quan chức Quốc hội,cơ quan nhà nước,Tổng thống Vlad Vladashiv","bộ quy tắc này, sự chi phối các hoạt động của Hạ viện Mỹ trong hai năm tới và được giới quan sát đánh giá là phép thử ban đầu về khả năng của tân Chủ tịch mckafi trong việc duy trì đoàn kết nội bộ đảng Cộng hòa."
301,00:45:50.000,00:45:54.200,"doanh trại quân đội,Phụ Tổng thống,Tư pháp Brasil Bi ô đi ô,quan chức Quốc hội,cơ quan nhà nước,Tổng thống Vlad Vladashiv","Trong số những quy tắc mới, có điều khoản cho phép chỉ một nghệ sĩ bỏ phiếu kiến nghị bãi nhiệm Chủ tịch Hạ viện."
302,00:45:54.200,00:45:58.720,"doanh trại quân đội,Phụ Tổng thống,Tư pháp Brasil Bi ô đi ô,quan chức Quốc hội,cơ quan nhà nước,Tổng thống Vlad Vladashiv","Trước đây, còn có ít nhất 5 nghệ sĩ đề xuất thì đơn kiến nghị mới được xem xét."
303,00:45:58.720,00:46:02.880,"doanh trại quân đội,Phụ Tổng thống,Tư pháp Brasil Bi ô đi ô,quan chức Quốc hội,cơ quan nhà nước,Tổng thống Vlad Vladashiv","Những thay đổi khác sẽ đặt ra hạn chế mới đối với chi tiêu liên bang, có khả năng làm suy yếu khả năng của ông mckafi trong việc đàm phán các gói ngân sách chính phủ với Tổng thống Rô Bai Đừn, Tân Chủ tịch Hạ viện, cũng đang đối mặt với một thách thức lớn khác, đó là hạn chế chi tiêu liên bang, các đảng viên Bảo thổ đã yêu cầu ông mckatt cam kết thực hiện các hạn chế tài chính."
304,00:46:02.880,00:46:11.560," Putin,Đô đốc Cót sờ cót,Otalia,Nga ,Nga,vũ khí siêu thanh,Pháp ,Bộ Quốc phòng Nga,Palestine ,Trung Quốc,Đô đốc Gô sờ cốt,Bộ trưởng Quốc phòng,Hải quân Nga,hôm nay 10/1,tên lửa hành trình siêu thanh C,Putin, Triều Tiên,Biển Na quy,thủy thủ đoàn,lửa J, Đức,vũ khí sư,loạt quốc gia,Hàn Quốc ,Palimir Putin,Trung, Mỹ","Các nhà lập pháp phải đối mặt với các nhiệm vụ quan trọng, bao gồm giải quyết vấn đề liên quan đến trần nợ công 31.400 tỷ đô la Mỹ mà Quốc hội đã thông qua vào cuối năm 2021."
305,00:46:11.560,00:46:28.960," Putin,Nga ,Bộ Quốc phòng Nga,Palestine ,Bộ trưởng Quốc phòng,hôm nay 10/1, Triều Tiên,Biển Na quy,thủy thủ đoàn,lửa J, Đức,vũ khí sư,Hàn Quốc ,Đô đốc Cót sờ cót,Otalia,Nga,vũ khí siêu thanh,Pháp ,Trung Quốc,Đô đốc Gô sờ cốt,Hải quân Nga,tên lửa hành trình siêu thanh C,Putin,loạt quốc gia,Palimir Putin,Trung, Mỹ","Hồi tháng 10/2022, nợ công của Mỹ đã vượt qua mốc 31.000 tỷ đô la, gần chạm mức trần."
306,00:46:28.960,00:46:33.280," Putin,Nga ,Bộ Quốc phòng Nga,Palestine ,Bộ trưởng Quốc phòng,hôm nay 10/1, Triều Tiên,Biển Na quy,thủy thủ đoàn,lửa J, Đức,vũ khí sư,Hàn Quốc ,Đô đốc Cót sờ cót,Otalia,Nga,vũ khí siêu thanh,Pháp ,Trung Quốc,Đô đốc Gô sờ cốt,Hải quân Nga,tên lửa hành trình siêu thanh C,Putin,loạt quốc gia,Palimir Putin,Trung, Mỹ","Nếu Mỹ không giải quyết được vấn đề này hoặc để vấn đề rơi vào bế tắc lâu dài, nền kinh tế toàn cầu sẽ bị tác động mạnh."
307,00:46:33.280,00:46:37.560," Putin,Nga ,Bộ Quốc phòng Nga,Palestine ,Bộ trưởng Quốc phòng,hôm nay 10/1, Triều Tiên,Biển Na quy,thủy thủ đoàn,lửa J, Đức,vũ khí sư,Hàn Quốc ,Đô đốc Cót sờ cót,Otalia,Nga,vũ khí siêu thanh,Pháp ,Trung Quốc,Đô đốc Gô sờ cốt,Hải quân Nga,tên lửa hành trình siêu thanh C,Putin,loạt quốc gia,Palimir Putin,Trung, Mỹ","Ngày 9/1, Chính phủ Brazil cho biết các cơ quan quyền lực cao nhất của nước này đã hoạt động trở lại bình thường sau khi lực lượng chức năng và bỏ toàn bộ các lán trại mà những đối tượng cực đoan dẫn lên."
308,00:46:37.560,00:46:43.600," Putin,Nga ,Bộ Quốc phòng Nga,Palestine ,Bộ trưởng Quốc phòng,hôm nay 10/1, Triều Tiên,Biển Na quy,thủy thủ đoàn,lửa J, Đức,vũ khí sư,Hàn Quốc ,Đô đốc Cót sờ cót,Otalia,Nga,vũ khí siêu thanh,Pháp ,Trung Quốc,Đô đốc Gô sờ cốt,Hải quân Nga,tên lửa hành trình siêu thanh C,Putin,loạt quốc gia,Palimir Putin,Trung, Mỹ","Bộ trưởng Tư pháp Brasil Bi ô đi ô cho biết, mặc dù những dấu vết của cuộc bạo loạn vẫn còn hiện hữu tại tòa nhà của cơ quan công quyền, nhưng Tổng thống Vlad Vladashiv đã quay trở lại làm việc bình thường tại Phụ Tổng thống và tổ chức cuộc họp với quan chức Quốc hội và Tòa án Tối cao cũng như các tư lệnh quân đội."
309,00:46:43.600,00:46:48.160," Putin,Nga ,Bộ Quốc phòng Nga,Palestine ,Bộ trưởng Quốc phòng,hôm nay 10/1, Triều Tiên,Biển Na quy,thủy thủ đoàn,lửa J, Đức,vũ khí sư,Hàn Quốc ,Đô đốc Cót sờ cót,Otalia,Nga,vũ khí siêu thanh,Pháp ,Trung Quốc,Đô đốc Gô sờ cốt,Hải quân Nga,tên lửa hành trình siêu thanh C,Putin,loạt quốc gia,Palimir Putin,Trung, Mỹ",Hoạt động của các cơ quan nhà nước cũng đã được khôi phục lại sau khi các lán trại mà người biểu tình dựng lên trước cổng các doanh trại quân đội đã bị dỡ bỏ.
310,00:46:48.160,00:46:54.360," Putin,Nga ,Bộ Quốc phòng Nga,Palestine ,Bộ trưởng Quốc phòng,hôm nay 10/1, Triều Tiên,Biển Na quy,thủy thủ đoàn,lửa J, Đức,vũ khí sư,Hàn Quốc ,Đô đốc Cót sờ cót,Otalia,Nga,vũ khí siêu thanh,Pháp ,Trung Quốc,Đô đốc Gô sờ cốt,Hải quân Nga,tên lửa hành trình siêu thanh C,Putin,loạt quốc gia,Palimir Putin,Trung, Mỹ",Cơ quan chức năng cũng đã bắt giữ khoảng 1500 đối tượng có liên quan tới vụ bạo loạn vừa qua và vô hiệu quả ý định của các nhóm cực đoan khác có ý định gây bạo loạn tương tự tại một số bang trên cả nước.
311,00:46:54.360,00:46:59.640," Putin,Nga ,Bộ Quốc phòng Nga,Palestine ,Bộ trưởng Quốc phòng,hôm nay 10/1, Triều Tiên,Biển Na quy,thủy thủ đoàn,lửa J, Đức,vũ khí sư,Hàn Quốc ,Đô đốc Cót sờ cót,Otalia,Nga,vũ khí siêu thanh,Pháp ,Trung Quốc,Đô đốc Gô sờ cốt,Hải quân Nga,tên lửa hành trình siêu thanh C,Putin,loạt quốc gia,Palimir Putin,Trung, Mỹ","tàu khu trục Đô đốc Gô sờ cốt của Hải quân Nga, tàu chiến đầu tiên mang tên lửa hành trình siêu thanh C con đã tiến hành tập trận ở Biển Na quy, Thông tin vừa được Bộ Quốc phòng Nga cho biết vào hôm nay 10/1, Bộ Quốc phòng Nga cho biết, thủy thủ đoàn của tàu khu trục Đô đốc cót cấp đang tiến hành cuộc tập trận phòng không."
312,00:46:59.640,00:47:06.160," Putin,Nga ,Bộ Quốc phòng Nga,Palestine ,Bộ trưởng Quốc phòng,hôm nay 10/1, Triều Tiên,Biển Na quy,thủy thủ đoàn,lửa J, Đức,vũ khí sư,Hàn Quốc ,Đô đốc Cót sờ cót,Otalia,Nga,vũ khí siêu thanh,Pháp ,Trung Quốc,Đô đốc Gô sờ cốt,Hải quân Nga,tên lửa hành trình siêu thanh C,Putin,loạt quốc gia,Palimir Putin,Trung, Mỹ","tàu khu trục Đô đốc Gô sờ cốt của Hải quân Nga, tàu chiến đầu tiên mang tên lửa hành trình siêu thanh C con đã tiến hành tập trận ở Biển Na quy, Thông tin vừa được Bộ Quốc phòng Nga cho biết vào hôm nay 10/1, Bộ Quốc phòng Nga cho biết, thủy thủ đoàn của tàu khu trục Đô đốc cót cấp đang tiến hành cuộc tập trận phòng không."
313,00:47:06.160,00:47:10.320," Putin,Nga ,Bộ Quốc phòng Nga,Palestine ,Bộ trưởng Quốc phòng,hôm nay 10/1, Triều Tiên,Biển Na quy,thủy thủ đoàn,lửa J, Đức,vũ khí sư,Hàn Quốc ,Đô đốc Cót sờ cót,Otalia,Nga,vũ khí siêu thanh,Pháp ,Trung Quốc,Đô đốc Gô sờ cốt,Hải quân Nga,tên lửa hành trình siêu thanh C,Putin,loạt quốc gia,Palimir Putin,Trung, Mỹ","tàu khu trục Đô đốc Gô sờ cốt của Hải quân Nga, tàu chiến đầu tiên mang tên lửa hành trình siêu thanh C con đã tiến hành tập trận ở Biển Na quy, Thông tin vừa được Bộ Quốc phòng Nga cho biết vào hôm nay 10/1, Bộ Quốc phòng Nga cho biết, thủy thủ đoàn của tàu khu trục Đô đốc cót cấp đang tiến hành cuộc tập trận phòng không."
314,00:47:10.320,00:47:15.320," Putin,Nga ,Bộ Quốc phòng Nga,Palestine ,Bộ trưởng Quốc phòng,hôm nay 10/1, Triều Tiên,Biển Na quy,thủy thủ đoàn,lửa J, Đức,vũ khí sư,Hàn Quốc ,Đô đốc Cót sờ cót,Otalia,Nga,vũ khí siêu thanh,Pháp ,Trung Quốc,Đô đốc Gô sờ cốt,Hải quân Nga,tên lửa hành trình siêu thanh C,Putin,loạt quốc gia,Palimir Putin,Trung, Mỹ","tàu khu trục Đô đốc Gô sờ cốt của Hải quân Nga, tàu chiến đầu tiên mang tên lửa hành trình siêu thanh C con đã tiến hành tập trận ở Biển Na quy, Thông tin vừa được Bộ Quốc phòng Nga cho biết vào hôm nay 10/1, Bộ Quốc phòng Nga cho biết, thủy thủ đoàn của tàu khu trục Đô đốc cót cấp đang tiến hành cuộc tập trận phòng không."
315,00:47:15.320,00:47:20.920,"Ha Chi,sản phẩm nông nghiệp,Nga,ngày 17/11,Thổ Nhĩ Kỳ,Thỏa thuận ban đầu,Covid,Tổng Thư ký Liên Hiệp Quốc Sờ te Phan Ni Tơ rít nhấn mạnh thỏa thuận xuất khẩu,Liên Hiệp Quốc,đại dịch Covid,Biển Đen,hồi tháng 7/2022,cuộc xung đột Ukraine,Start-up,Istanbul giải quyết cung cấp lương thực,A si bít,năm 2020,Á,lệnh trừng phạt,năm 2019","Theo Tổng thống Palimir Putin, tên lửa J còn là một vũ khí độc đáo mà không quốc gia nào sở hữu bất kỳ vũ khí nào có thể so sánh được."
316,00:47:20.920,00:47:25.280,"ngày 17/11,Covid,Biển Đen,hồi tháng 7/2022,Istanbul giải quyết cung cấp lương thực,A si bít,năm 2019,Ha Chi,sản phẩm nông nghiệp,Nga,Thổ Nhĩ Kỳ,Thỏa thuận ban đầu,Tổng Thư ký Liên Hiệp Quốc Sờ te Phan Ni Tơ rít nhấn mạnh thỏa thuận xuất khẩu,Liên Hiệp Quốc,đại dịch Covid,cuộc xung đột Ukraine,Start-up,năm 2020,Á,lệnh trừng phạt","Trung trước Tổng thống Palestine, Putin đã điều động khinh hạm Đô đốc Cót sờ cót tới Đại Tây Dương."
317,00:47:25.280,00:47:31.200,"ngày 17/11,Covid,Biển Đen,hồi tháng 7/2022,Istanbul giải quyết cung cấp lương thực,A si bít,năm 2019,Ha Chi,sản phẩm nông nghiệp,Nga,Thổ Nhĩ Kỳ,Thỏa thuận ban đầu,Tổng Thư ký Liên Hiệp Quốc Sờ te Phan Ni Tơ rít nhấn mạnh thỏa thuận xuất khẩu,Liên Hiệp Quốc,đại dịch Covid,cuộc xung đột Ukraine,Start-up,năm 2020,Á,lệnh trừng phạt","Trong một cuộc họp video với Bộ trưởng Quốc phòng và chỉ huy tàu, ông Putin nói rằng chắc chắn tên lửa siêu thanh gì con sẽ có thể bảo vệ nước Nga khỏi mọi mối đe dọa từ bên ngoài."
318,00:47:31.200,00:47:37.400,"ngày 17/11,Covid,Biển Đen,hồi tháng 7/2022,Istanbul giải quyết cung cấp lương thực,A si bít,năm 2019,Ha Chi,sản phẩm nông nghiệp,Nga,Thổ Nhĩ Kỳ,Thỏa thuận ban đầu,Tổng Thư ký Liên Hiệp Quốc Sờ te Phan Ni Tơ rít nhấn mạnh thỏa thuận xuất khẩu,Liên Hiệp Quốc,đại dịch Covid,cuộc xung đột Ukraine,Start-up,năm 2020,Á,lệnh trừng phạt","Mục tiêu của vũ khí siêu thanh khó tính toán hơn nhiều so với tên lửa đạn đạo xuyên lục địa, do khả năng cơ động của chúng, ngoài Nga, Mỹ và Trung Quốc, một loạt quốc gia khác cũng đang phát triển vũ khí sư thành như Otalia, Pháp, Đức, Hàn Quốc, Triều Tiên và Nhật Bản."
319,00:47:37.400,00:47:45.480,"ngày 17/11,Covid,Biển Đen,hồi tháng 7/2022,Istanbul giải quyết cung cấp lương thực,A si bít,năm 2019,Ha Chi,sản phẩm nông nghiệp,Nga,Thổ Nhĩ Kỳ,Thỏa thuận ban đầu,Tổng Thư ký Liên Hiệp Quốc Sờ te Phan Ni Tơ rít nhấn mạnh thỏa thuận xuất khẩu,Liên Hiệp Quốc,đại dịch Covid,cuộc xung đột Ukraine,Start-up,năm 2020,Á,lệnh trừng phạt","hôm qua, Liên Hiệp Quốc cho biết vẫn tiếp tục nỗ lực dỡ bỏ các rào cản và trở ngại đối với việc xuất khẩu lương thực và phân bón của Nga ra thị trường thế giới."
320,00:47:45.480,00:47:51.840,"ngày 17/11,Covid,Biển Đen,hồi tháng 7/2022,Istanbul giải quyết cung cấp lương thực,A si bít,năm 2019,Ha Chi,sản phẩm nông nghiệp,Nga,Thổ Nhĩ Kỳ,Thỏa thuận ban đầu,Tổng Thư ký Liên Hiệp Quốc Sờ te Phan Ni Tơ rít nhấn mạnh thỏa thuận xuất khẩu,Liên Hiệp Quốc,đại dịch Covid,cuộc xung đột Ukraine,Start-up,năm 2020,Á,lệnh trừng phạt","hôm qua, Liên Hiệp Quốc cho biết vẫn tiếp tục nỗ lực dỡ bỏ các rào cản và trở ngại đối với việc xuất khẩu lương thực và phân bón của Nga ra thị trường thế giới."
321,00:47:51.840,00:47:59.960,"ngày 17/11,Covid,Biển Đen,hồi tháng 7/2022,Istanbul giải quyết cung cấp lương thực,A si bít,năm 2019,Ha Chi,sản phẩm nông nghiệp,Nga,Thổ Nhĩ Kỳ,Thỏa thuận ban đầu,Tổng Thư ký Liên Hiệp Quốc Sờ te Phan Ni Tơ rít nhấn mạnh thỏa thuận xuất khẩu,Liên Hiệp Quốc,đại dịch Covid,cuộc xung đột Ukraine,Start-up,năm 2020,Á,lệnh trừng phạt","hôm qua, Liên Hiệp Quốc cho biết vẫn tiếp tục nỗ lực dỡ bỏ các rào cản và trở ngại đối với việc xuất khẩu lương thực và phân bón của Nga ra thị trường thế giới."
322,00:47:59.960,00:48:05.200,"ngày 17/11,Covid,Biển Đen,hồi tháng 7/2022,Istanbul giải quyết cung cấp lương thực,A si bít,năm 2019,Ha Chi,sản phẩm nông nghiệp,Nga,Thổ Nhĩ Kỳ,Thỏa thuận ban đầu,Tổng Thư ký Liên Hiệp Quốc Sờ te Phan Ni Tơ rít nhấn mạnh thỏa thuận xuất khẩu,Liên Hiệp Quốc,đại dịch Covid,cuộc xung đột Ukraine,Start-up,năm 2020,Á,lệnh trừng phạt","hôm qua, Liên Hiệp Quốc cho biết vẫn tiếp tục nỗ lực dỡ bỏ các rào cản và trở ngại đối với việc xuất khẩu lương thực và phân bón của Nga ra thị trường thế giới."
323,00:48:05.200,00:48:11.160,"ngày 17/11,Covid,Biển Đen,hồi tháng 7/2022,Istanbul giải quyết cung cấp lương thực,A si bít,năm 2019,Ha Chi,sản phẩm nông nghiệp,Nga,Thổ Nhĩ Kỳ,Thỏa thuận ban đầu,Tổng Thư ký Liên Hiệp Quốc Sờ te Phan Ni Tơ rít nhấn mạnh thỏa thuận xuất khẩu,Liên Hiệp Quốc,đại dịch Covid,cuộc xung đột Ukraine,Start-up,năm 2020,Á,lệnh trừng phạt","hôm qua, Liên Hiệp Quốc cho biết vẫn tiếp tục nỗ lực dỡ bỏ các rào cản và trở ngại đối với việc xuất khẩu lương thực và phân bón của Nga ra thị trường thế giới."
324,00:48:11.160,00:48:24.800,"ngày 17/11,Covid,Biển Đen,hồi tháng 7/2022,Istanbul giải quyết cung cấp lương thực,A si bít,năm 2019,Ha Chi,sản phẩm nông nghiệp,Nga,Thổ Nhĩ Kỳ,Thỏa thuận ban đầu,Tổng Thư ký Liên Hiệp Quốc Sờ te Phan Ni Tơ rít nhấn mạnh thỏa thuận xuất khẩu,Liên Hiệp Quốc,đại dịch Covid,cuộc xung đột Ukraine,Start-up,năm 2020,Á,lệnh trừng phạt","hôm qua, Liên Hiệp Quốc cho biết vẫn tiếp tục nỗ lực dỡ bỏ các rào cản và trở ngại đối với việc xuất khẩu lương thực và phân bón của Nga ra thị trường thế giới."
325,00:48:24.800,00:48:37.360,"ngày 17/11,Covid,Biển Đen,hồi tháng 7/2022,Istanbul giải quyết cung cấp lương thực,A si bít,năm 2019,Ha Chi,sản phẩm nông nghiệp,Nga,Thổ Nhĩ Kỳ,Thỏa thuận ban đầu,Tổng Thư ký Liên Hiệp Quốc Sờ te Phan Ni Tơ rít nhấn mạnh thỏa thuận xuất khẩu,Liên Hiệp Quốc,đại dịch Covid,cuộc xung đột Ukraine,Start-up,năm 2020,Á,lệnh trừng phạt","hôm qua, Liên Hiệp Quốc cho biết vẫn tiếp tục nỗ lực dỡ bỏ các rào cản và trở ngại đối với việc xuất khẩu lương thực và phân bón của Nga ra thị trường thế giới."
326,00:48:37.360,00:48:52.160,"ngày 17/11,Covid,Biển Đen,hồi tháng 7/2022,Istanbul giải quyết cung cấp lương thực,A si bít,năm 2019,Ha Chi,sản phẩm nông nghiệp,Nga,Thổ Nhĩ Kỳ,Thỏa thuận ban đầu,Tổng Thư ký Liên Hiệp Quốc Sờ te Phan Ni Tơ rít nhấn mạnh thỏa thuận xuất khẩu,Liên Hiệp Quốc,đại dịch Covid,cuộc xung đột Ukraine,Start-up,năm 2020,Á,lệnh trừng phạt","hôm qua, Liên Hiệp Quốc cho biết vẫn tiếp tục nỗ lực dỡ bỏ các rào cản và trở ngại đối với việc xuất khẩu lương thực và phân bón của Nga ra thị trường thế giới."
327,00:48:52.160,00:49:06.360,"ngày 17/11,Covid,Biển Đen,hồi tháng 7/2022,Istanbul giải quyết cung cấp lương thực,A si bít,năm 2019,Ha Chi,sản phẩm nông nghiệp,Nga,Thổ Nhĩ Kỳ,Thỏa thuận ban đầu,Tổng Thư ký Liên Hiệp Quốc Sờ te Phan Ni Tơ rít nhấn mạnh thỏa thuận xuất khẩu,Liên Hiệp Quốc,đại dịch Covid,cuộc xung đột Ukraine,Start-up,năm 2020,Á,lệnh trừng phạt","hôm qua, Liên Hiệp Quốc cho biết vẫn tiếp tục nỗ lực dỡ bỏ các rào cản và trở ngại đối với việc xuất khẩu lương thực và phân bón của Nga ra thị trường thế giới."
328,00:49:06.360,00:49:12.040,"ngày 17/11,Covid,Biển Đen,hồi tháng 7/2022,Istanbul giải quyết cung cấp lương thực,A si bít,năm 2019,Ha Chi,sản phẩm nông nghiệp,Nga,Thổ Nhĩ Kỳ,Thỏa thuận ban đầu,Tổng Thư ký Liên Hiệp Quốc Sờ te Phan Ni Tơ rít nhấn mạnh thỏa thuận xuất khẩu,Liên Hiệp Quốc,đại dịch Covid,cuộc xung đột Ukraine,Start-up,năm 2020,Á,lệnh trừng phạt","hôm qua, Liên Hiệp Quốc cho biết vẫn tiếp tục nỗ lực dỡ bỏ các rào cản và trở ngại đối với việc xuất khẩu lương thực và phân bón của Nga ra thị trường thế giới."
329,00:49:12.040,00:49:16.640,"ngày 17/11,Covid,Biển Đen,hồi tháng 7/2022,Istanbul giải quyết cung cấp lương thực,A si bít,năm 2019,Ha Chi,sản phẩm nông nghiệp,Nga,Thổ Nhĩ Kỳ,Thỏa thuận ban đầu,Tổng Thư ký Liên Hiệp Quốc Sờ te Phan Ni Tơ rít nhấn mạnh thỏa thuận xuất khẩu,Liên Hiệp Quốc,đại dịch Covid,cuộc xung đột Ukraine,Start-up,năm 2020,Á,lệnh trừng phạt","hôm qua, Liên Hiệp Quốc cho biết vẫn tiếp tục nỗ lực dỡ bỏ các rào cản và trở ngại đối với việc xuất khẩu lương thực và phân bón của Nga ra thị trường thế giới."
330,00:49:16.640,00:49:22.080,"ngày 17/11,Covid,Biển Đen,hồi tháng 7/2022,Istanbul giải quyết cung cấp lương thực,A si bít,năm 2019,Ha Chi,sản phẩm nông nghiệp,Nga,Thổ Nhĩ Kỳ,Thỏa thuận ban đầu,Tổng Thư ký Liên Hiệp Quốc Sờ te Phan Ni Tơ rít nhấn mạnh thỏa thuận xuất khẩu,Liên Hiệp Quốc,đại dịch Covid,cuộc xung đột Ukraine,Start-up,năm 2020,Á,lệnh trừng phạt","hôm qua, Liên Hiệp Quốc cho biết vẫn tiếp tục nỗ lực dỡ bỏ các rào cản và trở ngại đối với việc xuất khẩu lương thực và phân bón của Nga ra thị trường thế giới."
331,00:49:22.080,00:49:26.680,"ngày 17/11,Covid,Biển Đen,hồi tháng 7/2022,Istanbul giải quyết cung cấp lương thực,A si bít,năm 2019,Ha Chi,sản phẩm nông nghiệp,Nga,Thổ Nhĩ Kỳ,Thỏa thuận ban đầu,Tổng Thư ký Liên Hiệp Quốc Sờ te Phan Ni Tơ rít nhấn mạnh thỏa thuận xuất khẩu,Liên Hiệp Quốc,đại dịch Covid,cuộc xung đột Ukraine,Start-up,năm 2020,Á,lệnh trừng phạt","hôm qua, Liên Hiệp Quốc cho biết vẫn tiếp tục nỗ lực dỡ bỏ các rào cản và trở ngại đối với việc xuất khẩu lương thực và phân bón của Nga ra thị trường thế giới."
332,00:49:26.680,00:49:40.240,"Trung Quốc hôm nay thông báo ngừng thị thực ngắn hạn,Trung Quốc Cán bộ Ngoại giao Trung Quốc,ngày 2/1,bằng chứng khoa học,Trung Quốc,hạn chế nhập cảnh,Trung Quốc dựa,Bắc Kinh,bối cảnh Trung Quốc chấm dứt chính sách Di rô vích,Hàn Quốc hủy bỏ,Sun,Ngoại giao Hàn Quốc Liên Xô Súc,Trung Quốc xét nghiệm bishia,quốc gia áp đặt,kênh ngoại giao,Hàn Quốc",Cơ quan này nhấn mạnh điều này không vi phạm lệnh trừng phạt liên quan tới cuộc xung đột Ukraine và cần được thúc đẩy để bình ổn giá lương thực toàn cầu.
333,00:49:40.240,00:49:46.680,"Bắc Kinh,bối cảnh Trung Quốc chấm dứt chính sách Di rô vích,Trung Quốc hôm nay thông báo ngừng thị thực ngắn hạn,Hàn Quốc hủy bỏ,Trung Quốc Cán bộ Ngoại giao Trung Quốc,ngày 2/1,Ngoại giao Hàn Quốc Liên Xô Súc,Sun,Trung Quốc xét nghiệm bishia,Trung Quốc,bằng chứng khoa học,hạn chế nhập cảnh,Trung Quốc dựa,quốc gia áp đặt,kênh ngoại giao,Hàn Quốc",Người phát ngôn của Tổng Thư ký Liên Hiệp Quốc Sờ te Phan Ni Tơ rít nhấn mạnh thỏa thuận về xuất khẩu qua hành lang nhân đạo trên Biển Đen đã giúp giảm giá lương thực toàn cầu.
