Scene number,Start,End,Keywords,Description
254,00:38:21.440,00:38:33.880,"Tổng thống Biden nêu,tình hình an ninh,luật pháp quốc tế,Liên đoàn Arab,Đại sứ quán Mỹ đăng tải tuyên bố,Mamut Abat,Nhà Trắng,vấn đề Palestine,Isha,Du di len,Tổng Thư ký Liên Hiệp Quốc Antonio Gu te,lãnh thổ Palestine chiếm đóng,Netanyahu,Palestine,Thủ tướng X ren Benjamin Netanyahu phản đối,Nghị quyết Liên Hiệp Quốc Quốc Dương STARTLA,Liên minh châu Âu EU,xung đột Irra Palestine,ngày 29/11/2022,Núi Đền,Liên Hiệp Quốc thúc đẩy hòa bình,IRREN tôn trọng giải pháp,Tổng thống Mỹ Zobind","từ Nhà Trắng, Tổng thống Mỹ Zobind cho biết ông sẽ làm việc với Thủ tướng X ren Benjamin Netanyahu phản đối các chính sách gây nguy hiểm cho giải pháp hai nhà nước trong xung đột Irra Palestine, trang Goét chính thức của Đại sứ quán Mỹ đăng tải tuyên bố của Tổng thống Biden nêu rõ sẽ tiếp tục ủng hộ giải pháp hai nhà nước và phản đối các chính sách gây nguy hiểm cho khả năng tồn tại của giải pháp này hoặc mâu thuẫn với các lợi ích và giá trị chung của Mỹ."
255,00:38:33.880,00:38:39.080,"Tổng thống Biden nêu,tình hình an ninh,luật pháp quốc tế,Liên đoàn Arab,Đại sứ quán Mỹ đăng tải tuyên bố,Mamut Abat,Nhà Trắng,vấn đề Palestine,Isha,Du di len,Tổng Thư ký Liên Hiệp Quốc Antonio Gu te,lãnh thổ Palestine chiếm đóng,Netanyahu,Palestine,Thủ tướng X ren Benjamin Netanyahu phản đối,Nghị quyết Liên Hiệp Quốc Quốc Dương STARTLA,Liên minh châu Âu EU,xung đột Irra Palestine,ngày 29/11/2022,Núi Đền,Liên Hiệp Quốc thúc đẩy hòa bình,IRREN tôn trọng giải pháp,Tổng thống Mỹ Zobind","từ Nhà Trắng, Tổng thống Mỹ Zobind cho biết ông sẽ làm việc với Thủ tướng X ren Benjamin Netanyahu phản đối các chính sách gây nguy hiểm cho giải pháp hai nhà nước trong xung đột Irra Palestine, trang Goét chính thức của Đại sứ quán Mỹ đăng tải tuyên bố của Tổng thống Biden nêu rõ sẽ tiếp tục ủng hộ giải pháp hai nhà nước và phản đối các chính sách gây nguy hiểm cho khả năng tồn tại của giải pháp này hoặc mâu thuẫn với các lợi ích và giá trị chung của Mỹ."
256,00:38:39.080,00:39:10.120,quý vị,"Liên minh châu Âu EU cũng đã thông qua nghị quyết yêu cầu chính phủ mới của IRREN tôn trọng giải pháp hai nhà nước, Liên đoàn Arab, Tổ chức Các nước Hồi giáo Phong trào Không liên kết, đều nhấn mạnh sự cần thiết cải thiện tình hình an ninh tại các vùng lãnh thổ Palestine bị chiếm đóng, khôi phục tiến trình hòa bình và chấm dứt các hành động vi phạm Nghị quyết Liên Hiệp Quốc Quốc Dương STARTLA, đề nghị của Số 3D, quốc gia giữ vai trò quản lý dân sự đối với khu vực Núi Đền, cảnh báo chính phủ mới của Isha không nên vượt quá giới hạn đỏ liên quan đến các địa điểm linh thiêng ở cho Du di len, trong thông điệp ra ngày 29/11/2022, Tổng Thư ký Liên Hiệp Quốc Antonio Gu te rét cũng khẳng định lại giải pháp hai nhà nước trong vấn đề Palestine cũng như lập trường của Liên Hiệp Quốc là thúc đẩy hòa bình, chấm dứt sự chiếm đóng, xung đột Iran."
257,00:39:10.120,00:39:15.120,Alibabad thân hành đồng hành,Palestine từ lâu luôn là tâm điểm chú ý của cộng đồng quốc tế.
258,00:39:15.120,00:39:20.120,"Mỹ, Alibaba,phong độ bền lâu ","Tổng thống Mamut Abat từng khẳng định và Lê xin sẵn sàng tham gia mọi nỗ lực, sáng kiến hòa bình phù hợp với luật pháp quốc tế để đạt được hòa bình, an ninh và ổn định cho tất cả các bên trong khu vực."
259,00:39:20.120,00:39:24.400,"Mỹ, Alibaba,phong độ bền lâu ",Nếu chính quyền của ông Netanyahu không xử lý khéo léo vấn đề này thì em có thể sẽ làm mất lòng các đối tác lớn và đào thêm hốt sông ngăn cách với các nước.
260,00:39:24.400,00:39:28.680,"Mỹ, Alibaba,phong độ bền lâu ",thế giới hơn 4007 Tuần này xin được khép lại tại đây.
261,00:39:28.680,00:39:34.120,"chương trình Thế giới,kính chào quý vị",Cảm ơn quý vị đã quan tâm theo dõi.
262,00:39:34.120,00:39:39.120, ,Xin kính chào tạm biệt và hẹn gặp lại.
263,00:39:39.120,00:39:45.640, ,Alibabad thân hành đồng hành cùng chương trình
264,00:39:45.640,00:39:49.840, ,"A li pát mới này mạnh hơn, hỗ trợ đến nhanh quá trình sản sinh tái xuất trong nội sinh, tăng cường sinh lực, nam giới, A li Pát mới sinh lực sung mãn, phong độ bền lâu, Alibaba với từ Mỹ này đã có thể lớn 60 viên, tiết kiệm hơn một trăm ngàn đồng."
265,00:39:49.840,00:39:54.400, ,kính chào quý vị đến với chương trình Thế giới 24h ngày 8/1/2023 với các thông tin đáng chú ý sau đây.
266,00:39:54.400,00:40:00.120, ,kính chào quý vị đến với chương trình Thế giới 24h ngày 8/1/2023 với các thông tin đáng chú ý sau đây.
267,00:40:00.120,00:40:13.880,cây Na,Nga Vụ cây Na vẫn pháo kích qua lại bất chấp lệnh ngừng bắn đơn phương do Nga đưa ra.
268,00:40:13.880,00:40:18.520,cây Na,Nga Vụ cây Na vẫn pháo kích qua lại bất chấp lệnh ngừng bắn đơn phương do Nga đưa ra.
269,00:40:18.520,00:40:26.120,"chuyến thăm Caracas,UAN,ngoại giao Venezuela Colombia","UAN, hệ ngoại giao Venezuela Colombia được cải thiện thể hiện qua chuyến thăm Caracas của Tổng thống Interpol Petro."
270,00:40:26.120,00:40:30.280,"Séc bi a,hàng thế kỷ,bên ngoài Nhà thờ Thánh Xa pa,Bộ Quốc phòng Nga,Venezuela,địa điểm di sản thế giới của UNESCO,truyền thống đám rước,Nhà thờ Đức Mẹ,lễ ban đêm,thủ đô Tae bi li si,Son,Tổng thống Vladimir Putin,Tổng thống Petro,Về Trời,Bắc Musk,tin Reuters xác nhận,đường phố Bắc Musk,Colombia Coutevo Petro,tiếng Ukraine,ngày 7/1,Libya, Ukraine,Xétia,nước Nga,ngày Giáng sinh,Du li,Tổng thống Ukraine Vol Vladimir Re len Sờ ki,tín đồ Chính thống giáo,thủ đô Ca cát,Tổng thống Putin kéo dài,phía Ukraine ta khi Nga,Moskva,Ukraine,dịp Giáng sinh,U cai na,Đài truyền hình quốc gia Nga,Tu viện Các Hang Động,Kiev ,tiếng pháo,chuyến thăm thứ hai,quân đội Nga bắn,quý vị,R,Maduro,thủ đô Vi ô cờ,Nga ,P Tesla,đường phố thánh lễ Giáng sinh,lãnh thổ Doct,vùng Donbass,Bác Bush,Nga",c chấm dứt chính sách cách ly với người nhập cảnh từ ngày hôm nay
271,00:40:30.280,00:40:35.480, ,c chấm dứt chính sách cách ly với người nhập cảnh từ ngày hôm nay
272,00:40:35.480,00:40:54.320,"Séc bi a,hàng thế kỷ,bên ngoài Nhà thờ Thánh Xa pa,Bộ Quốc phòng Nga,Venezuela,địa điểm di sản thế giới của UNESCO,truyền thống đám rước,Nhà thờ Đức Mẹ,lễ ban đêm,thủ đô Tae bi li si,Son,Tổng thống Vladimir Putin,Tổng thống Petro,Về Trời,Bắc Musk,tin Reuters xác nhận,đường phố Bắc Musk,Colombia Coutevo Petro,tiếng Ukraine,ngày 7/1,Libya, Ukraine,Xétia,nước Nga,ngày Giáng sinh,Du li,Tổng thống Ukraine Vol Vladimir Re len Sờ ki,tín đồ Chính thống giáo,thủ đô Ca cát,Tổng thống Putin kéo dài,phía Ukraine ta khi Nga,Moskva,Ukraine,dịp Giáng sinh,U cai na,Đài truyền hình quốc gia Nga,Tu viện Các Hang Động,Kiev ,tiếng pháo,chuyến thăm thứ hai,quân đội Nga bắn,quý vị,R,Maduro,thủ đô Vi ô cờ,Nga ,P Tesla,đường phố thánh lễ Giáng sinh,lãnh thổ Doct,vùng Donbass,Bác Bush,Nga","thưa quý vị, ngày hôm qua, Tổng thống Ukraine Vol Vladimir Re len Sờ ki cho biết Nga đã tấn công nhiều vị trí của U cai na trong thời gian tuyên bố ngừng bắn của Tổng thống Nga Vladimir Putin."
273,00:40:54.320,00:41:00.040,"Séc bi a,hàng thế kỷ,bên ngoài Nhà thờ Thánh Xa pa,Bộ Quốc phòng Nga,Venezuela,địa điểm di sản thế giới của UNESCO,truyền thống đám rước,Nhà thờ Đức Mẹ,lễ ban đêm,thủ đô Tae bi li si,Son,Tổng thống Vladimir Putin,Tổng thống Petro,Về Trời,Bắc Musk,tin Reuters xác nhận,đường phố Bắc Musk,Colombia Coutevo Petro,tiếng Ukraine,ngày 7/1,Libya, Ukraine,Xétia,nước Nga,ngày Giáng sinh,Du li,Tổng thống Ukraine Vol Vladimir Re len Sờ ki,tín đồ Chính thống giáo,thủ đô Ca cát,Tổng thống Putin kéo dài,phía Ukraine ta khi Nga,Moskva,Ukraine,dịp Giáng sinh,U cai na,Đài truyền hình quốc gia Nga,Tu viện Các Hang Động,Kiev ,tiếng pháo,chuyến thăm thứ hai,quân đội Nga bắn,quý vị,R,Maduro,thủ đô Vi ô cờ,Nga ,P Tesla,đường phố thánh lễ Giáng sinh,lãnh thổ Doct,vùng Donbass,Bác Bush,Nga","thưa quý vị, ngày hôm qua, Tổng thống Ukraine Vol Vladimir Re len Sờ ki cho biết Nga đã tấn công nhiều vị trí của U cai na trong thời gian tuyên bố ngừng bắn của Tổng thống Nga Vladimir Putin."
274,00:41:00.040,00:41:06.280,"Séc bi a,hàng thế kỷ,bên ngoài Nhà thờ Thánh Xa pa,Bộ Quốc phòng Nga,Venezuela,địa điểm di sản thế giới của UNESCO,truyền thống đám rước,Nhà thờ Đức Mẹ,lễ ban đêm,thủ đô Tae bi li si,Son,Tổng thống Vladimir Putin,Tổng thống Petro,Về Trời,Bắc Musk,tin Reuters xác nhận,đường phố Bắc Musk,Colombia Coutevo Petro,tiếng Ukraine,ngày 7/1,Libya, Ukraine,Xétia,nước Nga,ngày Giáng sinh,Du li,Tổng thống Ukraine Vol Vladimir Re len Sờ ki,tín đồ Chính thống giáo,thủ đô Ca cát,Tổng thống Putin kéo dài,phía Ukraine ta khi Nga,Moskva,Ukraine,dịp Giáng sinh,U cai na,Đài truyền hình quốc gia Nga,Tu viện Các Hang Động,Kiev ,tiếng pháo,chuyến thăm thứ hai,quân đội Nga bắn,quý vị,R,Maduro,thủ đô Vi ô cờ,Nga ,P Tesla,đường phố thánh lễ Giáng sinh,lãnh thổ Doct,vùng Donbass,Bác Bush,Nga","thưa quý vị, ngày hôm qua, Tổng thống Ukraine Vol Vladimir Re len Sờ ki cho biết Nga đã tấn công nhiều vị trí của U cai na trong thời gian tuyên bố ngừng bắn của Tổng thống Nga Vladimir Putin."
275,00:41:06.280,00:41:10.520,"Séc bi a,hàng thế kỷ,bên ngoài Nhà thờ Thánh Xa pa,Bộ Quốc phòng Nga,Venezuela,địa điểm di sản thế giới của UNESCO,truyền thống đám rước,Nhà thờ Đức Mẹ,lễ ban đêm,thủ đô Tae bi li si,Son,Tổng thống Vladimir Putin,Tổng thống Petro,Về Trời,Bắc Musk,tin Reuters xác nhận,đường phố Bắc Musk,Colombia Coutevo Petro,tiếng Ukraine,ngày 7/1,Libya, Ukraine,Xétia,nước Nga,ngày Giáng sinh,Du li,Tổng thống Ukraine Vol Vladimir Re len Sờ ki,tín đồ Chính thống giáo,thủ đô Ca cát,Tổng thống Putin kéo dài,phía Ukraine ta khi Nga,Moskva,Ukraine,dịp Giáng sinh,U cai na,Đài truyền hình quốc gia Nga,Tu viện Các Hang Động,Kiev ,tiếng pháo,chuyến thăm thứ hai,quân đội Nga bắn,quý vị,R,Maduro,thủ đô Vi ô cờ,Nga ,P Tesla,đường phố thánh lễ Giáng sinh,lãnh thổ Doct,vùng Donbass,Bác Bush,Nga","thưa quý vị, ngày hôm qua, Tổng thống Ukraine Vol Vladimir Re len Sờ ki cho biết Nga đã tấn công nhiều vị trí của U cai na trong thời gian tuyên bố ngừng bắn của Tổng thống Nga Vladimir Putin."
276,00:41:10.520,00:41:16.520,"Séc bi a,hàng thế kỷ,bên ngoài Nhà thờ Thánh Xa pa,Bộ Quốc phòng Nga,Venezuela,địa điểm di sản thế giới của UNESCO,truyền thống đám rước,Nhà thờ Đức Mẹ,lễ ban đêm,thủ đô Tae bi li si,Son,Tổng thống Vladimir Putin,Tổng thống Petro,Về Trời,Bắc Musk,tin Reuters xác nhận,đường phố Bắc Musk,Colombia Coutevo Petro,tiếng Ukraine,ngày 7/1,Libya, Ukraine,Xétia,nước Nga,ngày Giáng sinh,Du li,Tổng thống Ukraine Vol Vladimir Re len Sờ ki,tín đồ Chính thống giáo,thủ đô Ca cát,Tổng thống Putin kéo dài,phía Ukraine ta khi Nga,Moskva,Ukraine,dịp Giáng sinh,U cai na,Đài truyền hình quốc gia Nga,Tu viện Các Hang Động,Kiev ,tiếng pháo,chuyến thăm thứ hai,quân đội Nga bắn,quý vị,R,Maduro,thủ đô Vi ô cờ,Nga ,P Tesla,đường phố thánh lễ Giáng sinh,lãnh thổ Doct,vùng Donbass,Bác Bush,Nga","thưa quý vị, ngày hôm qua, Tổng thống Ukraine Vol Vladimir Re len Sờ ki cho biết Nga đã tấn công nhiều vị trí của U cai na trong thời gian tuyên bố ngừng bắn của Tổng thống Nga Vladimir Putin."
277,00:41:16.520,00:41:22.120,"Séc bi a,hàng thế kỷ,bên ngoài Nhà thờ Thánh Xa pa,Bộ Quốc phòng Nga,Venezuela,địa điểm di sản thế giới của UNESCO,truyền thống đám rước,Nhà thờ Đức Mẹ,lễ ban đêm,thủ đô Tae bi li si,Son,Tổng thống Vladimir Putin,Tổng thống Petro,Về Trời,Bắc Musk,tin Reuters xác nhận,đường phố Bắc Musk,Colombia Coutevo Petro,tiếng Ukraine,ngày 7/1,Libya, Ukraine,Xétia,nước Nga,ngày Giáng sinh,Du li,Tổng thống Ukraine Vol Vladimir Re len Sờ ki,tín đồ Chính thống giáo,thủ đô Ca cát,Tổng thống Putin kéo dài,phía Ukraine ta khi Nga,Moskva,Ukraine,dịp Giáng sinh,U cai na,Đài truyền hình quốc gia Nga,Tu viện Các Hang Động,Kiev ,tiếng pháo,chuyến thăm thứ hai,quân đội Nga bắn,quý vị,R,Maduro,thủ đô Vi ô cờ,Nga ,P Tesla,đường phố thánh lễ Giáng sinh,lãnh thổ Doct,vùng Donbass,Bác Bush,Nga","thưa quý vị, ngày hôm qua, Tổng thống Ukraine Vol Vladimir Re len Sờ ki cho biết Nga đã tấn công nhiều vị trí của U cai na trong thời gian tuyên bố ngừng bắn của Tổng thống Nga Vladimir Putin."
278,00:41:22.120,00:41:30.520,"Séc bi a,hàng thế kỷ,bên ngoài Nhà thờ Thánh Xa pa,Bộ Quốc phòng Nga,Venezuela,địa điểm di sản thế giới của UNESCO,truyền thống đám rước,Nhà thờ Đức Mẹ,lễ ban đêm,thủ đô Tae bi li si,Son,Tổng thống Vladimir Putin,Tổng thống Petro,Về Trời,Bắc Musk,tin Reuters xác nhận,đường phố Bắc Musk,Colombia Coutevo Petro,tiếng Ukraine,ngày 7/1,Libya, Ukraine,Xétia,nước Nga,ngày Giáng sinh,Du li,Tổng thống Ukraine Vol Vladimir Re len Sờ ki,tín đồ Chính thống giáo,thủ đô Ca cát,Tổng thống Putin kéo dài,phía Ukraine ta khi Nga,Moskva,Ukraine,dịp Giáng sinh,U cai na,Đài truyền hình quốc gia Nga,Tu viện Các Hang Động,Kiev ,tiếng pháo,chuyến thăm thứ hai,quân đội Nga bắn,quý vị,R,Maduro,thủ đô Vi ô cờ,Nga ,P Tesla,đường phố thánh lễ Giáng sinh,lãnh thổ Doct,vùng Donbass,Bác Bush,Nga","thưa quý vị, ngày hôm qua, Tổng thống Ukraine Vol Vladimir Re len Sờ ki cho biết Nga đã tấn công nhiều vị trí của U cai na trong thời gian tuyên bố ngừng bắn của Tổng thống Nga Vladimir Putin."
279,00:41:30.520,00:41:38.800,"Séc bi a,hàng thế kỷ,bên ngoài Nhà thờ Thánh Xa pa,Bộ Quốc phòng Nga,Venezuela,địa điểm di sản thế giới của UNESCO,truyền thống đám rước,Nhà thờ Đức Mẹ,lễ ban đêm,thủ đô Tae bi li si,Son,Tổng thống Vladimir Putin,Tổng thống Petro,Về Trời,Bắc Musk,tin Reuters xác nhận,đường phố Bắc Musk,Colombia Coutevo Petro,tiếng Ukraine,ngày 7/1,Libya, Ukraine,Xétia,nước Nga,ngày Giáng sinh,Du li,Tổng thống Ukraine Vol Vladimir Re len Sờ ki,tín đồ Chính thống giáo,thủ đô Ca cát,Tổng thống Putin kéo dài,phía Ukraine ta khi Nga,Moskva,Ukraine,dịp Giáng sinh,U cai na,Đài truyền hình quốc gia Nga,Tu viện Các Hang Động,Kiev ,tiếng pháo,chuyến thăm thứ hai,quân đội Nga bắn,quý vị,R,Maduro,thủ đô Vi ô cờ,Nga ,P Tesla,đường phố thánh lễ Giáng sinh,lãnh thổ Doct,vùng Donbass,Bác Bush,Nga","thưa quý vị, ngày hôm qua, Tổng thống Ukraine Vol Vladimir Re len Sờ ki cho biết Nga đã tấn công nhiều vị trí của U cai na trong thời gian tuyên bố ngừng bắn của Tổng thống Nga Vladimir Putin."
280,00:41:38.800,00:41:43.560,"Séc bi a,hàng thế kỷ,bên ngoài Nhà thờ Thánh Xa pa,Bộ Quốc phòng Nga,Venezuela,địa điểm di sản thế giới của UNESCO,truyền thống đám rước,Nhà thờ Đức Mẹ,lễ ban đêm,thủ đô Tae bi li si,Son,Tổng thống Vladimir Putin,Tổng thống Petro,Về Trời,Bắc Musk,tin Reuters xác nhận,đường phố Bắc Musk,Colombia Coutevo Petro,tiếng Ukraine,ngày 7/1,Libya, Ukraine,Xétia,nước Nga,ngày Giáng sinh,Du li,Tổng thống Ukraine Vol Vladimir Re len Sờ ki,tín đồ Chính thống giáo,thủ đô Ca cát,Tổng thống Putin kéo dài,phía Ukraine ta khi Nga,Moskva,Ukraine,dịp Giáng sinh,U cai na,Đài truyền hình quốc gia Nga,Tu viện Các Hang Động,Kiev ,tiếng pháo,chuyến thăm thứ hai,quân đội Nga bắn,quý vị,R,Maduro,thủ đô Vi ô cờ,Nga ,P Tesla,đường phố thánh lễ Giáng sinh,lãnh thổ Doct,vùng Donbass,Bác Bush,Nga","thưa quý vị, ngày hôm qua, Tổng thống Ukraine Vol Vladimir Re len Sờ ki cho biết Nga đã tấn công nhiều vị trí của U cai na trong thời gian tuyên bố ngừng bắn của Tổng thống Nga Vladimir Putin."
281,00:41:43.560,00:41:56.160,"Séc bi a,hàng thế kỷ,bên ngoài Nhà thờ Thánh Xa pa,Bộ Quốc phòng Nga,Venezuela,địa điểm di sản thế giới của UNESCO,truyền thống đám rước,Nhà thờ Đức Mẹ,lễ ban đêm,thủ đô Tae bi li si,Son,Tổng thống Vladimir Putin,Tổng thống Petro,Về Trời,Bắc Musk,tin Reuters xác nhận,đường phố Bắc Musk,Colombia Coutevo Petro,tiếng Ukraine,ngày 7/1,Libya, Ukraine,Xétia,nước Nga,ngày Giáng sinh,Du li,Tổng thống Ukraine Vol Vladimir Re len Sờ ki,tín đồ Chính thống giáo,thủ đô Ca cát,Tổng thống Putin kéo dài,phía Ukraine ta khi Nga,Moskva,Ukraine,dịp Giáng sinh,U cai na,Đài truyền hình quốc gia Nga,Tu viện Các Hang Động,Kiev ,tiếng pháo,chuyến thăm thứ hai,quân đội Nga bắn,quý vị,R,Maduro,thủ đô Vi ô cờ,Nga ,P Tesla,đường phố thánh lễ Giáng sinh,lãnh thổ Doct,vùng Donbass,Bác Bush,Nga","thưa quý vị, ngày hôm qua, Tổng thống Ukraine Vol Vladimir Re len Sờ ki cho biết Nga đã tấn công nhiều vị trí của U cai na trong thời gian tuyên bố ngừng bắn của Tổng thống Nga Vladimir Putin."
282,00:41:56.160,00:42:00.600,"Séc bi a,hàng thế kỷ,bên ngoài Nhà thờ Thánh Xa pa,Bộ Quốc phòng Nga,Venezuela,địa điểm di sản thế giới của UNESCO,truyền thống đám rước,Nhà thờ Đức Mẹ,lễ ban đêm,thủ đô Tae bi li si,Son,Tổng thống Vladimir Putin,Tổng thống Petro,Về Trời,Bắc Musk,tin Reuters xác nhận,đường phố Bắc Musk,Colombia Coutevo Petro,tiếng Ukraine,ngày 7/1,Libya, Ukraine,Xétia,nước Nga,ngày Giáng sinh,Du li,Tổng thống Ukraine Vol Vladimir Re len Sờ ki,tín đồ Chính thống giáo,thủ đô Ca cát,Tổng thống Putin kéo dài,phía Ukraine ta khi Nga,Moskva,Ukraine,dịp Giáng sinh,U cai na,Đài truyền hình quốc gia Nga,Tu viện Các Hang Động,Kiev ,tiếng pháo,chuyến thăm thứ hai,quân đội Nga bắn,quý vị,R,Maduro,thủ đô Vi ô cờ,Nga ,P Tesla,đường phố thánh lễ Giáng sinh,lãnh thổ Doct,vùng Donbass,Bác Bush,Nga","thưa quý vị, ngày hôm qua, Tổng thống Ukraine Vol Vladimir Re len Sờ ki cho biết Nga đã tấn công nhiều vị trí của U cai na trong thời gian tuyên bố ngừng bắn của Tổng thống Nga Vladimir Putin."
283,00:42:00.600,00:42:06.400,"Séc bi a,hàng thế kỷ,bên ngoài Nhà thờ Thánh Xa pa,Bộ Quốc phòng Nga,Venezuela,địa điểm di sản thế giới của UNESCO,truyền thống đám rước,Nhà thờ Đức Mẹ,lễ ban đêm,thủ đô Tae bi li si,Son,Tổng thống Vladimir Putin,Tổng thống Petro,Về Trời,Bắc Musk,tin Reuters xác nhận,đường phố Bắc Musk,Colombia Coutevo Petro,tiếng Ukraine,ngày 7/1,Libya, Ukraine,Xétia,nước Nga,ngày Giáng sinh,Du li,Tổng thống Ukraine Vol Vladimir Re len Sờ ki,tín đồ Chính thống giáo,thủ đô Ca cát,Tổng thống Putin kéo dài,phía Ukraine ta khi Nga,Moskva,Ukraine,dịp Giáng sinh,U cai na,Đài truyền hình quốc gia Nga,Tu viện Các Hang Động,Kiev ,tiếng pháo,chuyến thăm thứ hai,quân đội Nga bắn,quý vị,R,Maduro,thủ đô Vi ô cờ,Nga ,P Tesla,đường phố thánh lễ Giáng sinh,lãnh thổ Doct,vùng Donbass,Bác Bush,Nga","thưa quý vị, ngày hôm qua, Tổng thống Ukraine Vol Vladimir Re len Sờ ki cho biết Nga đã tấn công nhiều vị trí của U cai na trong thời gian tuyên bố ngừng bắn của Tổng thống Nga Vladimir Putin."
284,00:42:06.400,00:42:14.840,"Séc bi a,hàng thế kỷ,bên ngoài Nhà thờ Thánh Xa pa,Bộ Quốc phòng Nga,Venezuela,địa điểm di sản thế giới của UNESCO,truyền thống đám rước,Nhà thờ Đức Mẹ,lễ ban đêm,thủ đô Tae bi li si,Son,Tổng thống Vladimir Putin,Tổng thống Petro,Về Trời,Bắc Musk,tin Reuters xác nhận,đường phố Bắc Musk,Colombia Coutevo Petro,tiếng Ukraine,ngày 7/1,Libya, Ukraine,Xétia,nước Nga,ngày Giáng sinh,Du li,Tổng thống Ukraine Vol Vladimir Re len Sờ ki,tín đồ Chính thống giáo,thủ đô Ca cát,Tổng thống Putin kéo dài,phía Ukraine ta khi Nga,Moskva,Ukraine,dịp Giáng sinh,U cai na,Đài truyền hình quốc gia Nga,Tu viện Các Hang Động,Kiev ,tiếng pháo,chuyến thăm thứ hai,quân đội Nga bắn,quý vị,R,Maduro,thủ đô Vi ô cờ,Nga ,P Tesla,đường phố thánh lễ Giáng sinh,lãnh thổ Doct,vùng Donbass,Bác Bush,Nga","thưa quý vị, ngày hôm qua, Tổng thống Ukraine Vol Vladimir Re len Sờ ki cho biết Nga đã tấn công nhiều vị trí của U cai na trong thời gian tuyên bố ngừng bắn của Tổng thống Nga Vladimir Putin."
285,00:42:14.840,00:42:20.000,"Séc bi a,hàng thế kỷ,bên ngoài Nhà thờ Thánh Xa pa,Bộ Quốc phòng Nga,Venezuela,địa điểm di sản thế giới của UNESCO,truyền thống đám rước,Nhà thờ Đức Mẹ,lễ ban đêm,thủ đô Tae bi li si,Son,Tổng thống Vladimir Putin,Tổng thống Petro,Về Trời,Bắc Musk,tin Reuters xác nhận,đường phố Bắc Musk,Colombia Coutevo Petro,tiếng Ukraine,ngày 7/1,Libya, Ukraine,Xétia,nước Nga,ngày Giáng sinh,Du li,Tổng thống Ukraine Vol Vladimir Re len Sờ ki,tín đồ Chính thống giáo,thủ đô Ca cát,Tổng thống Putin kéo dài,phía Ukraine ta khi Nga,Moskva,Ukraine,dịp Giáng sinh,U cai na,Đài truyền hình quốc gia Nga,Tu viện Các Hang Động,Kiev ,tiếng pháo,chuyến thăm thứ hai,quân đội Nga bắn,quý vị,R,Maduro,thủ đô Vi ô cờ,Nga ,P Tesla,đường phố thánh lễ Giáng sinh,lãnh thổ Doct,vùng Donbass,Bác Bush,Nga","thưa quý vị, ngày hôm qua, Tổng thống Ukraine Vol Vladimir Re len Sờ ki cho biết Nga đã tấn công nhiều vị trí của U cai na trong thời gian tuyên bố ngừng bắn của Tổng thống Nga Vladimir Putin."
286,00:42:20.000,00:42:26.160,"Séc bi a,hàng thế kỷ,bên ngoài Nhà thờ Thánh Xa pa,Bộ Quốc phòng Nga,Venezuela,địa điểm di sản thế giới của UNESCO,truyền thống đám rước,Nhà thờ Đức Mẹ,lễ ban đêm,thủ đô Tae bi li si,Son,Tổng thống Vladimir Putin,Tổng thống Petro,Về Trời,Bắc Musk,tin Reuters xác nhận,đường phố Bắc Musk,Colombia Coutevo Petro,tiếng Ukraine,ngày 7/1,Libya, Ukraine,Xétia,nước Nga,ngày Giáng sinh,Du li,Tổng thống Ukraine Vol Vladimir Re len Sờ ki,tín đồ Chính thống giáo,thủ đô Ca cát,Tổng thống Putin kéo dài,phía Ukraine ta khi Nga,Moskva,Ukraine,dịp Giáng sinh,U cai na,Đài truyền hình quốc gia Nga,Tu viện Các Hang Động,Kiev ,tiếng pháo,chuyến thăm thứ hai,quân đội Nga bắn,quý vị,R,Maduro,thủ đô Vi ô cờ,Nga ,P Tesla,đường phố thánh lễ Giáng sinh,lãnh thổ Doct,vùng Donbass,Bác Bush,Nga","thưa quý vị, ngày hôm qua, Tổng thống Ukraine Vol Vladimir Re len Sờ ki cho biết Nga đã tấn công nhiều vị trí của U cai na trong thời gian tuyên bố ngừng bắn của Tổng thống Nga Vladimir Putin."
287,00:42:26.160,00:42:31.480,"Séc bi a,hàng thế kỷ,bên ngoài Nhà thờ Thánh Xa pa,Bộ Quốc phòng Nga,Venezuela,địa điểm di sản thế giới của UNESCO,truyền thống đám rước,Nhà thờ Đức Mẹ,lễ ban đêm,thủ đô Tae bi li si,Son,Tổng thống Vladimir Putin,Tổng thống Petro,Về Trời,Bắc Musk,tin Reuters xác nhận,đường phố Bắc Musk,Colombia Coutevo Petro,tiếng Ukraine,ngày 7/1,Libya, Ukraine,Xétia,nước Nga,ngày Giáng sinh,Du li,Tổng thống Ukraine Vol Vladimir Re len Sờ ki,tín đồ Chính thống giáo,thủ đô Ca cát,Tổng thống Putin kéo dài,phía Ukraine ta khi Nga,Moskva,Ukraine,dịp Giáng sinh,U cai na,Đài truyền hình quốc gia Nga,Tu viện Các Hang Động,Kiev ,tiếng pháo,chuyến thăm thứ hai,quân đội Nga bắn,quý vị,R,Maduro,thủ đô Vi ô cờ,Nga ,P Tesla,đường phố thánh lễ Giáng sinh,lãnh thổ Doct,vùng Donbass,Bác Bush,Nga","thưa quý vị, ngày hôm qua, Tổng thống Ukraine Vol Vladimir Re len Sờ ki cho biết Nga đã tấn công nhiều vị trí của U cai na trong thời gian tuyên bố ngừng bắn của Tổng thống Nga Vladimir Putin."
